Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
71,Entry long,2026-01-02 18:17,Long|PREV|14.9|6.1|7.4|3|5.5|2.3|4.4|3.3|CURR|31.7|16.7|14.9|7.9|10.9|4.4|8.7|3.6,9956.8,1,9956.8,8,0.08,8,0.08,0,0.00,143.1,5.72
72,Exit short,2026-01-02 19:30,Exit Short,9993.5,1,9985.5,-8,-0.08,2.7,0.03,-8,-0.08,135.1,5.40
72,Entry short,2026-01-02 19:19,Short|PREV|92.4|91.8|94.3|94.4|96.7|96.5|96.7|97.5|CURR|77.3|88.8|81.9|91.3|90|94.7|90.1|97,9985.5,1,9985.5,-8,-0.08,2.7,0.03,-8,-0.08,135.1,5.40
73,Exit short,2026-01-05 01:05,Exit Short,10011.9,1,9994.8,-17.1,-0.17,7.4,0.07,-17.1,-0.17,118,4.72
73,Entry short,2026-01-02 19:36,Short|PREV|87.1|87.8|93.2|94.1|97.1|97.5|97.5|97.4|CURR|65.7|80.6|79.7|89.6|92.4|96.4|93.3|96.9,9994.8,1,9994.8,-17.1,-0.17,7.4,0.07,-17.1,-0.17,118,4.72
74,Exit short,2026-01-05 01:33,Exit Short,10026.8,1,10018.7,-8.1,-0.08,2,0.02,-8.1,-0.08,109.9,4.40
74,Entry short,2026-01-05 01:19,Short|PREV|97|92.5|99.1|97.6|99.4|98.3|99.4|97.7|CURR|71.6|87.4|81.4|92.9|94.2|97.4|94.2|97.2,10018.7,1,10018.7,-8.1,-0.08,2,0.02,-8.1,-0.08,109.9,4.40
75,Exit short,2026-01-05 02:28,Exit Short,10020.4,1,10028.4,8,0.08,8,0.08,-1.2,-0.01,117.9,4.72
75,Entry short,2026-01-05 01:40,Short|PREV|87.3|90.6|92.2|93.5|97.8|98.4|97.9|98.8|CURR|73.2|82.5|83.5|88.7|95.3|97.6|95.6|98.3,10028.4,1,10028.4,8,0.08,8,0.08,-1.2,-0.01,117.9,4.72
76,Exit short,2026-01-05 06:26,Exit Short,10018.1,1,10026.1,8,0.08,8,0.08,-2.1,-0.02,125.9,5.04
76,Entry short,2026-01-05 04:18,Short|PREV|85.3|89.5|85.3|91.4|91.7|96.2|94.3|93|CURR|58.8|81.4|58.8|81.4|76.7|90.4|83.7|93.6,10026.1,1,10026.1,8,0.08,8,0.08,-2.1,-0.02,125.9,5.04
77,Exit long,2026-01-05 07:05,Exit Long,10024.9,1,10016.9,8,0.08,8,0.08,-0.6,-0.01,133.9,5.36
77,Entry long,2026-01-05 06:35,Long|PREV|14.9|13.6|7.9|8.3|7.6|7.6|7|3.8|CURR|65.1|30.6|22.6|12.7|21.2|11.4|19.7|5.7,10016.9,1,10016.9,8,0.08,8,0.08,-0.6,-0.01,133.9,5.36
78,Exit long,2026-01-05 07:58,Exit Long,10021.6,1,10013.6,8,0.08,8,0.08,0,0.00,141.9,5.68
78,Entry long,2026-01-05 07:52,Long|PREV|5.8|5.8|5|4.4|2.8|2.6|2.2|6.9|CURR|29.3|14.6|25.8|12.4|15.4|5.9|12.5|6.8,10013.6,1,10013.6,8,0.08,8,0.08,0,0.00,141.9,5.68
79,Exit long,2026-01-05 08:12,Exit Long,9988.5,1,9980.5,8,0.08,8,0.08,-1.9,-0.02,149.9,6.00
79,Entry long,2026-01-05 08:11,Long|PREV|0.7|5.7|0.5|5.5|0.5|5.9|0.5|5.7|CURR|24|10.7|14.6|7.4|14.6|7.8|14.6|5.9,9980.5,1,9980.5,8,0.08,8,0.08,-1.9,-0.02,149.9,6.00
80,Exit long,2026-01-05 09:18,Exit Long,9984,1,9976,8,0.08,8,0.08,-6.3,-0.06,157.9,6.32
80,Entry long,2026-01-05 08:52,Long|PREV|0|3.9|0|2.8|0|13.6|4.5|13.6|CURR|23.6|9.6|15.3|6.2|10|10.9|8.1|12.5,9976,1,9976,8,0.08,8,0.08,-6.3,-0.06,157.9,6.32
81,Exit short,2026-01-05 10:00,Exit Short,9980.2,1,9988.2,8,0.08,8,0.08,-5.4,-0.05,165.9,6.64
81,Entry short,2026-01-05 09:49,Short|PREV|100|95.8|100|96.1|100|96.7|100|80.6|CURR|75.9|90.3|87.1|94.4|87.3|93.9|87.4|84.9,9988.2,1,9988.2,8,0.08,8,0.08,-5.4,-0.05,165.9,6.64
82,Exit long,2026-01-05 11:04,Exit Long,9973.4,1,9965.4,8,0.08,8,0.08,-7,-0.07,173.9,6.96
82,Entry long,2026-01-05 10:32,Long|PREV|3.2|8.1|2|7.1|1|3.6|1|2.8|CURR|36.7|16.2|21.6|10.8|10.8|5.5|10.5|3.1,9965.4,1,9965.4,8,0.08,8,0.08,-7,-0.07,173.9,6.96
83,Exit short,2026-01-05 13:28,Exit Short,9987,1,9979,-8,-0.08,4.3,0.04,-8,-0.08,165.9,6.64
83,Entry short,2026-01-05 13:01,Short|PREV|96.8|92.1|97.9|93.6|98.2|90.6|98.2|84.8|CURR|44.9|79.3|75.3|90.1|78.5|90.1|78.5|87.3,9979,1,9979,-8,-0.08,4.3,0.04,-8,-0.08,165.9,6.64
84,Exit short,2026-01-05 13:49,Exit Short,9992.4,1,9984.4,-8,-0.08,2.4,0.02,-8,-0.08,157.9,6.32
84,Entry short,2026-01-05 13:30,Short|PREV|83.3|85|83.3|85.8|92.5|95.7|93.3|92.9|CURR|64.4|82.6|64.4|82.6|82.9|91.8|85.5|92,9984.4,1,9984.4,-8,-0.08,2.4,0.02,-8,-0.08,157.9,6.32
85,Exit short,2026-01-05 13:55,Exit Short,9980.7,1,9988.7,8,0.08,8,0.08,-0.3,0.00,165.9,6.64
85,Entry short,2026-01-05 13:51,Short|PREV|89.3|94.8|89.3|94.8|92|95.9|95|93.1|CURR|56.7|82|62.5|83.9|72|90.3|81.5|93.3,9988.7,1,9988.7,8,0.08,8,0.08,-0.3,0.00,165.9,6.64
86,Exit long,2026-01-05 14:10,Exit Long,9984.2,1,9976.2,8,0.08,8,0.08,-0.8,-0.01,173.9,6.96
86,Entry long,2026-01-05 14:04,Long|PREV|9.8|11.4|5|5.8|5|5.3|5|19.6|CURR|40|24.8|17.8|11.7|15.8|8.3|15.8|17.2,9976.2,1,9976.2,8,0.08,8,0.08,-0.8,-0.01,173.9,6.96
87,Exit short,2026-01-05 14:43,Exit Short,9983.7,1,9991.7,8,0.08,8,0.08,-3.3,-0.03,181.9,7.28
87,Entry short,2026-01-05 14:35,Short|PREV|80|85.4|84.3|86.9|87.5|91.9|87.5|82.5|CURR|37.5|70.8|57.4|78.9|66.1|83.8|66.1|84.3,9991.7,1,9991.7,8,0.08,8,0.08,-3.3,-0.03,181.9,7.28
88,Exit long,2026-01-05 15:41,Exit Long,9976.3,1,9968.3,8,0.08,8,0.08,-7.3,-0.07,189.9,7.60
88,Entry long,2026-01-05 15:01,Long|PREV|18.2|13.4|8.4|6.8|5.7|4.1|5.7|6.5|CURR|41.4|24.4|24|12.9|15.6|7.3|15.6|7.5,9968.3,1,9968.3,8,0.08,8,0.08,-7.3,-0.07,189.9,7.60
89,Exit short,2026-01-05 16:22,Exit Short,10010.7,1,10002.7,-8,-0.08,5.5,0.05,-8,-0.08,181.9,7.28
89,Entry short,2026-01-05 16:02,Short|PREV|83.3|87.3|87.5|90.8|95.2|96.5|95.4|97.1|CURR|79.7|83.3|84.8|87.6|94|95.6|94.3|96.9,10002.7,1,10002.7,-8,-0.08,5.5,0.05,-8,-0.08,181.9,7.28
90,Exit short,2026-01-05 16:50,Exit Short,10017,1,10009,-8,-0.08,6.9,0.07,-8,-0.08,173.9,6.96
90,Entry short,2026-01-05 16:26,Short|PREV|81.6|89.1|87.5|93.5|95.1|97.7|97.1|97.4|CURR|65.8|82.5|76.1|87.9|90.2|95.6|94.7|97.3,10009,1,10009,-8,-0.08,6.9,0.07,-8,-0.08,173.9,6.96
91,Exit short,2026-01-05 17:40,Exit Short,10024.3,1,10016.3,-8,-0.08,2,0.02,-8,-0.08,165.9,6.64
91,Entry short,2026-01-05 16:53,Short|PREV|95.1|95.7|96.4|97|97.2|97.7|98.1|93.4|CURR|75.7|88.5|82.1|91.6|85.3|94.6|90.5|92.9,10016.3,1,10016.3,-8,-0.08,2,0.02,-8,-0.08,165.9,6.64
92,Exit short,2026-01-05 19:33,Exit Short,10032.1,1,10023.8,-8.3,-0.08,3.5,0.03,-8.3,-0.08,157.6,6.30
92,Entry short,2026-01-05 17:46,Short|PREV|85|88.8|85|89.6|88.5|90.3|93.1|93.1|CURR|61.4|77.1|66.3|79.4|74|87|84.6|92.8,10023.8,1,10023.8,-8.3,-0.08,3.5,0.03,-8.3,-0.08,157.6,6.30
93,Exit short,2026-01-05 20:45,Exit Short,10023.1,1,10031.1,8,0.08,8,0.08,-1.5,-0.01,165.6,6.62
93,Entry short,2026-01-05 19:36,Short|PREV|100|100|100|100|100|98.6|100|92.9|CURR|65.9|88.6|65.9|88.6|78.8|94.7|84.3|92.1,10031.1,1,10031.1,8,0.08,8,0.08,-1.5,-0.01,165.6,6.62
94,Exit long,2026-01-06 01:21,Exit Long,10034.6,1,10026.6,8,0.08,8,0.08,-3,-0.03,173.6,6.94
94,Entry long,2026-01-05 20:51,Long|PREV|12.7|11.9|11|11.2|7.4|5.9|7.1|6.3|CURR|96.9|39.4|86.3|35.2|58.3|19.9|55.8|11.2,10026.6,1,10026.6,8,0.08,8,0.08,-3,-0.03,173.6,6.94
95,Exit short,2026-01-06 01:47,Exit Short,10041.4,1,10033.4,-8,-0.08,0.8,0.01,-8,-0.08,165.6,6.62
95,Entry short,2026-01-06 01:23,Short|PREV|97.4|90.4|98.4|93.3|99.3|96.8|99.3|97.1|CURR|29|71.3|64.5|85.6|85.2|94.5|85.2|95.6,10033.4,1,10033.4,-8,-0.08,0.8,0.01,-8,-0.08,165.6,6.62
96,Exit short,2026-01-06 03:31,Exit Short,10049.1,1,10041.1,-8,-0.08,0,0.00,-8,-0.08,157.6,6.30
96,Entry short,2026-01-06 01:59,Short|PREV|88.2|89|96.7|96.7|98|98.5|98.9|98.4|CURR|11.8|62.7|65.1|86.2|85|94.7|90.9|97.7,10041.1,1,10041.1,-8,-0.08,0,0.00,-8,-0.08,157.6,6.30
97,Exit short,2026-01-06 07:38,Exit Short,10039.8,1,10047.9,8.1,0.08,8.1,0.08,-5.9,-0.06,165.7,6.63
97,Entry short,2026-01-06 03:33,Short|PREV|100|87.3|100|89.9|100|93.1|100|86.7|CURR|67.6|81.8|68.4|83.7|78.2|89.7|81.2|87.7,10047.9,1,10047.9,8.1,0.08,8.1,0.08,-5.9,-0.06,165.7,6.63
98,Exit long,2026-01-06 07:59,Exit Long,10046.5,1,10038.5,8,0.08,8,0.08,-2.1,-0.02,173.7,6.95
98,Entry long,2026-01-06 07:45,Long|PREV|4.3|6.8|2|3.3|1.6|2.3|1.2|3.3|CURR|26.3|15|10.2|6.3|7.8|3.9|6|2.6,10038.5,1,10038.5,8,0.08,8,0.08,-2.1,-0.02,173.7,6.95
99,Exit short,2026-01-06 08:45,Exit Short,10066.7,1,10058.7,-8,-0.08,5,0.05,-8,-0.08,165.7,6.63
99,Entry short,2026-01-06 08:25,Short|PREV|99.2|85.4|99.3|86|99.6|93.7|99.6|83.7|CURR|49.6|74.9|58.7|77.9|78.9|89.5|78.9|85.8,10058.7,1,10058.7,-8,-0.08,5,0.05,-8,-0.08,165.7,6.63
100,Exit short,2026-01-06 09:26,Exit Short,10057.2,1,10065.2,8,0.08,8,0.08,-4.6,-0.05,173.7,6.95
100,Entry short,2026-01-06 08:47,Short|PREV|95.5|83.4|96.4|84.3|97.4|88.6|98.4|89.5|CURR|72.7|84.2|85|89.2|88.9|89.6|93.1|91.6,10065.2,1,10065.2,8,0.08,8,0.08,-4.6,-0.05,173.7,6.95
101,Exit short,2026-01-06 12:36,Exit Short,10083.2,1,10075.2,-8,-0.08,6,0.06,-8,-0.08,165.7,6.63
101,Entry short,2026-01-06 11:14,Short|PREV|88.6|92.2|92.7|94.5|95.1|96.7|95.4|97.6|CURR|50|78.9|73.3|88.2|83.8|93.3|84.7|96.3,10075.2,1,10075.2,-8,-0.08,6,0.06,-8,-0.08,165.7,6.63
102,Exit short,2026-01-06 12:47,Exit Short,10091.7,1,10083.7,-8,-0.08,2.1,0.02,-8,-0.08,157.7,6.31
102,Entry short,2026-01-06 12:40,Short|PREV|89.6|90.4|91.5|92.2|93.7|95|93.7|80.8|CURR|67.3|79.5|74.6|83.8|81.1|90.9|81.1|83.4,10083.7,1,10083.7,-8,-0.08,2.1,0.02,-8,-0.08,157.7,6.31
103,Exit short,2026-01-06 13:06,Exit Short,10100.3,1,10092.3,-8,-0.08,4.1,0.04,-8,-0.08,149.7,5.99
103,Entry short,2026-01-06 12:53,Short|PREV|100|92.8|100|92.8|100|96.3|100|94.6|CURR|76.3|87.7|78.6|88.6|89|94.7|89|94.8,10092.3,1,10092.3,-8,-0.08,4.1,0.04,-8,-0.08,149.7,5.99
104,Exit short,2026-01-06 13:22,Exit Short,10107.7,1,10115.7,8,0.08,8,0.08,-3,-0.03,157.7,6.31
104,Entry short,2026-01-06 13:16,Short|PREV|90.9|97|93.8|97.9|95.6|97.6|96.6|98|CURR|79.7|90.2|86.6|93.5|90.6|96.6|93|97.4,10115.7,1,10115.7,8,0.08,8,0.08,-3,-0.03,157.7,6.31
105,Exit short,2026-01-06 14:18,Exit Short,10123.7,1,10115.7,-8,-0.08,7,0.07,-8,-0.08,149.7,5.99
105,Entry short,2026-01-06 13:38,Short|PREV|96.6|93.2|97.6|95.5|95.1|86.6|96|85.6|CURR|73.9|86|81.5|90.4|88.6|88.8|90.6|86.4,10115.7,1,10115.7,-8,-0.08,7,0.07,-8,-0.08,149.7,5.99
106,Exit short,2026-01-06 14:40,Exit Short,10136.7,1,10128.7,-8,-0.08,7.2,0.07,-8,-0.08,141.7,5.67
106,Entry short,2026-01-06 14:24,Short|PREV|94.7|96.8|96.8|98.1|97|97.4|97.4|92.1|CURR|75.4|90|86.2|94.3|87.1|95.4|88.7|92.8,10128.7,1,10128.7,-8,-0.08,7.2,0.07,-8,-0.08,141.7,5.67
107,Exit short,2026-01-06 14:47,Exit Short,10127.7,1,10135.7,8,0.08,8,0.08,-1.2,-0.01,149.7,5.99
107,Entry short,2026-01-06 14:46,Short|PREV|97|92.8|97.4|92.9|98.4|95.3|98.4|89.3|CURR|69.4|87.7|72.9|89|83.7|92.8|83.7|91.1,10135.7,1,10135.7,8,0.08,8,0.08,-1.2,-0.01,149.7,5.99
108,Exit short,2026-01-06 15:38,Exit Short,10145.7,1,10137.7,-8,-0.08,1.8,0.02,-8,-0.08,141.7,5.67
108,Entry short,2026-01-06 15:35,Short|PREV|84.6|83.6|94.2|93.7|96|93.6|96|91.3|CURR|38.5|67|69.9|85.4|83.9|92.4|83.9|90.9,10137.7,1,10137.7,-8,-0.08,1.8,0.02,-8,-0.08,141.7,5.67
109,Exit short,2026-01-06 15:51,Exit Short,10159.3,1,10151.3,-8,-0.08,1.6,0.02,-8,-0.08,133.7,5.35
109,Entry short,2026-01-06 15:46,Short|PREV|95.3|94.2|95.3|94.3|97.1|97.4|97.5|94.6|CURR|63.3|84.1|69.8|86.3|81.1|92.7|83.8|95.5,10151.3,1,10151.3,-8,-0.08,1.6,0.02,-8,-0.08,133.7,5.35
110,Exit short,2026-01-06 16:00,Exit Short,10151.6,1,10159.6,8,0.08,8,0.08,-2.3,-0.02,141.7,5.67
110,Entry short,2026-01-06 15:54,Short|PREV|95.6|90.8|96.6|95.1|98.5|96.6|98.7|94|CURR|74.1|88.5|78.8|91|91.3|95.9|92.4|93.6,10159.6,1,10159.6,8,0.08,8,0.08,-2.3,-0.02,141.7,5.67
111,Exit long,2026-01-06 16:48,Exit Long,10118.2,1,10126.2,-8,-0.08,2.1,0.02,-8,-0.08,133.7,5.35
111,Entry long,2026-01-06 16:42,Long|PREV|5.1|7.7|4.9|6.8|2.6|3.6|2.3|8.9|CURR|33.3|17.1|30.6|15.5|15.5|6.8|14|8,10126.2,1,10126.2,-8,-0.08,2.1,0.02,-8,-0.08,133.7,5.35
112,Exit long,2026-01-06 16:57,Exit Long,10112.5,1,10120.5,-8,-0.08,3,0.03,-8,-0.08,125.7,5.03
112,Entry long,2026-01-06 16:50,Long|PREV|0|13.8|0|6.7|0|3.4|0|5.4|CURR|27.3|14.5|27.3|11.9|7.2|4.1|6.5|5.5,10120.5,1,10120.5,-8,-0.08,3,0.03,-8,-0.08,125.7,5.03
113,Exit long,2026-01-06 17:07,Exit Long,10122.2,1,10114.2,8,0.08,8,0.08,-1.2,-0.01,133.7,5.35
113,Entry long,2026-01-06 17:03,Long|PREV|15.8|13.6|13.4|12.2|4.4|3.2|3.2|3.7|CURR|23.9|16.5|19.6|13.9|6.6|4.6|4.7|3.4,10114.2,1,10114.2,8,0.08,8,0.08,-1.2,-0.01,133.7,5.35
114,Exit short,2026-01-06 19:52,Exit Short,10119.3,1,10127.3,8,0.08,8,0.08,-2.7,-0.03,141.7,5.67
114,Entry short,2026-01-06 19:11,Short|PREV|93.8|97.4|95.8|98.3|97.2|99.1|97.2|87.2|CURR|73.7|88.7|83.7|92.8|89.9|96.6|89.9|89.6,10127.3,1,10127.3,8,0.08,8,0.08,-2.7,-0.03,141.7,5.67
115,Exit long,2026-01-06 20:50,Exit Long,10110.5,1,10118.5,-8,-0.08,1.3,0.01,-8,-0.08,133.7,5.35
115,Entry long,2026-01-06 20:21,Long|PREV|4.3|7.5|3.5|7.1|2.6|5.2|1.7|12.3|CURR|28.6|15.8|21.1|12.9|15.6|7.3|10.4|10.8,10118.5,1,10118.5,-8,-0.08,1.3,0.01,-8,-0.08,133.7,5.35
116,Exit long,2026-01-07 03:51,Exit Long,10119.1,1,10111.1,8,0.08,8,0.08,-4,-0.04,141.7,5.67
116,Entry long,2026-01-06 20:52,Long|PREV|9.9|11|7.8|9.6|6.2|6.7|5.8|6.3|CURR|34.2|17.1|24.3|12.3|20.3|10|18.1|7.5,10111.1,1,10111.1,8,0.08,8,0.08,-4,-0.04,141.7,5.67
117,Exit long,2026-01-07 07:07,Exit Long,10105.7,1,10113.7,-8,-0.08,6.6,0.07,-8,-0.08,133.7,5.35
117,Entry long,2026-01-07 04:12,Long|PREV|14.6|9|13.5|8|9.2|5.8|9.2|14.2|CURR|39.6|19.4|37.3|18.2|25|10.4|25|13.6,10113.7,1,10113.7,-8,-0.08,6.6,0.07,-8,-0.08,133.7,5.35
118,Exit long,2026-01-07 08:14,Exit Long,10096.7,1,10104.7,-8,-0.08,7.6,0.08,-8,-0.08,125.7,5.03
118,Entry long,2026-01-07 07:15,Long|PREV|13.4|13.4|8.3|9|7.3|5.9|6|4.7|CURR|26.9|19.4|16.7|12|15.3|9.5|12|5.6,10104.7,1,10104.7,-8,-0.08,7.6,0.08,-8,-0.08,125.7,5.03
119,Exit long,2026-01-07 08:30,Exit Long,10085.4,1,10093.4,-8,-0.08,4,0.04,-8,-0.08,117.7,4.71
119,Entry long,2026-01-07 08:24,Long|PREV|13.8|12.4|6|5.5|5.8|5.9|5.8|8.7|CURR|24.7|17.9|15.1|9.4|10.8|6.7|10.8|8.9,10093.4,1,10093.4,-8,-0.08,4,0.04,-8,-0.08,117.7,4.71
120,Exit long,2026-01-07 08:42,Exit Long,10079.7,1,10087.7,-8,-0.08,1.4,0.01,-8,-0.08,109.7,4.39
120,Entry long,2026-01-07 08:33,Long|PREV|0|3|0|2.5|0|1.6|0|9.3|CURR|28.6|12.5|27.1|11.5|13.8|4.5|13.5|10.1,10087.7,1,10087.7,-8,-0.08,1.4,0.01,-8,-0.08,109.7,4.39
121,Exit long,2026-01-07 09:05,Exit Long,10069.7,1,10077.7,-8,-0.08,6.4,0.06,-8,-0.08,101.7,4.07
121,Entry long,2026-01-07 08:47,Long|PREV|17.5|7.3|16.8|6.9|6.8|2.1|6.7|8.4|CURR|21|12.8|21|12.6|8.2|4.1|8|8.5,10077.7,1,10077.7,-8,-0.08,6.4,0.06,-8,-0.08,101.7,4.07
122,Exit long,2026-01-07 09:26,Exit Long,10080.6,1,10072.6,8,0.08,8,0.08,-3.2,-0.03,109.7,4.39
122,Entry long,2026-01-07 09:09,Long|PREV|19.4|11.7|17.4|11.1|10.3|5.2|6.7|6|CURR|55.3|29.2|33.1|21.1|24.1|10.8|12.8|5.3,10072.6,1,10072.6,8,0.08,8,0.08,-3.2,-0.03,109.7,4.39
123,Exit long,2026-01-07 10:51,Exit Long,10065.9,1,10057.9,8,0.08,8,0.08,-6.3,-0.06,117.7,4.71
123,Entry long,2026-01-07 10:34,Long|PREV|6.2|3.5|4.4|2.5|3.8|1.8|3.8|5.1|CURR|26.9|12.2|20.8|9.3|16.4|5.7|16.4|5,10057.9,1,10057.9,8,0.08,8,0.08,-6.3,-0.06,117.7,4.71
124,Exit long,2026-01-07 13:48,Exit Long,10066.1,1,10058.1,8,0.08,8,0.08,-4.4,-0.04,125.7,5.03
124,Entry long,2026-01-07 12:11,Long|PREV|2.5|5|2.1|4.6|1.7|3.2|1.7|12.6|CURR|21.7|8.1|15.9|6|12.8|6.1|12.8|8.2,10058.1,1,10058.1,8,0.08,8,0.08,-4.4,-0.04,125.7,5.03
125,Exit short,2026-01-07 14:14,Exit Short,10055.1,1,10063.1,8,0.08,8,0.08,-1.3,-0.01,133.7,5.35
125,Entry short,2026-01-07 13:53,Short|PREV|85.7|84.5|88|85.2|93.2|90.5|93.2|81.5|CURR|41.3|74.8|50.7|78.7|72|86.8|72|82.1,10063.1,1,10063.1,8,0.08,8,0.08,-1.3,-0.01,133.7,5.35
126,Exit long,2026-01-07 14:33,Exit Long,10042.9,1,10050.9,-8,-0.08,2,0.02,-8,-0.08,125.7,5.03
126,Entry long,2026-01-07 14:22,Long|PREV|16.7|10.4|12.3|7.9|9.8|6.2|9.8|12.1|CURR|35.4|19.2|22.7|13.1|18|9.4|18|9.5,10050.9,1,10050.9,-8,-0.08,2,0.02,-8,-0.08,125.7,5.03
127,Exit long,2026-01-07 14:45,Exit Long,10044.6,1,10036.6,8,0.08,8,0.08,-3,-0.03,133.7,5.35
127,Entry long,2026-01-07 14:41,Long|PREV|1.2|17.3|1.2|15.7|0.7|10.7|0.6|9.7|CURR|24.6|9.9|21.6|8.9|12.8|9.7|11.9|10.3,10036.6,1,10036.6,8,0.08,8,0.08,-3,-0.03,133.7,5.35
128,Exit short,2026-01-07 16:33,Exit Short,10051.4,1,10059.4,8,0.08,8,0.08,-0.5,0.00,141.7,5.67
128,Entry short,2026-01-07 16:27,Short|PREV|84.3|89|88.8|92.2|93.3|95|94.4|96.7|CURR|67|80.5|73|84.9|85.8|92.6|88.1|95.9,10059.4,1,10059.4,8,0.08,8,0.08,-0.5,0.00,141.7,5.67
129,Exit long,2026-01-07 17:50,Exit Long,10030.1,1,10038.1,-8,-0.08,2.1,0.02,-8,-0.08,133.7,5.35
129,Entry long,2026-01-07 17:14,Long|PREV|0|4|0|4|0|3.5|0|6.4|CURR|21.4|11.1|20.8|10.9|9.1|3.2|5.6|6.1,10038.1,1,10038.1,-8,-0.08,2.1,0.02,-8,-0.08,133.7,5.35
130,Exit long,2026-01-07 20:25,Exit Long,10019.8,1,10027.8,-8,-0.08,6,0.06,-8,-0.08,125.7,5.03
130,Entry long,2026-01-07 17:56,Long|PREV|12|5.8|9.2|4.5|7|5.4|5.1|4.4|CURR|21.4|11.9|15|8.6|10.6|5.3|8.5|5,10027.8,1,10027.8,-8,-0.08,6,0.06,-8,-0.08,125.7,5.03
131,Exit long,2026-01-07 20:50,Exit Long,10027.5,1,10019.5,8,0.08,8,0.08,-1.7,-0.02,133.7,5.35
131,Entry long,2026-01-07 20:30,Long|PREV|5.2|6.7|5.2|6.7|2.5|5|2.5|11.4|CURR|30.8|12|26|10.4|12.5|5.4|12.5|9.5,10019.5,1,10019.5,8,0.08,8,0.08,-1.7,-0.02,133.7,5.35
132,Exit short,2026-01-08 02:48,Exit Short,10024.5,1,10032.5,8,0.08,8,0.08,-7,-0.07,141.7,5.67
132,Entry short,2026-01-08 01:12,Short|PREV|85.7|86.2|91.5|88.3|96.3|90.6|96.3|88.5|CURR|72.5|80.4|83.1|85.9|92.6|94.3|92.6|90.4,10032.5,1,10032.5,8,0.08,8,0.08,-7,-0.07,141.7,5.67
133,Exit long,2026-01-08 05:34,Exit Long,10015.6,1,10023.6,-8,-0.08,2.5,0.02,-8,-0.08,133.7,5.35
133,Entry long,2026-01-08 03:38,Long|PREV|19.2|9.5|15.6|8.3|12.5|7.6|10.2|15.5|CURR|31.8|20.1|21.9|15.6|17.5|9.4|14.6|14.6,10023.6,1,10023.6,-8,-0.08,2.5,0.02,-8,-0.08,133.7,5.35
134,Exit long,2026-01-08 06:01,Exit Long,10007.9,1,10015.9,-8,-0.08,0.5,0.00,-8,-0.08,125.7,5.03
134,Entry long,2026-01-08 05:43,Long|PREV|8.5|15.4|6|12.3|3.6|7.7|3.6|5.5|CURR|53.3|26.9|12.1|11.3|7.5|7.8|7.3|6.2,10015.9,1,10015.9,-8,-0.08,0.5,0.00,-8,-0.08,125.7,5.03
135,Exit long,2026-01-08 06:54,Exit Long,10010,1,10002,8,0.08,8,0.08,-3,-0.03,133.7,5.35
135,Entry long,2026-01-08 06:12,Long|PREV|9.1|12.7|3.7|8.4|2.6|4.8|2.2|3.1|CURR|33.3|20.5|7.2|8.1|4.6|5.4|4|3.1,10002,1,10002,8,0.08,8,0.08,-3,-0.03,133.7,5.35
136,Exit short,2026-01-08 08:00,Exit Short,10021,1,10013,-8,-0.08,7.9,0.08,-8,-0.08,125.7,5.03
136,Entry short,2026-01-08 07:11,Short|PREV|92|89.3|94.2|90|94.2|89.3|95.5|87.8|CURR|73.2|85.1|87.5|90.6|87.5|89.4|90.3|91.2,10013,1,10013,-8,-0.08,7.9,0.08,-8,-0.08,125.7,5.03
137,Exit short,2026-01-08 08:32,Exit Short,10019.2,1,10027.2,8,0.08,8,0.08,-2.5,-0.02,133.7,5.35
137,Entry short,2026-01-08 08:18,Short|PREV|87.6|93|90.4|94.7|93.8|94.7|93.8|90.8|CURR|72.4|85.3|78.7|88.7|86.2|93.9|86.2|91,10027.2,1,10027.2,8,0.08,8,0.08,-2.5,-0.02,133.7,5.35
138,Exit long,2026-01-08 10:21,Exit Long,10021,1,10013,8,0.08,8,0.08,-4.1,-0.04,141.7,5.67
138,Entry long,2026-01-08 10:12,Long|PREV|12.4|8.4|6.2|4.3|5.6|4.9|5.6|8.7|CURR|33|19.4|16.6|9.8|15|6.7|15|10.1,10013,1,10013,8,0.08,8,0.08,-4.1,-0.04,141.7,5.67
139,Exit short,2026-01-08 12:04,Exit Short,10016,1,10024,8,0.08,8,0.08,-5.9,-0.06,149.7,5.99
139,Entry short,2026-01-08 11:15,Short|PREV|86.5|85.3|89.7|87.1|93.8|94.1|94.7|94.4|CURR|45.2|71.2|64.9|79.3|78.9|88.8|81.8|94.2,10024,1,10024,8,0.08,8,0.08,-5.9,-0.06,149.7,5.99
140,Exit long,2026-01-08 13:12,Exit Long,10007.4,1,10015.4,-8,-0.08,6.2,0.06,-8,-0.08,141.7,5.67
140,Entry long,2026-01-08 12:11,Long|PREV|7.9|4.3|5.2|3.1|5.1|5.6|5.1|10|CURR|38|16.8|21.8|10.2|21.3|7.6|21.3|8.7,10015.4,1,10015.4,-8,-0.08,6.2,0.06,-8,-0.08,141.7,5.67
141,Exit long,2026-01-08 13:18,Exit Long,10015.5,1,10007.5,8,0.08,8,0.08,-1.9,-0.02,149.7,5.99
