Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
241,Entry short,2026-01-05 08:01,Short,10013.3,1,10013.3,7.2,0.07,7.5,0.07,-2.1,-0.02,258.8,10.35
242,Exit long,2026-01-05 08:11,Exit Long,9983.4,1,9980.5,2.9,0.03,3.2,0.03,-1.9,-0.02,261.7,10.47
242,Entry long,2026-01-05 08:11,Long,9980.5,1,9980.5,2.9,0.03,3.2,0.03,-1.9,-0.02,261.7,10.47
243,Exit long,2026-01-05 08:52,Exit Long,9980.4,1,9976,4.4,0.04,4.7,0.05,0,0.00,266.1,10.64
243,Entry long,2026-01-05 08:52,Long,9976,1,9976,4.4,0.04,4.7,0.05,0,0.00,266.1,10.64
244,Exit long,2026-01-05 08:58,Exit Long,9975.5,1,9975,0.5,0.01,0.8,0.01,0,0.00,266.6,10.66
244,Entry long,2026-01-05 08:58,Long,9975,1,9975,0.5,0.01,0.8,0.01,0,0.00,266.6,10.66
245,Exit long,2026-01-05 09:05,Exit Long,9977.6,1,9974.5,3.1,0.03,3.5,0.04,-4.8,-0.05,269.7,10.79
245,Entry long,2026-01-05 09:02,Long,9974.5,1,9974.5,3.1,0.03,3.5,0.04,-4.8,-0.05,269.7,10.79
246,Exit long,2026-01-05 09:34,Exit Long,9973.8,1,9973.6,0.2,0.00,0.5,0.01,0,0.00,269.9,10.80
246,Entry long,2026-01-05 09:34,Long,9973.6,1,9973.6,0.2,0.00,0.5,0.01,0,0.00,269.9,10.80
247,Exit long,2026-01-05 09:39,Exit Long,9978.4,1,9974.1,4.3,0.04,4.6,0.05,-0.1,0.00,274.2,10.97
247,Entry long,2026-01-05 09:38,Long,9974.1,1,9974.1,4.3,0.04,4.6,0.05,-0.1,0.00,274.2,10.97
248,Exit short,2026-01-05 09:49,Exit Short,9987.5,1,9988.2,0.7,0.01,1,0.01,0,0.00,274.9,11.00
248,Entry short,2026-01-05 09:49,Short,9988.2,1,9988.2,0.7,0.01,1,0.01,0,0.00,274.9,11.00
249,Exit short,2026-01-05 09:52,Exit Short,9990.7,1,9991.5,0.8,0.01,1.1,0.01,0,0.00,275.7,11.03
249,Entry short,2026-01-05 09:52,Short,9991.5,1,9991.5,0.8,0.01,1.1,0.01,0,0.00,275.7,11.03
250,Exit short,2026-01-05 09:54,Exit Short,9990,1,9991,1,0.01,1.3,0.01,-0.2,0.00,276.7,11.07
250,Entry short,2026-01-05 09:54,Short,9991,1,9991,1,0.01,1.3,0.01,-0.2,0.00,276.7,11.07
251,Exit long,2026-01-05 10:15,Exit Long,9979.3,1,9976.4,2.9,0.03,3.2,0.03,-3.9,-0.04,279.6,11.18
251,Entry long,2026-01-05 10:11,Long,9976.4,1,9976.4,2.9,0.03,3.2,0.03,-3.9,-0.04,279.6,11.18
252,Exit long,2026-01-05 10:32,Exit Long,9966.9,1,9965.4,1.5,0.02,1.8,0.02,-0.7,-0.01,281.1,11.24
252,Entry long,2026-01-05 10:32,Long,9965.4,1,9965.4,1.5,0.02,1.8,0.02,-0.7,-0.01,281.1,11.24
253,Exit long,2026-01-05 10:53,Exit Long,9962.7,1,9960.9,1.8,0.02,2.1,0.02,-2.5,-0.03,282.9,11.32
253,Entry long,2026-01-05 10:51,Long,9960.9,1,9960.9,1.8,0.02,2.1,0.02,-2.5,-0.03,282.9,11.32
254,Exit long,2026-01-05 10:54,Exit Long,9964.4,1,9962.7,1.7,0.02,2,0.02,0,0.00,284.6,11.38
254,Entry long,2026-01-05 10:54,Long,9962.7,1,9962.7,1.7,0.02,2,0.02,0,0.00,284.6,11.38
255,Exit short,2026-01-05 11:07,Exit Short,9972,1,9974,2,0.02,2.3,0.02,-1,-0.01,286.6,11.46
255,Entry short,2026-01-05 11:07,Short,9974,1,9974,2,0.02,2.3,0.02,-1,-0.01,286.6,11.46
256,Exit short,2026-01-05 11:25,Exit Short,9973,1,9973.4,0.4,0.00,0.7,0.01,-0.6,-0.01,287,11.48
256,Entry short,2026-01-05 11:25,Short,9973.4,1,9973.4,0.4,0.00,0.7,0.01,-0.6,-0.01,287,11.48
257,Exit short,2026-01-05 12:04,Exit Short,9972.5,1,9973.5,1,0.01,1.3,0.01,0,0.00,288,11.52
257,Entry short,2026-01-05 12:04,Short,9973.5,1,9973.5,1,0.01,1.3,0.01,0,0.00,288,11.52
258,Exit long,2026-01-05 12:20,Exit Long,9969.9,1,9968.2,1.7,0.02,2,0.02,-0.5,-0.01,289.7,11.59
258,Entry long,2026-01-05 12:20,Long,9968.2,1,9968.2,1.7,0.02,2,0.02,-0.5,-0.01,289.7,11.59
259,Exit long,2026-01-05 12:26,Exit Long,9967.4,1,9964.5,2.9,0.03,3.2,0.03,0,0.00,292.6,11.70
259,Entry long,2026-01-05 12:26,Long,9964.5,1,9964.5,2.9,0.03,3.2,0.03,0,0.00,292.6,11.70
260,Exit short,2026-01-05 12:43,Exit Short,9971.8,1,9974.7,2.9,0.03,3.2,0.03,0,0.00,295.5,11.82
260,Entry short,2026-01-05 12:42,Short,9974.7,1,9974.7,2.9,0.03,3.2,0.03,0,0.00,295.5,11.82
261,Exit short,2026-01-05 13:09,Exit Short,9975,1,9976.4,1.4,0.01,1.7,0.02,-6.6,-0.07,296.9,11.88
261,Entry short,2026-01-05 12:57,Short,9976.4,1,9976.4,1.4,0.01,1.7,0.02,-6.6,-0.07,296.9,11.88
262,Exit short,2026-01-05 13:17,Exit Short,9980.5,1,9980.7,0.2,0.00,0.7,0.01,-0.3,0.00,297.1,11.88
262,Entry short,2026-01-05 13:16,Short,9980.7,1,9980.7,0.2,0.00,0.7,0.01,-0.3,0.00,297.1,11.88
263,Exit short,2026-01-05 13:21,Exit Short,9979.9,1,9980.7,0.8,0.01,1.2,0.01,-1.8,-0.02,297.9,11.92
263,Entry short,2026-01-05 13:19,Short,9980.7,1,9980.7,0.8,0.01,1.2,0.01,-1.8,-0.02,297.9,11.92
264,Exit short,2026-01-05 13:31,Exit Short,9982.5,1,9983.9,1.4,0.01,1.7,0.02,-3.8,-0.04,299.3,11.97
264,Entry short,2026-01-05 13:27,Short,9983.9,1,9983.9,1.4,0.01,1.7,0.02,-3.8,-0.04,299.3,11.97
265,Exit short,2026-01-05 13:35,Exit Short,9984.5,1,9985.5,1,0.01,1.3,0.01,-1.1,-0.01,300.3,12.01
265,Entry short,2026-01-05 13:35,Short,9985.5,1,9985.5,1,0.01,1.3,0.01,-1.1,-0.01,300.3,12.01
266,Exit short,2026-01-05 13:52,Exit Short,9982.3,1,9988.7,6.4,0.06,6.7,0.07,-0.3,0.00,306.7,12.27
266,Entry short,2026-01-05 13:51,Short,9988.7,1,9988.7,6.4,0.06,6.7,0.07,-0.3,0.00,306.7,12.27
267,Exit long,2026-01-05 14:02,Exit Long,9975.7,1,9975.2,0.5,0.01,0.8,0.01,0,0.00,307.2,12.29
267,Entry long,2026-01-05 14:02,Long,9975.2,1,9975.2,0.5,0.01,0.8,0.01,0,0.00,307.2,12.29
268,Exit long,2026-01-05 14:04,Exit Long,9979.2,1,9976.2,3,0.03,3.3,0.03,0,0.00,310.2,12.41
268,Entry long,2026-01-05 14:04,Long,9976.2,1,9976.2,3,0.03,3.3,0.03,0,0.00,310.2,12.41
269,Exit short,2026-01-05 14:21,Exit Short,9982.5,1,9984.2,1.7,0.02,2,0.02,-0.4,0.00,311.9,12.48
269,Entry short,2026-01-05 14:21,Short,9984.2,1,9984.2,1.7,0.02,2,0.02,-0.4,0.00,311.9,12.48
270,Exit long,2026-01-05 14:54,Exit Long,9976.7,1,9974.5,2.2,0.02,2.5,0.03,-0.3,0.00,314.1,12.56
270,Entry long,2026-01-05 14:54,Long,9974.5,1,9974.5,2.2,0.02,2.5,0.03,-0.3,0.00,314.1,12.56
271,Exit long,2026-01-05 15:01,Exit Long,9970.3,1,9968.3,2,0.02,2.3,0.02,-0.9,-0.01,316.1,12.64
271,Entry long,2026-01-05 15:01,Long,9968.3,1,9968.3,2,0.02,2.3,0.02,-0.9,-0.01,316.1,12.64
272,Exit long,2026-01-05 15:09,Exit Long,9965.7,1,9963.5,2.2,0.02,2.5,0.03,-0.8,-0.01,318.3,12.73
272,Entry long,2026-01-05 15:09,Long,9963.5,1,9963.5,2.2,0.02,2.5,0.03,-0.8,-0.01,318.3,12.73
273,Exit short,2026-01-05 16:03,Exit Short,10000.9,1,10002.7,1.8,0.02,2.1,0.02,-1.9,-0.02,320.1,12.80
273,Entry short,2026-01-05 16:02,Short,10002.7,1,10002.7,1.8,0.02,2.1,0.02,-1.9,-0.02,320.1,12.80
274,Exit short,2026-01-05 16:04,Exit Short,10001.7,1,10003.5,1.8,0.02,2.1,0.02,-0.5,0.00,321.9,12.88
274,Entry short,2026-01-05 16:04,Short,10003.5,1,10003.5,1.8,0.02,2.1,0.02,-0.5,0.00,321.9,12.88
275,Exit short,2026-01-05 16:30,Exit Short,10013,1,10004.7,-8.3,-0.08,0.2,0.00,-8.3,-0.08,313.6,12.54
275,Entry short,2026-01-05 16:19,Short,10004.7,1,10004.7,-8.3,-0.08,0.2,0.00,-8.3,-0.08,313.6,12.54
276,Exit short,2026-01-05 16:46,Exit Short,10009.1,1,10009.6,0.5,0.00,0.8,0.01,-2.6,-0.03,314.1,12.56
276,Entry short,2026-01-05 16:44,Short,10009.6,1,10009.6,0.5,0.00,0.8,0.01,-2.6,-0.03,314.1,12.56
277,Exit short,2026-01-05 16:56,Exit Short,10015.9,1,10016.3,0.4,0.00,0.7,0.01,-2.5,-0.02,314.5,12.58
277,Entry short,2026-01-05 16:53,Short,10016.3,1,10016.3,0.4,0.00,0.7,0.01,-2.5,-0.02,314.5,12.58
278,Exit short,2026-01-05 17:17,Exit Short,10018.4,1,10020.6,2.2,0.02,2.5,0.02,-3.2,-0.03,316.7,12.67
278,Entry short,2026-01-05 17:08,Short,10020.6,1,10020.6,2.2,0.02,2.5,0.02,-3.2,-0.03,316.7,12.67
279,Exit short,2026-01-05 17:46,Exit Short,10023.4,1,10023.8,0.4,0.00,0.7,0.01,-0.5,0.00,317.1,12.68
279,Entry short,2026-01-05 17:46,Short,10023.8,1,10023.8,0.4,0.00,0.7,0.01,-0.5,0.00,317.1,12.68
280,Exit short,2026-01-05 17:51,Exit Short,10022.6,1,10024.8,2.2,0.02,2.5,0.02,-0.9,-0.01,319.3,12.77
280,Entry short,2026-01-05 17:49,Short,10024.8,1,10024.8,2.2,0.02,2.5,0.02,-0.9,-0.01,319.3,12.77
281,Exit short,2026-01-05 18:04,Exit Short,10023.4,1,10024.6,1.2,0.01,1.5,0.01,-1,-0.01,320.5,12.82
281,Entry short,2026-01-05 18:02,Short,10024.6,1,10024.6,1.2,0.01,1.5,0.01,-1,-0.01,320.5,12.82
282,Exit short,2026-01-05 18:09,Exit Short,10026.9,1,10027.2,0.3,0.00,0.6,0.01,0,0.00,320.8,12.83
282,Entry short,2026-01-05 18:09,Short,10027.2,1,10027.2,0.3,0.00,0.6,0.01,0,0.00,320.8,12.83
283,Exit short,2026-01-05 18:16,Exit Short,10024.4,1,10027.9,3.5,0.03,3.8,0.04,-0.9,-0.01,324.3,12.97
283,Entry short,2026-01-05 18:13,Short,10027.9,1,10027.9,3.5,0.03,3.8,0.04,-0.9,-0.01,324.3,12.97
284,Exit short,2026-01-05 19:02,Exit Short,10026.9,1,10027.3,0.4,0.00,0.7,0.01,-0.3,0.00,324.7,12.99
284,Entry short,2026-01-05 19:02,Short,10027.3,1,10027.3,0.4,0.00,0.7,0.01,-0.3,0.00,324.7,12.99
285,Exit short,2026-01-05 19:09,Exit Short,10026.5,1,10027.6,1.1,0.01,1.4,0.01,-1.2,-0.01,325.8,13.03
285,Entry short,2026-01-05 19:07,Short,10027.6,1,10027.6,1.1,0.01,1.4,0.01,-1.2,-0.01,325.8,13.03
286,Exit short,2026-01-05 19:16,Exit Short,10027.4,1,10027.8,0.4,0.00,0.7,0.01,-0.9,-0.01,326.2,13.05
286,Entry short,2026-01-05 19:12,Short,10027.8,1,10027.8,0.4,0.00,0.7,0.01,-0.9,-0.01,326.2,13.05
287,Exit short,2026-01-05 19:27,Exit Short,10028.9,1,10029.1,0.2,0.00,0.5,0.00,-2,-0.02,326.4,13.06
287,Entry short,2026-01-05 19:20,Short,10029.1,1,10029.1,0.2,0.00,0.5,0.00,-2,-0.02,326.4,13.06
288,Exit short,2026-01-05 19:41,Exit Short,10028.3,1,10031.1,2.8,0.03,3.1,0.03,-1.5,-0.01,329.2,13.17
288,Entry short,2026-01-05 19:36,Short,10031.1,1,10031.1,2.8,0.03,3.1,0.03,-1.5,-0.01,329.2,13.17
289,Exit short,2026-01-05 19:51,Exit Short,10030.4,1,10031.1,0.7,0.01,1,0.01,-0.2,0.00,329.9,13.20
289,Entry short,2026-01-05 19:51,Short,10031.1,1,10031.1,0.7,0.01,1,0.01,-0.2,0.00,329.9,13.20
290,Exit short,2026-01-05 19:54,Exit Short,10030.3,1,10030.7,0.4,0.00,0.7,0.01,-0.1,0.00,330.3,13.21
290,Entry short,2026-01-05 19:54,Short,10030.7,1,10030.7,0.4,0.00,0.7,0.01,-0.1,0.00,330.3,13.21
291,Exit short,2026-01-05 20:10,Exit Short,10029.4,1,10030.4,1,0.01,1.3,0.01,-0.3,0.00,331.3,13.25
291,Entry short,2026-01-05 20:10,Short,10030.4,1,10030.4,1,0.01,1.3,0.01,-0.3,0.00,331.3,13.25
292,Exit long,2026-01-05 20:23,Exit Long,10027.8,1,10027.4,0.4,0.00,0.8,0.01,-1.3,-0.01,331.7,13.27
292,Entry long,2026-01-05 20:21,Long,10027.4,1,10027.4,0.4,0.00,0.8,0.01,-1.3,-0.01,331.7,13.27
293,Exit long,2026-01-05 20:42,Exit Long,10026.4,1,10025.8,0.6,0.01,0.9,0.01,-0.2,0.00,332.3,13.29
293,Entry long,2026-01-05 20:42,Long,10025.8,1,10025.8,0.6,0.01,0.9,0.01,-0.2,0.00,332.3,13.29
294,Exit long,2026-01-05 20:52,Exit Long,10028.3,1,10026.6,1.7,0.02,2,0.02,0,0.00,334,13.36
294,Entry long,2026-01-05 20:51,Long,10026.6,1,10026.6,1.7,0.02,2,0.02,0,0.00,334,13.36
295,Exit short,2026-01-06 01:35,Safety Net,10035.1,1,10032.9,-2.2,-0.02,0.3,0.00,-5.6,-0.06,331.8,13.27
295,Entry short,2026-01-06 01:17,Short,10032.9,1,10032.9,-2.2,-0.02,0.3,0.00,-5.6,-0.06,331.8,13.27
296,Exit short,2026-01-06 02:21,Exit Short,10044.5,1,10038.3,-6.2,-0.06,0,0.00,-6.2,-0.06,325.6,13.02
296,Entry short,2026-01-06 01:45,Short,10038.3,1,10038.3,-6.2,-0.06,0,0.00,-6.2,-0.06,325.6,13.02
297,Exit short,2026-01-06 02:34,Exit Short,10043.4,1,10045.5,2.1,0.02,2.4,0.02,-1.7,-0.02,327.7,13.11
297,Entry short,2026-01-06 02:25,Short,10045.5,1,10045.5,2.1,0.02,2.4,0.02,-1.7,-0.02,327.7,13.11
298,Exit short,2026-01-06 03:48,Exit Short,10047,1,10047.5,0.5,0.00,0.8,0.01,-2,-0.02,328.2,13.13
298,Entry short,2026-01-06 03:31,Short,10047.5,1,10047.5,0.5,0.00,0.8,0.01,-2,-0.02,328.2,13.13
299,Exit short,2026-01-06 04:08,Exit Short,10048.9,1,10049.2,0.3,0.00,0.6,0.01,-0.5,0.00,328.5,13.14
299,Entry short,2026-01-06 04:08,Short,10049.2,1,10049.2,0.3,0.00,0.6,0.01,-0.5,0.00,328.5,13.14
300,Exit short,2026-01-06 04:12,Exit Short,10047,1,10048.4,1.4,0.01,1.7,0.02,0,0.00,329.9,13.20
300,Entry short,2026-01-06 04:10,Short,10048.4,1,10048.4,1.4,0.01,1.7,0.02,0,0.00,329.9,13.20
301,Exit long,2026-01-06 04:38,Exit Long,10047.8,1,10047.1,0.7,0.01,1,0.01,0,0.00,330.6,13.22
301,Entry long,2026-01-06 04:36,Long,10047.1,1,10047.1,0.7,0.01,1,0.01,0,0.00,330.6,13.22
302,Exit short,2026-01-06 05:29,Exit Short,10049.1,1,10049.5,0.4,0.00,0.7,0.01,-1.5,-0.01,331,13.24
302,Entry short,2026-01-06 05:02,Short,10049.5,1,10049.5,0.4,0.00,0.7,0.01,-1.5,-0.01,331,13.24
303,Exit long,2026-01-06 05:42,Exit Long,10047.6,1,10046.6,1,0.01,1.3,0.01,-0.4,0.00,332,13.28
303,Entry long,2026-01-06 05:40,Long,10046.6,1,10046.6,1,0.01,1.3,0.01,-0.4,0.00,332,13.28
304,Exit long,2026-01-06 06:27,Safety Net,10046.8,1,10047.2,-0.4,0.00,0.1,0.00,-2.1,-0.02,331.6,13.26
304,Entry long,2026-01-06 06:04,Long,10047.2,1,10047.2,-0.4,0.00,0.1,0.00,-2.1,-0.02,331.6,13.26
305,Exit short,2026-01-06 07:00,Exit Short,10046.2,1,10048.7,2.5,0.02,2.8,0.03,-5.1,-0.05,334.1,13.36
305,Entry short,2026-01-06 06:36,Short,10048.7,1,10048.7,2.5,0.02,2.8,0.03,-5.1,-0.05,334.1,13.36
306,Exit long,2026-01-06 07:13,Exit Long,10043.3,1,10042.9,0.4,0.00,0.7,0.01,-0.9,-0.01,334.5,13.38
306,Entry long,2026-01-06 07:10,Long,10042.9,1,10042.9,0.4,0.00,0.7,0.01,-0.9,-0.01,334.5,13.38
307,Exit long,2026-01-06 07:47,Exit Long,10038.6,1,10038.5,0.1,0.00,0.4,0.00,-2.1,-0.02,334.6,13.38
307,Entry long,2026-01-06 07:45,Long,10038.5,1,10038.5,0.1,0.00,0.4,0.00,-2.1,-0.02,334.6,13.38
308,Exit short,2026-01-06 08:02,Exit Short,10045.8,1,10048.2,2.4,0.02,2.7,0.03,-1.3,-0.01,337,13.48
308,Entry short,2026-01-06 08:02,Short,10048.2,1,10048.2,2.4,0.02,2.7,0.03,-1.3,-0.01,337,13.48
309,Exit short,2026-01-06 08:08,Exit Short,10049.1,1,10054,4.9,0.05,5.2,0.05,-0.7,-0.01,341.9,13.68
309,Entry short,2026-01-06 08:08,Short,10054,1,10054,4.9,0.05,5.2,0.05,-0.7,-0.01,341.9,13.68
310,Exit short,2026-01-06 08:14,Exit Short,10053.9,1,10056.2,2.3,0.02,2.6,0.03,-2.1,-0.02,344.2,13.77
310,Entry short,2026-01-06 08:13,Short,10056.2,1,10056.2,2.3,0.02,2.6,0.03,-2.1,-0.02,344.2,13.77
311,Exit short,2026-01-06 08:25,Exit Short,10058.7,1,10059.8,1.1,0.01,1.4,0.01,-4.6,-0.05,345.3,13.81
311,Entry short,2026-01-06 08:23,Short,10059.8,1,10059.8,1.1,0.01,1.4,0.01,-4.6,-0.05,345.3,13.81
312,Exit short,2026-01-06 08:43,Exit Short,10061,1,10061.7,0.7,0.01,1,0.01,-4,-0.04,346,13.84
312,Entry short,2026-01-06 08:40,Short,10061.7,1,10061.7,0.7,0.01,1,0.01,-4,-0.04,346,13.84
313,Exit short,2026-01-06 08:47,Exit Short,10064.9,1,10065.2,0.3,0.00,0.6,0.01,-0.5,0.00,346.3,13.85
313,Entry short,2026-01-06 08:47,Short,10065.2,1,10065.2,0.3,0.00,0.6,0.01,-0.5,0.00,346.3,13.85
314,Exit short,2026-01-06 08:55,Exit Short,10065.5,1,10066.2,0.7,0.01,1,0.01,-1.5,-0.01,347,13.88
314,Entry short,2026-01-06 08:54,Short,10066.2,1,10066.2,0.7,0.01,1,0.01,-1.5,-0.01,347,13.88
315,Exit short,2026-01-06 08:58,Exit Short,10062.2,1,10063.7,1.5,0.01,2,0.02,0,0.00,348.5,13.94
315,Entry short,2026-01-06 08:57,Short,10063.7,1,10063.7,1.5,0.01,2,0.02,0,0.00,348.5,13.94
316,Exit long,2026-01-06 09:38,Exit Long,10057.9,1,10057.8,0.1,0.00,0.4,0.00,-2.4,-0.02,348.6,13.94
316,Entry long,2026-01-06 09:36,Long,10057.8,1,10057.8,0.1,0.00,0.4,0.00,-2.4,-0.02,348.6,13.94
317,Exit long,2026-01-06 09:55,Exit Long,10051.9,1,10050.7,1.2,0.01,1.5,0.01,-0.8,-0.01,349.8,13.99
317,Entry long,2026-01-06 09:55,Long,10050.7,1,10050.7,1.2,0.01,1.5,0.01,-0.8,-0.01,349.8,13.99
318,Exit long,2026-01-06 10:01,Exit Long,10049.9,1,10047.3,2.6,0.03,2.9,0.03,-1,-0.01,352.4,14.10
318,Entry long,2026-01-06 10:01,Long,10047.3,1,10047.3,2.6,0.03,2.9,0.03,-1,-0.01,352.4,14.10
319,Exit short,2026-01-06 10:18,Exit Short,10063.5,1,10064.4,0.9,0.01,1.2,0.01,-0.9,-0.01,353.3,14.13
319,Entry short,2026-01-06 10:17,Short,10064.4,1,10064.4,0.9,0.01,1.2,0.01,-0.9,-0.01,353.3,14.13
320,Exit short,2026-01-06 11:14,Exit Short,10074.2,1,10075.2,1,0.01,1.3,0.01,0,0.00,354.3,14.17
320,Entry short,2026-01-06 11:14,Short,10075.2,1,10075.2,1,0.01,1.3,0.01,0,0.00,354.3,14.17
321,Exit short,2026-01-06 11:32,Exit Short,10077,1,10079.7,2.7,0.03,3,0.03,-1,-0.01,357,14.28
321,Entry short,2026-01-06 11:31,Short,10079.7,1,10079.7,2.7,0.03,3,0.03,-1,-0.01,357,14.28
322,Exit short,2026-01-06 12:08,Exit Short,10076,1,10079,3,0.03,3.3,0.03,-0.2,0.00,360,14.40
322,Entry short,2026-01-06 12:07,Short,10079,1,10079,3,0.03,3.3,0.03,-0.2,0.00,360,14.40
323,Exit short,2026-01-06 12:15,Exit Short,10075.5,1,10076.9,1.4,0.01,1.7,0.02,-0.9,-0.01,361.4,14.46
323,Entry short,2026-01-06 12:15,Short,10076.9,1,10076.9,1.4,0.01,1.7,0.02,-0.9,-0.01,361.4,14.46
324,Exit long,2026-01-06 12:22,Exit Long,10073.6,1,10073.4,0.2,0.00,0.5,0.00,0,0.00,361.6,14.46
324,Entry long,2026-01-06 12:22,Long,10073.4,1,10073.4,0.2,0.00,0.5,0.00,0,0.00,361.6,14.46
325,Exit short,2026-01-06 12:40,Exit Short,10083,1,10083.7,0.7,0.01,1,0.01,0,0.00,362.3,14.49
325,Entry short,2026-01-06 12:40,Short,10083.7,1,10083.7,0.7,0.01,1,0.01,0,0.00,362.3,14.49
326,Exit short,2026-01-06 12:53,Exit Short,10091.7,1,10092.3,0.6,0.01,0.9,0.01,0,0.00,362.9,14.52
326,Entry short,2026-01-06 12:53,Short,10092.3,1,10092.3,0.6,0.01,0.9,0.01,0,0.00,362.9,14.52
327,Exit short,2026-01-06 12:56,Exit Short,10092.5,1,10093.1,0.6,0.01,0.9,0.01,-0.3,0.00,363.5,14.54
327,Entry short,2026-01-06 12:56,Short,10093.1,1,10093.1,0.6,0.01,0.9,0.01,-0.3,0.00,363.5,14.54
328,Exit short,2026-01-06 13:18,Exit Short,10113.4,1,10115.7,2.3,0.02,3.3,0.03,-3,-0.03,365.8,14.63
328,Entry short,2026-01-06 13:16,Short,10115.7,1,10115.7,2.3,0.02,3.3,0.03,-3,-0.03,365.8,14.63
329,Exit short,2026-01-06 13:39,Exit Short,10111.2,1,10112.4,1.2,0.01,1.5,0.01,-5.3,-0.05,367,14.68
329,Entry short,2026-01-06 13:34,Short,10112.4,1,10112.4,1.2,0.01,1.5,0.01,-5.3,-0.05,367,14.68
330,Exit short,2026-01-06 13:54,Exit Short,10113,1,10113.4,0.4,0.00,0.7,0.01,0,0.00,367.4,14.70
330,Entry short,2026-01-06 13:54,Short,10113.4,1,10113.4,0.4,0.00,0.7,0.01,0,0.00,367.4,14.70
331,Exit short,2026-01-06 14:05,Exit Short,10114.5,1,10115.4,0.9,0.01,1.2,0.01,-7.5,-0.07,368.3,14.73
331,Entry short,2026-01-06 13:58,Short,10115.4,1,10115.4,0.9,0.01,1.2,0.01,-7.5,-0.07,368.3,14.73
332,Exit short,2026-01-06 14:24,Exit Short,10127.5,1,10128.7,1.2,0.01,1.5,0.01,-0.2,0.00,369.5,14.78
332,Entry short,2026-01-06 14:24,Short,10128.7,1,10128.7,1.2,0.01,1.5,0.01,-0.2,0.00,369.5,14.78
333,Exit short,2026-01-06 14:46,Exit Short,10130.9,1,10135.7,4.8,0.05,5.1,0.05,-1.2,-0.01,374.3,14.97
333,Entry short,2026-01-06 14:46,Short,10135.7,1,10135.7,4.8,0.05,5.1,0.05,-1.2,-0.01,374.3,14.97
334,Exit short,2026-01-06 15:30,Exit Short,10136.5,1,10137.7,1.2,0.01,1.5,0.01,0,0.00,375.5,15.02
334,Entry short,2026-01-06 15:30,Short,10137.7,1,10137.7,1.2,0.01,1.5,0.01,0,0.00,375.5,15.02
335,Exit short,2026-01-06 15:33,Exit Short,10139.5,1,10140.9,1.4,0.01,1.7,0.02,-0.5,0.00,376.9,15.08
335,Entry short,2026-01-06 15:33,Short,10140.9,1,10140.9,1.4,0.01,1.7,0.02,-0.5,0.00,376.9,15.08
336,Exit short,2026-01-06 15:36,Exit Short,10136.2,1,10137.7,1.5,0.01,1.8,0.02,-1,-0.01,378.4,15.14
336,Entry short,2026-01-06 15:35,Short,10137.7,1,10137.7,1.5,0.01,1.8,0.02,-1,-0.01,378.4,15.14
337,Exit short,2026-01-06 15:46,Exit Short,10150,1,10151.3,1.3,0.01,1.6,0.02,-0.4,0.00,379.7,15.19
337,Entry short,2026-01-06 15:46,Short,10151.3,1,10151.3,1.3,0.01,1.6,0.02,-0.4,0.00,379.7,15.19
338,Exit short,2026-01-06 15:58,Exit Short,10156,1,10156.6,0.6,0.01,0.9,0.01,-6.6,-0.06,380.3,15.21
338,Entry short,2026-01-06 15:50,Short,10156.6,1,10156.6,0.6,0.01,0.9,0.01,-6.6,-0.06,380.3,15.21
339,Exit long,2026-01-06 16:31,Exit Long,10139.5,1,10135.3,4.2,0.04,4.5,0.04,0,0.00,384.5,15.38
339,Entry long,2026-01-06 16:31,Long,10135.3,1,10135.3,4.2,0.04,4.5,0.04,0,0.00,384.5,15.38
340,Exit long,2026-01-06 16:42,Exit Long,10128,1,10126.2,1.8,0.02,2.1,0.02,-0.9,-0.01,386.3,15.45
340,Entry long,2026-01-06 16:42,Long,10126.2,1,10126.2,1.8,0.02,2.1,0.02,-0.9,-0.01,386.3,15.45
341,Exit long,2026-01-06 16:47,Exit Long,10123.6,1,10122.3,1.3,0.01,1.6,0.02,-1.3,-0.01,387.6,15.50
341,Entry long,2026-01-06 16:47,Long,10122.3,1,10122.3,1.3,0.01,1.6,0.02,-1.3,-0.01,387.6,15.50
342,Exit long,2026-01-06 16:50,Exit Long,10122.2,1,10120.5,1.7,0.02,2,0.02,-0.6,-0.01,389.3,15.57
342,Entry long,2026-01-06 16:50,Long,10120.5,1,10120.5,1.7,0.02,2,0.02,-0.6,-0.01,389.3,15.57
343,Exit long,2026-01-06 17:06,Exit Long,10118.5,1,10114.2,4.3,0.04,4.6,0.05,-1.2,-0.01,393.6,15.74
343,Entry long,2026-01-06 17:03,Long,10114.2,1,10114.2,4.3,0.04,4.6,0.05,-1.2,-0.01,393.6,15.74
344,Exit short,2026-01-06 18:15,Exit Short,10121.7,1,10123.9,2.2,0.02,2.5,0.02,-0.1,0.00,395.8,15.83
344,Entry short,2026-01-06 18:14,Short,10123.9,1,10123.9,2.2,0.02,2.5,0.02,-0.1,0.00,395.8,15.83
345,Exit long,2026-01-06 18:30,Exit Long,10118.2,1,10117.8,0.4,0.00,0.7,0.01,-0.3,0.00,396.2,15.85
345,Entry long,2026-01-06 18:30,Long,10117.8,1,10117.8,0.4,0.00,0.7,0.01,-0.3,0.00,396.2,15.85
