Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
104,Exit long,2025-12-31 07:01,Exit Long,6883.6,1,6882.8,0.8,0.01,0.9,0.01,-2.3,-0.03,72.6,2.90
104,Entry long,2025-12-31 06:20,Long,6882.8,1,6882.8,0.8,0.01,0.9,0.01,-2.3,-0.03,72.6,2.90
105,Exit short,2025-12-31 07:51,Exit Short,6883,1,6883.6,0.6,0.01,0.9,0.01,-2.4,-0.03,73.2,2.93
105,Entry short,2025-12-31 07:28,Short,6883.6,1,6883.6,0.6,0.01,0.9,0.01,-2.4,-0.03,73.2,2.93
106,Exit long,2025-12-31 08:27,Exit Long,6882.4,1,6881.6,0.8,0.01,0.9,0.01,0,0.00,74,2.96
106,Entry long,2025-12-31 08:27,Long,6881.6,1,6881.6,0.8,0.01,0.9,0.01,0,0.00,74,2.96
107,Exit long,2025-12-31 09:01,Exit Long,6880.4,1,6879.7,0.7,0.01,0.8,0.01,-3.7,-0.05,74.7,2.99
107,Entry long,2025-12-31 08:32,Long,6879.7,1,6879.7,0.7,0.01,0.8,0.01,-3.7,-0.05,74.7,2.99
108,Exit short,2025-12-31 09:43,Exit Short,6878.8,1,6880.1,1.3,0.02,1.4,0.02,-0.1,0.00,76,3.04
108,Entry short,2025-12-31 09:41,Short,6880.1,1,6880.1,1.3,0.02,1.4,0.02,-0.1,0.00,76,3.04
109,Exit long,2025-12-31 10:05,Exit Long,6877.8,1,6877,0.8,0.01,0.9,0.01,0,0.00,76.8,3.07
109,Entry long,2025-12-31 10:05,Long,6877,1,6877,0.8,0.01,0.9,0.01,0,0.00,76.8,3.07
110,Exit short,2025-12-31 11:10,Exit Short,6881,1,6881.7,0.7,0.01,0.8,0.01,0,0.00,77.5,3.10
110,Entry short,2025-12-31 11:08,Short,6881.7,1,6881.7,0.7,0.01,0.8,0.01,0,0.00,77.5,3.10
111,Exit short,2025-12-31 11:18,Exit Short,6881.1,1,6882.1,1,0.01,1.1,0.02,0,0.00,78.5,3.14
111,Entry short,2025-12-31 11:17,Short,6882.1,1,6882.1,1,0.01,1.1,0.02,0,0.00,78.5,3.14
112,Exit short,2025-12-31 13:16,Exit Short,6890.7,1,6882.6,-8.1,-0.12,0.4,0.01,-8.1,-0.12,70.4,2.82
112,Entry short,2025-12-31 11:29,Short,6882.6,1,6882.6,-8.1,-0.12,0.4,0.01,-8.1,-0.12,70.4,2.82
113,Exit short,2025-12-31 13:47,Exit Short,6898.5,1,6890.2,-8.3,-0.12,0.2,0.00,-8.3,-0.12,62.1,2.48
113,Entry short,2025-12-31 13:18,Short,6890.2,1,6890.2,-8.3,-0.12,0.2,0.00,-8.3,-0.12,62.1,2.48
114,Exit short,2025-12-31 13:58,Exit Short,6901.6,1,6902.5,0.9,0.01,1,0.01,-1.7,-0.02,63,2.52
114,Entry short,2025-12-31 13:55,Short,6902.5,1,6902.5,0.9,0.01,1,0.01,-1.7,-0.02,63,2.52
115,Exit short,2025-12-31 14:04,Exit Short,6902.6,1,6903.6,1,0.01,1.1,0.02,-0.1,0.00,64,2.56
115,Entry short,2025-12-31 14:03,Short,6903.6,1,6903.6,1,0.01,1.1,0.02,-0.1,0.00,64,2.56
116,Exit long,2025-12-31 14:45,Exit Long,6880.7,1,6888.5,-7.8,-0.11,0.2,0.00,-7.8,-0.11,56.2,2.25
116,Entry long,2025-12-31 14:39,Long,6888.5,1,6888.5,-7.8,-0.11,0.2,0.00,-7.8,-0.11,56.2,2.25
117,Exit long,2025-12-31 14:50,Exit Long,6884.9,1,6881.6,3.3,0.05,3.4,0.05,-1.6,-0.02,59.5,2.38
117,Entry long,2025-12-31 14:49,Long,6881.6,1,6881.6,3.3,0.05,3.4,0.05,-1.6,-0.02,59.5,2.38
118,Exit long,2025-12-31 15:46,Exit Long,6874.7,1,6883,-8.3,-0.12,0.5,0.01,-8.3,-0.12,51.2,2.05
118,Entry long,2025-12-31 15:10,Long,6883,1,6883,-8.3,-0.12,0.5,0.01,-8.3,-0.12,51.2,2.05
119,Exit long,2025-12-31 15:56,Exit Long,6867.5,1,6875.7,-8.2,-0.12,0,0.00,-8.2,-0.12,43,1.72
119,Entry long,2025-12-31 15:47,Long,6875.7,1,6875.7,-8.2,-0.12,0,0.00,-8.2,-0.12,43,1.72
120,Exit long,2025-12-31 16:01,Exit Long,6871.6,1,6869.5,2.1,0.03,2.2,0.03,-1.5,-0.02,45.1,1.80
120,Entry long,2025-12-31 15:59,Long,6869.5,1,6869.5,2.1,0.03,2.2,0.03,-1.5,-0.02,45.1,1.80
121,Exit short,2025-12-31 16:42,Exit Short,6874.3,1,6875.7,1.4,0.02,1.5,0.02,0,0.00,46.5,1.86
121,Entry short,2025-12-31 16:41,Short,6875.7,1,6875.7,1.4,0.02,1.5,0.02,0,0.00,46.5,1.86
122,Exit short,2025-12-31 17:06,Exit Short,6875.6,1,6877,1.4,0.02,1.5,0.02,-3,-0.04,47.9,1.92
122,Entry short,2025-12-31 16:54,Short,6877,1,6877,1.4,0.02,1.5,0.02,-3,-0.04,47.9,1.92
123,Exit long,2025-12-31 18:00,Exit Long,6874.9,1,6873.5,1.4,0.02,1.5,0.02,-0.5,-0.01,49.3,1.97
123,Entry long,2025-12-31 17:58,Long,6873.5,1,6873.5,1.4,0.02,1.5,0.02,-0.5,-0.01,49.3,1.97
124,Exit short,2025-12-31 18:17,Exit Short,6876.1,1,6878,1.9,0.03,2,0.03,-0.5,-0.01,51.2,2.05
124,Entry short,2025-12-31 18:17,Short,6878,1,6878,1.9,0.03,2,0.03,-0.5,-0.01,51.2,2.05
125,Exit short,2025-12-31 19:03,Exit Short,6887.5,1,6879.7,-7.8,-0.11,0.7,0.01,-7.8,-0.11,43.4,1.74
125,Entry short,2025-12-31 18:33,Short,6879.7,1,6879.7,-7.8,-0.11,0.7,0.01,-7.8,-0.11,43.4,1.74
126,Exit short,2025-12-31 19:05,Exit Short,6886.3,1,6887.2,0.9,0.01,1,0.01,0,0.00,44.3,1.77
126,Entry short,2025-12-31 19:04,Short,6887.2,1,6887.2,0.9,0.01,1,0.01,0,0.00,44.3,1.77
127,Exit long,2025-12-31 19:37,Exit Long,6871.1,1,6870.2,0.9,0.01,1,0.01,-0.7,-0.01,45.2,1.81
127,Entry long,2025-12-31 19:36,Long,6870.2,1,6870.2,0.9,0.01,1,0.01,-0.7,-0.01,45.2,1.81
128,Exit long,2026-01-01 23:00,Exit Long,6854.9,1,6868.5,-13.6,-0.20,0.5,0.01,-13.6,-0.20,31.6,1.26
128,Entry long,2025-12-31 19:52,Long,6868.5,1,6868.5,-13.6,-0.20,0.5,0.01,-13.6,-0.20,31.6,1.26
129,Exit long,2026-01-01 23:10,Exit Long,6855.7,1,6854.3,1.4,0.02,1.5,0.02,-0.2,0.00,33,1.32
129,Entry long,2026-01-01 23:07,Long,6854.3,1,6854.3,1.4,0.02,1.5,0.02,-0.2,0.00,33,1.32
130,Exit long,2026-01-01 23:32,Exit Long,6858.2,1,6855.3,2.9,0.04,3,0.04,0,0.00,35.9,1.44
130,Entry long,2026-01-01 23:32,Long,6855.3,1,6855.3,2.9,0.04,3,0.04,0,0.00,35.9,1.44
131,Exit long,2026-01-02 00:11,Exit Long,6855,1,6853.8,1.2,0.02,1.3,0.02,0,0.00,37.1,1.48
131,Entry long,2026-01-02 00:11,Long,6853.8,1,6853.8,1.2,0.02,1.3,0.02,0,0.00,37.1,1.48
132,Exit short,2026-01-02 00:38,Exit Short,6855.9,1,6857.2,1.3,0.02,1.4,0.02,-0.9,-0.01,38.4,1.54
132,Entry short,2026-01-02 00:29,Short,6857.2,1,6857.2,1.3,0.02,1.4,0.02,-0.9,-0.01,38.4,1.54
133,Exit short,2026-01-02 01:33,Exit Short,6864.6,1,6856.7,-7.9,-0.12,0,0.00,-7.9,-0.12,30.5,1.22
133,Entry short,2026-01-02 00:56,Short,6856.7,1,6856.7,-7.9,-0.12,0,0.00,-7.9,-0.12,30.5,1.22
134,Exit short,2026-01-02 03:29,Exit Short,6873.8,1,6865.6,-8.2,-0.12,0.5,0.01,-8.2,-0.12,22.3,0.89
134,Entry short,2026-01-02 01:43,Short,6865.6,1,6865.6,-8.2,-0.12,0.5,0.01,-8.2,-0.12,22.3,0.89
135,Exit short,2026-01-02 03:32,Exit Short,6872.7,1,6873.8,1.1,0.02,1.2,0.02,0,0.00,23.4,0.94
135,Entry short,2026-01-02 03:31,Short,6873.8,1,6873.8,1.1,0.02,1.2,0.02,0,0.00,23.4,0.94
136,Exit short,2026-01-02 05:02,Exit Short,6874.9,1,6875.6,0.7,0.01,0.8,0.01,-2.5,-0.04,24.1,0.96
136,Entry short,2026-01-02 03:48,Short,6875.6,1,6875.6,0.7,0.01,0.8,0.01,-2.5,-0.04,24.1,0.96
137,Exit long,2026-01-02 05:21,Exit Long,6876.5,1,6875.6,0.9,0.01,1,0.01,-0.7,-0.01,25,1.00
137,Entry long,2026-01-02 05:07,Long,6875.6,1,6875.6,0.9,0.01,1,0.01,-0.7,-0.01,25,1.00
138,Exit short,2026-01-02 07:05,Exit Short,6876.4,1,6877.1,0.7,0.01,0.8,0.01,-2,-0.03,25.7,1.03
138,Entry short,2026-01-02 05:52,Short,6877.1,1,6877.1,0.7,0.01,0.8,0.01,-2,-0.03,25.7,1.03
139,Exit long,2026-01-02 08:05,Exit Long,6878,1,6877.1,0.9,0.01,1,0.01,-3.3,-0.05,26.6,1.06
139,Entry long,2026-01-02 07:06,Long,6877.1,1,6877.1,0.9,0.01,1,0.01,-3.3,-0.05,26.6,1.06
140,Exit short,2026-01-02 08:24,Exit Short,6879.9,1,6881.1,1.2,0.02,1.3,0.02,-2,-0.03,27.8,1.11
140,Entry short,2026-01-02 08:19,Short,6881.1,1,6881.1,1.2,0.02,1.3,0.02,-2,-0.03,27.8,1.11
141,Exit short,2026-01-02 08:30,Exit Short,6878.9,1,6880.3,1.4,0.02,1.5,0.02,0,0.00,29.2,1.17
141,Entry short,2026-01-02 08:30,Short,6880.3,1,6880.3,1.4,0.02,1.5,0.02,0,0.00,29.2,1.17
142,Exit short,2026-01-02 12:10,Exit Short,6882.9,1,6884.3,1.4,0.02,1.5,0.02,-7.5,-0.11,30.6,1.22
142,Entry short,2026-01-02 08:53,Short,6884.3,1,6884.3,1.4,0.02,1.5,0.02,-7.5,-0.11,30.6,1.22
143,Exit long,2026-01-02 12:16,Exit Long,6884.6,1,6882.8,1.8,0.03,1.9,0.03,-0.5,-0.01,32.4,1.30
143,Entry long,2026-01-02 12:14,Long,6882.8,1,6882.8,1.8,0.03,1.9,0.03,-0.5,-0.01,32.4,1.30
144,Exit long,2026-01-02 13:18,Exit Long,6884.2,1,6883,1.2,0.02,1.3,0.02,0,0.00,33.6,1.34
144,Entry long,2026-01-02 13:17,Long,6883,1,6883,1.2,0.02,1.3,0.02,0,0.00,33.6,1.34
145,Exit long,2026-01-02 13:46,Exit Long,6883.5,1,6882.8,0.7,0.01,0.8,0.01,-2.7,-0.04,34.3,1.37
145,Entry long,2026-01-02 13:27,Long,6882.8,1,6882.8,0.7,0.01,0.8,0.01,-2.7,-0.04,34.3,1.37
146,Exit long,2026-01-02 13:59,Exit Long,6882.7,1,6880.1,2.6,0.04,2.7,0.04,-0.8,-0.01,36.9,1.48
146,Entry long,2026-01-02 13:55,Long,6880.1,1,6880.1,2.6,0.04,2.7,0.04,-0.8,-0.01,36.9,1.48
147,Exit long,2026-01-02 14:24,Exit Long,6881.1,1,6879.3,1.8,0.03,1.9,0.03,-0.2,0.00,38.7,1.55
147,Entry long,2026-01-02 14:24,Long,6879.3,1,6879.3,1.8,0.03,1.9,0.03,-0.2,0.00,38.7,1.55
148,Exit short,2026-01-02 14:33,Exit Short,6872.2,1,6878.1,5.9,0.09,6,0.09,-0.2,0.00,44.6,1.78
148,Entry short,2026-01-02 14:32,Short,6878.1,1,6878.1,5.9,0.09,6,0.09,-0.2,0.00,44.6,1.78
149,Exit long,2026-01-02 14:38,Exit Long,6876.1,1,6875.3,0.8,0.01,0.9,0.01,-3.7,-0.05,45.4,1.82
149,Entry long,2026-01-02 14:37,Long,6875.3,1,6875.3,0.8,0.01,0.9,0.01,-3.7,-0.05,45.4,1.82
150,Exit long,2026-01-02 14:43,Exit Long,6873.5,1,6868.6,4.9,0.07,5,0.07,-2,-0.03,50.3,2.01
150,Entry long,2026-01-02 14:42,Long,6868.6,1,6868.6,4.9,0.07,5,0.07,-2,-0.03,50.3,2.01
151,Exit short,2026-01-02 14:53,Exit Short,6883.4,1,6885.8,2.4,0.03,2.5,0.04,-1,-0.01,52.7,2.11
151,Entry short,2026-01-02 14:53,Short,6885.8,1,6885.8,2.4,0.03,2.5,0.04,-1,-0.01,52.7,2.11
152,Exit short,2026-01-02 15:02,Exit Short,6887.9,1,6890.6,2.7,0.04,2.8,0.04,-1.5,-0.02,55.4,2.22
152,Entry short,2026-01-02 15:02,Short,6890.6,1,6890.6,2.7,0.04,2.8,0.04,-1.5,-0.02,55.4,2.22
153,Exit short,2026-01-02 15:04,Exit Short,6887.2,1,6890.1,2.9,0.04,3,0.04,-0.2,0.00,58.3,2.33
153,Entry short,2026-01-02 15:04,Short,6890.1,1,6890.1,2.9,0.04,3,0.04,-0.2,0.00,58.3,2.33
154,Exit long,2026-01-02 15:27,Exit Long,6847.7,1,6846.6,1.1,0.02,1.2,0.02,0,0.00,59.4,2.38
154,Entry long,2026-01-02 15:27,Long,6846.6,1,6846.6,1.1,0.02,1.2,0.02,0,0.00,59.4,2.38
155,Exit long,2026-01-02 15:31,Exit Long,6848.2,1,6847.3,0.9,0.01,1,0.01,-3.5,-0.05,60.3,2.41
155,Entry long,2026-01-02 15:30,Long,6847.3,1,6847.3,0.9,0.01,1,0.01,-3.5,-0.05,60.3,2.41
156,Exit long,2026-01-02 15:55,Exit Long,6852.7,1,6849.6,3.1,0.05,3.2,0.05,-2.5,-0.04,63.4,2.54
156,Entry long,2026-01-02 15:54,Long,6849.6,1,6849.6,3.1,0.05,3.2,0.05,-2.5,-0.04,63.4,2.54
157,Exit long,2026-01-02 16:08,Exit Long,6836.7,1,6832.8,3.9,0.06,4,0.06,-0.2,0.00,67.3,2.69
157,Entry long,2026-01-02 16:08,Long,6832.8,1,6832.8,3.9,0.06,4,0.06,-0.2,0.00,67.3,2.69
158,Exit long,2026-01-02 16:14,Exit Long,6837.5,1,6833.8,3.7,0.05,3.8,0.06,-0.2,0.00,71,2.84
158,Entry long,2026-01-02 16:13,Long,6833.8,1,6833.8,3.7,0.05,3.8,0.06,-0.2,0.00,71,2.84
159,Exit long,2026-01-02 16:55,Exit Long,6829.5,1,6828.3,1.2,0.02,1.3,0.02,-3.2,-0.05,72.2,2.89
159,Entry long,2026-01-02 16:54,Long,6828.3,1,6828.3,1.2,0.02,1.3,0.02,-3.2,-0.05,72.2,2.89
160,Exit long,2026-01-02 16:56,Exit Long,6831,1,6828.6,2.4,0.04,2.5,0.04,-1.8,-0.03,74.6,2.98
160,Entry long,2026-01-02 16:56,Long,6828.6,1,6828.6,2.4,0.04,2.5,0.04,-1.8,-0.03,74.6,2.98
161,Exit short,2026-01-02 17:27,Exit Short,6841.4,1,6843.3,1.9,0.03,2,0.03,-3.8,-0.06,76.5,3.06
161,Entry short,2026-01-02 17:20,Short,6843.3,1,6843.3,1.9,0.03,2,0.03,-3.8,-0.06,76.5,3.06
162,Exit short,2026-01-02 17:33,Exit Short,6846.9,1,6848.3,1.4,0.02,1.5,0.02,0,0.00,77.9,3.12
162,Entry short,2026-01-02 17:33,Short,6848.3,1,6848.3,1.4,0.02,1.5,0.02,0,0.00,77.9,3.12
163,Exit long,2026-01-02 18:00,Exit Long,6836.2,1,6833.6,2.6,0.04,2.7,0.04,-0.5,-0.01,80.5,3.22
163,Entry long,2026-01-02 18:00,Long,6833.6,1,6833.6,2.6,0.04,2.7,0.04,-0.5,-0.01,80.5,3.22
164,Exit long,2026-01-02 18:10,Exit Long,6835,1,6832.3,2.7,0.04,2.8,0.04,-0.6,-0.01,83.2,3.33
164,Entry long,2026-01-02 18:10,Long,6832.3,1,6832.3,2.7,0.04,2.8,0.04,-0.6,-0.01,83.2,3.33
165,Exit long,2026-01-02 18:18,Exit Long,6833.2,1,6831.3,1.9,0.03,2,0.03,0,0.00,85.1,3.40
165,Entry long,2026-01-02 18:17,Long,6831.3,1,6831.3,1.9,0.03,2,0.03,0,0.00,85.1,3.40
166,Exit long,2026-01-02 18:38,Exit Long,6835,1,6831.6,3.4,0.05,3.5,0.05,-2,-0.03,88.5,3.54
166,Entry long,2026-01-02 18:35,Long,6831.6,1,6831.6,3.4,0.05,3.5,0.05,-2,-0.03,88.5,3.54
167,Exit long,2026-01-02 19:00,Exit Long,6831,1,6827.1,3.9,0.06,4,0.06,-4.3,-0.06,92.4,3.70
167,Entry long,2026-01-02 18:55,Long,6827.1,1,6827.1,3.9,0.06,4,0.06,-4.3,-0.06,92.4,3.70
168,Exit short,2026-01-02 19:16,Exit Short,6843.4,1,6845.2,1.8,0.03,1.9,0.03,-1.6,-0.02,94.2,3.77
168,Entry short,2026-01-02 19:16,Short,6845.2,1,6845.2,1.8,0.03,1.9,0.03,-1.6,-0.02,94.2,3.77
169,Exit short,2026-01-02 19:27,Exit Short,6849.9,1,6850.8,0.9,0.01,1,0.01,-0.4,-0.01,95.1,3.80
169,Entry short,2026-01-02 19:27,Short,6850.8,1,6850.8,0.9,0.01,1,0.01,-0.4,-0.01,95.1,3.80
170,Exit short,2026-01-02 19:34,Exit Short,6857.3,1,6849.6,-7.7,-0.11,0,0.00,-7.7,-0.11,87.4,3.50
170,Entry short,2026-01-02 19:29,Short,6849.6,1,6849.6,-7.7,-0.11,0,0.00,-7.7,-0.11,87.4,3.50
171,Exit short,2026-01-02 19:54,Exit Short,6854.9,1,6856.2,1.3,0.02,1.4,0.02,-5.6,-0.08,88.7,3.55
171,Entry short,2026-01-02 19:36,Short,6856.2,1,6856.2,1.3,0.02,1.4,0.02,-5.6,-0.08,88.7,3.55
172,Exit long,2026-01-02 20:44,Exit Long,6848.1,1,6856,-7.9,-0.12,0.6,0.01,-7.9,-0.12,80.8,3.23
172,Entry long,2026-01-02 20:36,Long,6856,1,6856,-7.9,-0.12,0.6,0.01,-7.9,-0.12,80.8,3.23
173,Exit long,2026-01-02 20:51,Exit Long,6852.3,1,6846.1,6.2,0.09,6.5,0.09,-1.3,-0.02,87,3.48
173,Entry long,2026-01-02 20:50,Long,6846.1,1,6846.1,6.2,0.09,6.5,0.09,-1.3,-0.02,87,3.48
174,Exit short,2026-01-02 21:12,Exit Short,6853.9,1,6856.7,2.8,0.04,2.9,0.04,-0.9,-0.01,89.8,3.59
174,Entry short,2026-01-02 21:09,Short,6856.7,1,6856.7,2.8,0.04,2.9,0.04,-0.9,-0.01,89.8,3.59
175,Exit short,2026-01-02 21:38,Exit Short,6855.2,1,6856.2,1,0.01,1.1,0.02,-0.6,-0.01,90.8,3.63
175,Entry short,2026-01-02 21:27,Short,6856.2,1,6856.2,1,0.01,1.1,0.02,-0.6,-0.01,90.8,3.63
176,Exit short,2026-01-04 23:06,Exit Short,6861.1,1,6861.8,0.7,0.01,0.8,0.01,-0.4,-0.01,91.5,3.66
176,Entry short,2026-01-04 23:06,Short,6861.8,1,6861.8,0.7,0.01,0.8,0.01,-0.4,-0.01,91.5,3.66
177,Exit short,2026-01-04 23:31,Exit Short,6862,1,6862.8,0.8,0.01,1,0.01,-2.4,-0.03,92.3,3.69
177,Entry short,2026-01-04 23:24,Short,6862.8,1,6862.8,0.8,0.01,1,0.01,-2.4,-0.03,92.3,3.69
178,Exit short,2026-01-05 00:03,Exit Short,6863.3,1,6864.6,1.3,0.02,1.4,0.02,-0.5,-0.01,93.6,3.74
178,Entry short,2026-01-05 00:03,Short,6864.6,1,6864.6,1.3,0.02,1.4,0.02,-0.5,-0.01,93.6,3.74
179,Exit short,2026-01-05 00:06,Exit Short,6863.6,1,6864.5,0.9,0.01,1,0.01,-0.7,-0.01,94.5,3.78
179,Entry short,2026-01-05 00:06,Short,6864.5,1,6864.5,0.9,0.01,1,0.01,-0.7,-0.01,94.5,3.78
180,Exit short,2026-01-05 00:22,Exit Short,6863.6,1,6864.7,1.1,0.02,1.2,0.02,-1.5,-0.02,95.6,3.82
180,Entry short,2026-01-05 00:20,Short,6864.7,1,6864.7,1.1,0.02,1.2,0.02,-1.5,-0.02,95.6,3.82
181,Exit short,2026-01-05 00:33,Exit Short,6863.1,1,6864.2,1.1,0.02,1.2,0.02,-1.8,-0.03,96.7,3.87
181,Entry short,2026-01-05 00:23,Short,6864.2,1,6864.2,1.1,0.02,1.2,0.02,-1.8,-0.03,96.7,3.87
182,Exit short,2026-01-05 01:04,Exit Short,6863.6,1,6864.4,0.8,0.01,0.9,0.01,-0.1,0.00,97.5,3.90
182,Entry short,2026-01-05 01:04,Short,6864.4,1,6864.4,0.8,0.01,0.9,0.01,-0.1,0.00,97.5,3.90
183,Exit short,2026-01-05 01:43,Exit Short,6866.5,1,6867.2,0.7,0.01,1,0.01,0,0.00,98.2,3.93
183,Entry short,2026-01-05 01:41,Short,6867.2,1,6867.2,0.7,0.01,1,0.01,0,0.00,98.2,3.93
184,Exit short,2026-01-05 02:13,Exit Short,6866.6,1,6867.5,0.9,0.01,1,0.01,-1,-0.01,99.1,3.96
184,Entry short,2026-01-05 02:06,Short,6867.5,1,6867.5,0.9,0.01,1,0.01,-1,-0.01,99.1,3.96
185,Exit long,2026-01-05 02:46,Exit Long,6867.9,1,6865.5,2.4,0.03,2.5,0.04,0,0.00,101.5,4.06
185,Entry long,2026-01-05 02:43,Long,6865.5,1,6865.5,2.4,0.03,2.5,0.04,0,0.00,101.5,4.06
186,Exit short,2026-01-05 03:00,Exit Short,6866.3,1,6867.8,1.5,0.02,1.6,0.02,-0.7,-0.01,103,4.12
186,Entry short,2026-01-05 02:52,Short,6867.8,1,6867.8,1.5,0.02,1.6,0.02,-0.7,-0.01,103,4.12
187,Exit long,2026-01-05 03:49,Exit Long,6865.1,1,6864.3,0.8,0.01,0.9,0.01,-0.6,-0.01,103.8,4.15
187,Entry long,2026-01-05 03:46,Long,6864.3,1,6864.3,0.8,0.01,0.9,0.01,-0.6,-0.01,103.8,4.15
188,Exit long,2026-01-05 04:20,Exit Long,6864.9,1,6863.7,1.2,0.02,1.3,0.02,-1.2,-0.02,105,4.20
188,Entry long,2026-01-05 03:55,Long,6863.7,1,6863.7,1.2,0.02,1.3,0.02,-1.2,-0.02,105,4.20
189,Exit long,2026-01-05 04:34,Exit Long,6864.4,1,6863.2,1.2,0.02,1.3,0.02,-0.2,0.00,106.2,4.25
189,Entry long,2026-01-05 04:29,Long,6863.2,1,6863.2,1.2,0.02,1.3,0.02,-0.2,0.00,106.2,4.25
190,Exit short,2026-01-05 05:06,Exit Short,6865.6,1,6867,1.4,0.02,1.5,0.02,-1.5,-0.02,107.6,4.30
190,Entry short,2026-01-05 04:47,Short,6867,1,6867,1.4,0.02,1.5,0.02,-1.5,-0.02,107.6,4.30
191,Exit short,2026-01-05 06:24,Exit Short,6867.3,1,6868,0.7,0.01,0.8,0.01,-1.5,-0.02,108.3,4.33
191,Entry short,2026-01-05 05:57,Short,6868,1,6868,0.7,0.01,0.8,0.01,-1.5,-0.02,108.3,4.33
192,Exit long,2026-01-05 06:35,Exit Long,6864.6,1,6863.4,1.2,0.02,1.3,0.02,-0.4,-0.01,109.5,4.38
192,Entry long,2026-01-05 06:34,Long,6863.4,1,6863.4,1.2,0.02,1.3,0.02,-0.4,-0.01,109.5,4.38
193,Exit short,2026-01-05 07:12,Exit Short,6868,1,6869.2,1.2,0.02,1.3,0.02,-2.5,-0.04,110.7,4.43
193,Entry short,2026-01-05 06:53,Short,6869.2,1,6869.2,1.2,0.02,1.3,0.02,-2.5,-0.04,110.7,4.43
194,Exit long,2026-01-05 07:31,Exit Long,6867,1,6864.5,2.5,0.04,2.6,0.04,-1.8,-0.03,113.2,4.53
194,Entry long,2026-01-05 07:27,Long,6864.5,1,6864.5,2.5,0.04,2.6,0.04,-1.8,-0.03,113.2,4.53
195,Exit long,2026-01-05 07:41,Exit Long,6864.1,1,6863.4,0.7,0.01,0.8,0.01,-0.7,-0.01,113.9,4.56
195,Entry long,2026-01-05 07:40,Long,6863.4,1,6863.4,0.7,0.01,0.8,0.01,-0.7,-0.01,113.9,4.56
196,Exit long,2026-01-05 07:52,Exit Long,6864.5,1,6863.2,1.3,0.02,1.4,0.02,-1.2,-0.02,115.2,4.61
196,Entry long,2026-01-05 07:45,Long,6863.2,1,6863.2,1.3,0.02,1.4,0.02,-1.2,-0.02,115.2,4.61
197,Exit short,2026-01-05 08:26,Exit Short,6873.3,1,6875,1.7,0.02,1.8,0.03,0,0.00,116.9,4.68
197,Entry short,2026-01-05 08:25,Short,6875,1,6875,1.7,0.02,1.8,0.03,0,0.00,116.9,4.68
198,Exit long,2026-01-05 09:32,Exit Long,6869.9,1,6869.1,0.8,0.01,0.9,0.01,-1.6,-0.02,117.7,4.71
198,Entry long,2026-01-05 09:28,Long,6869.1,1,6869.1,0.8,0.01,0.9,0.01,-1.6,-0.02,117.7,4.71
199,Exit short,2026-01-05 10:30,Exit Short,6873.8,1,6874.5,0.7,0.01,0.8,0.01,-3.2,-0.05,118.4,4.74
199,Entry short,2026-01-05 10:15,Short,6874.5,1,6874.5,0.7,0.01,0.8,0.01,-3.2,-0.05,118.4,4.74
200,Exit short,2026-01-05 11:08,Exit Short,6875.6,1,6877,1.4,0.02,1.5,0.02,-0.1,0.00,119.8,4.79
200,Entry short,2026-01-05 11:08,Short,6877,1,6877,1.4,0.02,1.5,0.02,-0.1,0.00,119.8,4.79
201,Exit short,2026-01-05 11:30,Exit Short,6875.2,1,6877.5,2.3,0.03,2.5,0.04,-1,-0.01,122.1,4.88
201,Entry short,2026-01-05 11:25,Short,6877.5,1,6877.5,2.3,0.03,2.5,0.04,-1,-0.01,122.1,4.88
202,Exit short,2026-01-05 11:42,Exit Short,6876.3,1,6877.7,1.4,0.02,1.5,0.02,-0.8,-0.01,123.5,4.94
202,Entry short,2026-01-05 11:40,Short,6877.7,1,6877.7,1.4,0.02,1.5,0.02,-0.8,-0.01,123.5,4.94
203,Exit short,2026-01-05 12:05,Exit Short,6875.8,1,6876.5,0.7,0.01,0.8,0.01,-5,-0.07,124.2,4.97
203,Entry short,2026-01-05 11:43,Short,6876.5,1,6876.5,0.7,0.01,0.8,0.01,-5,-0.07,124.2,4.97
204,Exit short,2026-01-05 12:24,Exit Short,6878.1,1,6880.1,2,0.03,2.1,0.03,-0.4,-0.01,126.2,5.05
204,Entry short,2026-01-05 12:22,Short,6880.1,1,6880.1,2,0.03,2.1,0.03,-0.4,-0.01,126.2,5.05
205,Exit long,2026-01-05 12:33,Exit Long,6878.1,1,6876.7,1.4,0.02,1.5,0.02,0,0.00,127.6,5.10
205,Entry long,2026-01-05 12:33,Long,6876.7,1,6876.7,1.4,0.02,1.5,0.02,0,0.00,127.6,5.10
206,Exit long,2026-01-05 12:48,Exit Long,6876.1,1,6875.2,0.9,0.01,1,0.01,-0.2,0.00,128.5,5.14
206,Entry long,2026-01-05 12:47,Long,6875.2,1,6875.2,0.9,0.01,1,0.01,-0.2,0.00,128.5,5.14
207,Exit long,2026-01-05 13:11,Exit Long,6875.9,1,6874.7,1.2,0.02,1.3,0.02,0,0.00,129.7,5.19
207,Entry long,2026-01-05 13:11,Long,6874.7,1,6874.7,1.2,0.02,1.3,0.02,0,0.00,129.7,5.19
