Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
103,Exit long,2025-12-31 05:36,Exit Long,6888,1,6887.5,0.5,0.01,1.7,0.02,-0.5,-0.01,42.6,1.70
103,Entry long,2025-12-31 05:18,Long,6887.5,1,6887.5,0.5,0.01,1.7,0.02,-0.5,-0.01,42.6,1.70
104,Exit long,2025-12-31 08:31,Exit Long,6879,1,6886.8,-7.8,-0.11,0,0.00,-7.8,-0.11,34.8,1.39
104,Entry long,2025-12-31 05:42,Long,6886.8,1,6886.8,-7.8,-0.11,0,0.00,-7.8,-0.11,34.8,1.39
105,Exit long,2025-12-31 09:05,Exit Long,6880.4,1,6879.7,0.7,0.01,1.9,0.03,-3.7,-0.05,35.5,1.42
105,Entry long,2025-12-31 08:32,Long,6879.7,1,6879.7,0.7,0.01,1.9,0.03,-3.7,-0.05,35.5,1.42
106,Exit short,2025-12-31 09:46,Exit Short,6879.9,1,6880.1,0.2,0.00,1.4,0.02,-0.1,0.00,35.7,1.43
106,Entry short,2025-12-31 09:41,Short,6880.1,1,6880.1,0.2,0.00,1.4,0.02,-0.1,0.00,35.7,1.43
107,Exit long,2025-12-31 10:08,Exit Long,6877.5,1,6877,0.5,0.01,1.7,0.02,0,0.00,36.2,1.45
107,Entry long,2025-12-31 10:05,Long,6877,1,6877,0.5,0.01,1.7,0.02,0,0.00,36.2,1.45
108,Exit short,2025-12-31 11:14,Exit Short,6882.1,1,6881.7,-0.4,-0.01,0.8,0.01,-0.4,-0.01,35.8,1.43
108,Entry short,2025-12-31 11:08,Short,6881.7,1,6881.7,-0.4,-0.01,0.8,0.01,-0.4,-0.01,35.8,1.43
109,Exit short,2025-12-31 11:19,Exit Short,6881.7,1,6882.1,0.4,0.01,1.6,0.02,0,0.00,36.2,1.45
109,Entry short,2025-12-31 11:17,Short,6882.1,1,6882.1,0.4,0.01,1.6,0.02,0,0.00,36.2,1.45
110,Exit short,2025-12-31 13:16,Exit Short,6890.7,1,6882.6,-8.1,-0.12,0.4,0.01,-8.1,-0.12,28.1,1.12
110,Entry short,2025-12-31 11:29,Short,6882.6,1,6882.6,-8.1,-0.12,0.4,0.01,-8.1,-0.12,28.1,1.12
111,Exit short,2025-12-31 13:47,Exit Short,6898.5,1,6890.2,-8.3,-0.12,0.2,0.00,-8.3,-0.12,19.8,0.79
111,Entry short,2025-12-31 13:18,Short,6890.2,1,6890.2,-8.3,-0.12,0.2,0.00,-8.3,-0.12,19.8,0.79
112,Exit short,2025-12-31 14:00,Exit Short,6902.7,1,6902.5,-0.2,0.00,1,0.01,-1.7,-0.02,19.6,0.78
112,Entry short,2025-12-31 13:55,Short,6902.5,1,6902.5,-0.2,0.00,1,0.01,-1.7,-0.02,19.6,0.78
113,Exit short,2025-12-31 14:06,Exit Short,6903.7,1,6903.6,-0.1,0.00,1.1,0.02,-0.1,0.00,19.5,0.78
113,Entry short,2025-12-31 14:03,Short,6903.6,1,6903.6,-0.1,0.00,1.1,0.02,-0.1,0.00,19.5,0.78
114,Exit long,2025-12-31 14:45,Exit Long,6880.7,1,6888.5,-7.8,-0.11,0.2,0.00,-7.8,-0.11,11.7,0.47
114,Entry long,2025-12-31 14:39,Long,6888.5,1,6888.5,-7.8,-0.11,0.2,0.00,-7.8,-0.11,11.7,0.47
115,Exit long,2025-12-31 14:49,Exit Long,6881,1,6881.6,-0.6,-0.01,0.6,0.01,-0.6,-0.01,11.1,0.44
115,Entry long,2025-12-31 14:49,Long,6881.6,1,6881.6,-0.6,-0.01,0.6,0.01,-0.6,-0.01,11.1,0.44
116,Exit long,2025-12-31 15:46,Exit Long,6874.7,1,6883,-8.3,-0.12,0.5,0.01,-8.3,-0.12,2.8,0.11
116,Entry long,2025-12-31 15:10,Long,6883,1,6883,-8.3,-0.12,0.5,0.01,-8.3,-0.12,2.8,0.11
117,Exit long,2025-12-31 15:56,Exit Long,6867.5,1,6875.7,-8.2,-0.12,0,0.00,-8.2,-0.12,-5.4,-0.22
117,Entry long,2025-12-31 15:47,Long,6875.7,1,6875.7,-8.2,-0.12,0,0.00,-8.2,-0.12,-5.4,-0.22
118,Exit long,2025-12-31 16:01,Exit Long,6870.5,1,6869.5,1,0.01,2.2,0.03,-1.5,-0.02,-4.4,-0.18
118,Entry long,2025-12-31 15:59,Long,6869.5,1,6869.5,1,0.01,2.2,0.03,-1.5,-0.02,-4.4,-0.18
119,Exit short,2025-12-31 16:43,Exit Short,6874.7,1,6875.7,1,0.01,2.2,0.03,0,0.00,-3.4,-0.14
119,Entry short,2025-12-31 16:41,Short,6875.7,1,6875.7,1,0.01,2.2,0.03,0,0.00,-3.4,-0.14
120,Exit short,2025-12-31 17:11,Exit Short,6873.2,1,6877,3.8,0.06,5,0.07,-3,-0.04,0.4,0.02
120,Entry short,2025-12-31 16:54,Short,6877,1,6877,3.8,0.06,5,0.07,-3,-0.04,0.4,0.02
121,Exit long,2025-12-31 18:01,Exit Long,6873.8,1,6873.5,0.3,0.00,1.5,0.02,-0.5,-0.01,0.7,0.03
121,Entry long,2025-12-31 17:58,Long,6873.5,1,6873.5,0.3,0.00,1.5,0.02,-0.5,-0.01,0.7,0.03
122,Exit short,2025-12-31 18:20,Exit Short,6876.9,1,6878,1.1,0.02,2.3,0.03,-0.5,-0.01,1.8,0.07
122,Entry short,2025-12-31 18:17,Short,6878,1,6878,1.1,0.02,2.3,0.03,-0.5,-0.01,1.8,0.07
123,Exit short,2025-12-31 18:34,Exit Short,6880.2,1,6879.7,-0.5,-0.01,0.7,0.01,-0.5,-0.01,1.3,0.05
123,Entry short,2025-12-31 18:33,Short,6879.7,1,6879.7,-0.5,-0.01,0.7,0.01,-0.5,-0.01,1.3,0.05
124,Exit short,2025-12-31 18:40,Exit Short,6880.9,1,6880.5,-0.4,-0.01,0.8,0.01,-0.5,-0.01,0.9,0.04
124,Entry short,2025-12-31 18:36,Short,6880.5,1,6880.5,-0.4,-0.01,0.8,0.01,-0.5,-0.01,0.9,0.04
125,Exit short,2025-12-31 18:44,Exit Short,6882,1,6881.5,-0.5,-0.01,0.8,0.01,-0.5,-0.01,0.4,0.02
125,Entry short,2025-12-31 18:43,Short,6881.5,1,6881.5,-0.5,-0.01,0.8,0.01,-0.5,-0.01,0.4,0.02
126,Exit short,2025-12-31 19:21,Exit Short,6879.2,1,6883.2,4,0.06,5.2,0.08,-5.3,-0.08,4.4,0.18
126,Entry short,2025-12-31 18:47,Short,6883.2,1,6883.2,4,0.06,5.2,0.08,-5.3,-0.08,4.4,0.18
127,Exit long,2025-12-31 19:38,Exit Long,6872.8,1,6870.2,2.6,0.04,3.8,0.06,-0.7,-0.01,7,0.28
127,Entry long,2025-12-31 19:36,Long,6870.2,1,6870.2,2.6,0.04,3.8,0.06,-0.7,-0.01,7,0.28
128,Exit long,2026-01-01 23:00,Exit Long,6854.9,1,6868.5,-13.6,-0.20,0.5,0.01,-13.6,-0.20,-6.6,-0.26
128,Entry long,2025-12-31 19:52,Long,6868.5,1,6868.5,-13.6,-0.20,0.5,0.01,-13.6,-0.20,-6.6,-0.26
129,Exit long,2026-01-01 23:11,Exit Long,6854.6,1,6854.3,0.3,0.00,1.5,0.02,-0.2,0.00,-6.3,-0.25
129,Entry long,2026-01-01 23:07,Long,6854.3,1,6854.3,0.3,0.00,1.5,0.02,-0.2,0.00,-6.3,-0.25
130,Exit long,2026-01-01 23:33,Exit Long,6857.1,1,6855.3,1.8,0.03,3,0.04,0,0.00,-4.5,-0.18
130,Entry long,2026-01-01 23:32,Long,6855.3,1,6855.3,1.8,0.03,3,0.04,0,0.00,-4.5,-0.18
131,Exit long,2026-01-02 00:12,Exit Long,6853.9,1,6853.8,0.1,0.00,1.3,0.02,0,0.00,-4.4,-0.18
131,Entry long,2026-01-02 00:11,Long,6853.8,1,6853.8,0.1,0.00,1.3,0.02,0,0.00,-4.4,-0.18
132,Exit short,2026-01-02 00:41,Exit Short,6856.5,1,6857.2,0.7,0.01,1.9,0.03,-0.9,-0.01,-3.7,-0.15
132,Entry short,2026-01-02 00:29,Short,6857.2,1,6857.2,0.7,0.01,1.9,0.03,-0.9,-0.01,-3.7,-0.15
133,Exit short,2026-01-02 01:33,Exit Short,6864.6,1,6856.7,-7.9,-0.12,0,0.00,-7.9,-0.12,-11.6,-0.46
133,Entry short,2026-01-02 00:56,Short,6856.7,1,6856.7,-7.9,-0.12,0,0.00,-7.9,-0.12,-11.6,-0.46
134,Exit short,2026-01-02 03:29,Exit Short,6873.8,1,6865.6,-8.2,-0.12,0.5,0.01,-8.2,-0.12,-19.8,-0.79
134,Entry short,2026-01-02 01:43,Short,6865.6,1,6865.6,-8.2,-0.12,0.5,0.01,-8.2,-0.12,-19.8,-0.79
135,Exit short,2026-01-02 03:37,Exit Short,6873.8,1,6873.8,0,0.00,1.2,0.02,0,0.00,-19.8,-0.79
135,Entry short,2026-01-02 03:31,Short,6873.8,1,6873.8,0,0.00,1.2,0.02,0,0.00,-19.8,-0.79
136,Exit short,2026-01-02 05:06,Exit Short,6875,1,6875.6,0.6,0.01,1.8,0.03,-2.5,-0.04,-19.2,-0.77
136,Entry short,2026-01-02 03:48,Short,6875.6,1,6875.6,0.6,0.01,1.8,0.03,-2.5,-0.04,-19.2,-0.77
137,Exit long,2026-01-02 05:11,Exit Long,6875.1,1,6875.6,-0.5,-0.01,0.7,0.01,-0.5,-0.01,-19.7,-0.79
137,Entry long,2026-01-02 05:07,Long,6875.6,1,6875.6,-0.5,-0.01,0.7,0.01,-0.5,-0.01,-19.7,-0.79
138,Exit short,2026-01-02 07:16,Exit Short,6875.3,1,6877.1,1.8,0.03,3,0.04,-2,-0.03,-17.9,-0.72
138,Entry short,2026-01-02 05:52,Short,6877.1,1,6877.1,1.8,0.03,3,0.04,-2,-0.03,-17.9,-0.72
139,Exit long,2026-01-02 07:33,Exit Long,6875.6,1,6874.8,0.8,0.01,2,0.03,-1,-0.01,-17.1,-0.68
139,Entry long,2026-01-02 07:17,Long,6874.8,1,6874.8,0.8,0.01,2,0.03,-1,-0.01,-17.1,-0.68
140,Exit long,2026-01-02 07:59,Exit Long,6875.1,1,6874.6,0.5,0.01,1.7,0.02,0,0.00,-16.6,-0.66
140,Entry long,2026-01-02 07:52,Long,6874.6,1,6874.6,0.5,0.01,1.7,0.02,0,0.00,-16.6,-0.66
141,Exit short,2026-01-02 08:52,Exit Short,6884.6,1,6876.8,-7.8,-0.11,0.2,0.00,-7.8,-0.11,-24.4,-0.98
141,Entry short,2026-01-02 08:02,Short,6876.8,1,6876.8,-7.8,-0.11,0.2,0.00,-7.8,-0.11,-24.4,-0.98
142,Exit short,2026-01-02 08:54,Exit Short,6884.8,1,6884.3,-0.5,-0.01,0.7,0.01,-0.5,-0.01,-24.9,-1.00
142,Entry short,2026-01-02 08:53,Short,6884.3,1,6884.3,-0.5,-0.01,0.7,0.01,-0.5,-0.01,-24.9,-1.00
143,Exit short,2026-01-02 09:00,Exit Short,6885.3,1,6884.8,-0.5,-0.01,0.7,0.01,-0.5,-0.01,-25.4,-1.02
143,Entry short,2026-01-02 08:59,Short,6884.8,1,6884.8,-0.5,-0.01,0.7,0.01,-0.5,-0.01,-25.4,-1.02
144,Exit short,2026-01-02 10:36,Exit Short,6885.8,1,6885.8,0,0.00,1.2,0.02,-6,-0.09,-25.4,-1.02
144,Entry short,2026-01-02 09:04,Short,6885.8,1,6885.8,0,0.00,1.2,0.02,-6,-0.09,-25.4,-1.02
145,Exit long,2026-01-02 10:51,Exit Long,6889.1,1,6885.6,3.5,0.05,4.7,0.07,-0.3,0.00,-21.9,-0.88
145,Entry long,2026-01-02 10:37,Long,6885.6,1,6885.6,3.5,0.05,4.7,0.07,-0.3,0.00,-21.9,-0.88
146,Exit short,2026-01-02 11:21,Exit Short,6887.8,1,6890.1,2.3,0.03,3.5,0.05,-0.5,-0.01,-19.6,-0.78
146,Entry short,2026-01-02 11:05,Short,6890.1,1,6890.1,2.3,0.03,3.5,0.05,-0.5,-0.01,-19.6,-0.78
147,Exit long,2026-01-02 11:38,Exit Long,6887.1,1,6886.3,0.8,0.01,2,0.03,-0.2,0.00,-18.8,-0.75
147,Entry long,2026-01-02 11:30,Long,6886.3,1,6886.3,0.8,0.01,2,0.03,-0.2,0.00,-18.8,-0.75
148,Exit long,2026-01-02 14:20,Exit Long,6878.6,1,6886.8,-8.2,-0.12,0.3,0.00,-8.2,-0.12,-27,-1.08
148,Entry long,2026-01-02 11:59,Long,6886.8,1,6886.8,-8.2,-0.12,0.3,0.00,-8.2,-0.12,-27,-1.08
149,Exit long,2026-01-02 14:25,Exit Long,6880,1,6879.3,0.7,0.01,1.9,0.03,-0.2,0.00,-26.3,-1.05
149,Entry long,2026-01-02 14:24,Long,6879.3,1,6879.3,0.7,0.01,1.9,0.03,-0.2,0.00,-26.3,-1.05
150,Exit short,2026-01-02 14:34,Exit Short,6870.3,1,6878.1,7.8,0.11,9,0.13,-0.2,0.00,-18.5,-0.74
150,Entry short,2026-01-02 14:32,Short,6878.1,1,6878.1,7.8,0.11,9,0.13,-0.2,0.00,-18.5,-0.74
151,Exit long,2026-01-02 14:38,Exit Long,6875,1,6875.3,-0.3,0.00,0.9,0.01,-3.7,-0.05,-18.8,-0.75
151,Entry long,2026-01-02 14:37,Long,6875.3,1,6875.3,-0.3,0.00,0.9,0.01,-3.7,-0.05,-18.8,-0.75
152,Exit long,2026-01-02 14:42,Exit Long,6868.1,1,6868.6,-0.5,-0.01,0.7,0.01,-0.5,-0.01,-19.3,-0.77
152,Entry long,2026-01-02 14:42,Long,6868.6,1,6868.6,-0.5,-0.01,0.7,0.01,-0.5,-0.01,-19.3,-0.77
153,Exit short,2026-01-02 14:53,Exit Short,6884.5,1,6885.8,1.3,0.02,2.5,0.04,-1,-0.01,-18,-0.72
153,Entry short,2026-01-02 14:53,Short,6885.8,1,6885.8,1.3,0.02,2.5,0.04,-1,-0.01,-18,-0.72
154,Exit short,2026-01-02 15:02,Exit Short,6889,1,6890.6,1.6,0.02,2.8,0.04,-1.5,-0.02,-16.4,-0.66
154,Entry short,2026-01-02 15:02,Short,6890.6,1,6890.6,1.6,0.02,2.8,0.04,-1.5,-0.02,-16.4,-0.66
155,Exit short,2026-01-02 15:04,Exit Short,6888.3,1,6890.1,1.8,0.03,3,0.04,-0.2,0.00,-14.6,-0.58
155,Entry short,2026-01-02 15:04,Short,6890.1,1,6890.1,1.8,0.03,3,0.04,-0.2,0.00,-14.6,-0.58
156,Exit long,2026-01-02 15:27,Exit Long,6846.6,1,6846.6,0,0.00,1.2,0.02,0,0.00,-14.6,-0.58
156,Entry long,2026-01-02 15:27,Long,6846.6,1,6846.6,0,0.00,1.2,0.02,0,0.00,-14.6,-0.58
157,Exit long,2026-01-02 15:31,Exit Long,6847.1,1,6847.3,-0.2,0.00,1,0.01,-3.5,-0.05,-14.8,-0.59
157,Entry long,2026-01-02 15:30,Long,6847.3,1,6847.3,-0.2,0.00,1,0.01,-3.5,-0.05,-14.8,-0.59
158,Exit long,2026-01-02 15:55,Exit Long,6855.1,1,6849.6,5.5,0.08,6.7,0.10,-2.5,-0.04,-9.3,-0.37
158,Entry long,2026-01-02 15:54,Long,6849.6,1,6849.6,5.5,0.08,6.7,0.10,-2.5,-0.04,-9.3,-0.37
159,Exit long,2026-01-02 16:09,Exit Long,6835.6,1,6832.8,2.8,0.04,4,0.06,-0.2,0.00,-6.5,-0.26
159,Entry long,2026-01-02 16:08,Long,6832.8,1,6832.8,2.8,0.04,4,0.06,-0.2,0.00,-6.5,-0.26
160,Exit long,2026-01-02 16:15,Exit Long,6844.6,1,6833.8,10.8,0.16,12,0.18,-0.2,0.00,4.3,0.17
160,Entry long,2026-01-02 16:13,Long,6833.8,1,6833.8,10.8,0.16,12,0.18,-0.2,0.00,4.3,0.17
161,Exit long,2026-01-02 16:55,Exit Long,6828.4,1,6828.3,0.1,0.00,1.3,0.02,-3.2,-0.05,4.4,0.18
161,Entry long,2026-01-02 16:54,Long,6828.3,1,6828.3,0.1,0.00,1.3,0.02,-3.2,-0.05,4.4,0.18
162,Exit long,2026-01-02 16:57,Exit Long,6830.1,1,6828.6,1.5,0.02,2.7,0.04,-1.8,-0.03,5.9,0.24
162,Entry long,2026-01-02 16:56,Long,6828.6,1,6828.6,1.5,0.02,2.7,0.04,-1.8,-0.03,5.9,0.24
163,Exit short,2026-01-02 17:25,Exit Short,6843.8,1,6843.3,-0.5,-0.01,0.7,0.01,-3.8,-0.06,5.4,0.22
163,Entry short,2026-01-02 17:20,Short,6843.3,1,6843.3,-0.5,-0.01,0.7,0.01,-3.8,-0.06,5.4,0.22
164,Exit short,2026-01-02 17:33,Exit Short,6848,1,6848.3,0.3,0.00,1.5,0.02,0,0.00,5.7,0.23
164,Entry short,2026-01-02 17:33,Short,6848.3,1,6848.3,0.3,0.00,1.5,0.02,0,0.00,5.7,0.23
165,Exit long,2026-01-02 18:00,Exit Long,6835.1,1,6833.6,1.5,0.02,2.7,0.04,-0.5,-0.01,7.2,0.29
165,Entry long,2026-01-02 18:00,Long,6833.6,1,6833.6,1.5,0.02,2.7,0.04,-0.5,-0.01,7.2,0.29
166,Exit long,2026-01-02 18:10,Exit Long,6833.9,1,6832.3,1.6,0.02,2.8,0.04,-0.6,-0.01,8.8,0.35
166,Entry long,2026-01-02 18:10,Long,6832.3,1,6832.3,1.6,0.02,2.8,0.04,-0.6,-0.01,8.8,0.35
167,Exit long,2026-01-02 18:19,Exit Long,6836.1,1,6831.3,4.8,0.07,6,0.09,0,0.00,13.6,0.54
167,Entry long,2026-01-02 18:17,Long,6831.3,1,6831.3,4.8,0.07,6,0.09,0,0.00,13.6,0.54
168,Exit long,2026-01-02 18:39,Exit Long,6834.4,1,6831.6,2.8,0.04,4,0.06,-2,-0.03,16.4,0.66
168,Entry long,2026-01-02 18:35,Long,6831.6,1,6831.6,2.8,0.04,4,0.06,-2,-0.03,16.4,0.66
169,Exit long,2026-01-02 19:01,Exit Long,6829.9,1,6827.1,2.8,0.04,4,0.06,-4.3,-0.06,19.2,0.77
169,Entry long,2026-01-02 18:55,Long,6827.1,1,6827.1,2.8,0.04,4,0.06,-4.3,-0.06,19.2,0.77
170,Exit short,2026-01-02 19:16,Exit Short,6844.5,1,6845.2,0.7,0.01,1.9,0.03,-1.6,-0.02,19.9,0.80
170,Entry short,2026-01-02 19:16,Short,6845.2,1,6845.2,0.7,0.01,1.9,0.03,-1.6,-0.02,19.9,0.80
171,Exit short,2026-01-02 19:27,Exit Short,6851,1,6850.8,-0.2,0.00,1,0.01,-0.4,-0.01,19.7,0.79
171,Entry short,2026-01-02 19:27,Short,6850.8,1,6850.8,-0.2,0.00,1,0.01,-0.4,-0.01,19.7,0.79
172,Exit short,2026-01-02 19:34,Exit Short,6857.3,1,6849.6,-7.7,-0.11,0,0.00,-7.7,-0.11,12,0.48
172,Entry short,2026-01-02 19:29,Short,6849.6,1,6849.6,-7.7,-0.11,0,0.00,-7.7,-0.11,12,0.48
173,Exit short,2026-01-02 19:54,Exit Short,6856,1,6856.2,0.2,0.00,1.4,0.02,-5.6,-0.08,12.2,0.49
173,Entry short,2026-01-02 19:36,Short,6856.2,1,6856.2,0.2,0.00,1.4,0.02,-5.6,-0.08,12.2,0.49
174,Exit long,2026-01-02 20:36,Exit Long,6855.4,1,6856,-0.6,-0.01,0.6,0.01,-0.6,-0.01,11.6,0.46
174,Entry long,2026-01-02 20:36,Long,6856,1,6856,-0.6,-0.01,0.6,0.01,-0.6,-0.01,11.6,0.46
175,Exit long,2026-01-02 20:47,Exit Long,6844.6,1,6852.7,-8.1,-0.12,0.1,0.00,-8.1,-0.12,3.5,0.14
175,Entry long,2026-01-02 20:41,Long,6852.7,1,6852.7,-8.1,-0.12,0.1,0.00,-8.1,-0.12,3.5,0.14
176,Exit long,2026-01-02 20:51,Exit Long,6851.4,1,6846.1,5.3,0.08,6.5,0.09,-1.3,-0.02,8.8,0.35
176,Entry long,2026-01-02 20:50,Long,6846.1,1,6846.1,5.3,0.08,6.5,0.09,-1.3,-0.02,8.8,0.35
177,Exit short,2026-01-02 21:12,Exit Short,6855,1,6856.7,1.7,0.02,2.9,0.04,-0.9,-0.01,10.5,0.42
177,Entry short,2026-01-02 21:09,Short,6856.7,1,6856.7,1.7,0.02,2.9,0.04,-0.9,-0.01,10.5,0.42
178,Exit short,2026-01-02 21:54,Exit Short,6852.3,1,6856.2,3.9,0.06,5.1,0.07,-0.6,-0.01,14.4,0.58
178,Entry short,2026-01-02 21:27,Short,6856.2,1,6856.2,3.9,0.06,5.1,0.07,-0.6,-0.01,14.4,0.58
179,Exit short,2026-01-04 23:08,Exit Short,6857.8,1,6861.8,4,0.06,5.2,0.08,-0.4,-0.01,18.4,0.74
179,Entry short,2026-01-04 23:06,Short,6861.8,1,6861.8,4,0.06,5.2,0.08,-0.4,-0.01,18.4,0.74
180,Exit short,2026-01-04 23:32,Exit Short,6861.9,1,6862.8,0.9,0.01,2.1,0.03,-2.4,-0.03,19.3,0.77
180,Entry short,2026-01-04 23:24,Short,6862.8,1,6862.8,0.9,0.01,2.1,0.03,-2.4,-0.03,19.3,0.77
181,Exit short,2026-01-05 00:04,Exit Short,6864.4,1,6864.6,0.2,0.00,1.4,0.02,-0.5,-0.01,19.5,0.78
181,Entry short,2026-01-05 00:03,Short,6864.6,1,6864.6,0.2,0.00,1.4,0.02,-0.5,-0.01,19.5,0.78
182,Exit short,2026-01-05 00:11,Exit Short,6861.7,1,6864.5,2.8,0.04,4,0.06,-0.7,-0.01,22.3,0.89
182,Entry short,2026-01-05 00:06,Short,6864.5,1,6864.5,2.8,0.04,4,0.06,-0.7,-0.01,22.3,0.89
183,Exit short,2026-01-05 00:23,Exit Short,6864.7,1,6864.7,0,0.00,1.2,0.02,-1.5,-0.02,22.3,0.89
183,Entry short,2026-01-05 00:20,Short,6864.7,1,6864.7,0,0.00,1.2,0.02,-1.5,-0.02,22.3,0.89
184,Exit short,2026-01-05 00:27,Exit Short,6864.9,1,6865.2,0.3,0.00,1.5,0.02,-0.3,0.00,22.6,0.90
184,Entry short,2026-01-05 00:25,Short,6865.2,1,6865.2,0.3,0.00,1.5,0.02,-0.3,0.00,22.6,0.90
185,Exit short,2026-01-05 01:06,Exit Short,6863.3,1,6864.4,1.1,0.02,2.3,0.03,-0.1,0.00,23.7,0.95
185,Entry short,2026-01-05 01:04,Short,6864.4,1,6864.4,1.1,0.02,2.3,0.03,-0.1,0.00,23.7,0.95
186,Exit short,2026-01-05 01:47,Exit Short,6866.4,1,6867.2,0.8,0.01,2,0.03,0,0.00,24.5,0.98
186,Entry short,2026-01-05 01:41,Short,6867.2,1,6867.2,0.8,0.01,2,0.03,0,0.00,24.5,0.98
187,Exit short,2026-01-05 02:15,Exit Short,6867.4,1,6867.5,0.1,0.00,1.3,0.02,-1,-0.01,24.6,0.98
187,Entry short,2026-01-05 02:06,Short,6867.5,1,6867.5,0.1,0.00,1.3,0.02,-1,-0.01,24.6,0.98
188,Exit long,2026-01-05 02:52,Exit Long,6867.3,1,6865.5,1.8,0.03,3,0.04,0,0.00,26.4,1.06
188,Entry long,2026-01-05 02:43,Long,6865.5,1,6865.5,1.8,0.03,3,0.04,0,0.00,26.4,1.06
189,Exit short,2026-01-05 03:01,Exit Short,6867.4,1,6867.5,0.1,0.00,1.3,0.02,-0.7,-0.01,26.5,1.06
189,Entry short,2026-01-05 02:56,Short,6867.5,1,6867.5,0.1,0.00,1.3,0.02,-0.7,-0.01,26.5,1.06
190,Exit long,2026-01-05 03:51,Exit Long,6864,1,6864.3,-0.3,0.00,0.9,0.01,-0.6,-0.01,26.2,1.05
190,Entry long,2026-01-05 03:46,Long,6864.3,1,6864.3,-0.3,0.00,0.9,0.01,-0.6,-0.01,26.2,1.05
191,Exit long,2026-01-05 04:21,Exit Long,6863.8,1,6863.7,0.1,0.00,1.3,0.02,-1.2,-0.02,26.3,1.05
191,Entry long,2026-01-05 03:55,Long,6863.7,1,6863.7,0.1,0.00,1.3,0.02,-1.2,-0.02,26.3,1.05
192,Exit long,2026-01-05 04:49,Exit Long,6866.7,1,6863.2,3.5,0.05,4.8,0.07,-0.2,0.00,29.8,1.19
192,Entry long,2026-01-05 04:29,Long,6863.2,1,6863.2,3.5,0.05,4.8,0.07,-0.2,0.00,29.8,1.19
193,Exit short,2026-01-05 05:02,Exit Short,6867.7,1,6867.4,-0.3,0.00,0.9,0.01,-1.1,-0.02,29.5,1.18
193,Entry short,2026-01-05 04:53,Short,6867.4,1,6867.4,-0.3,0.00,0.9,0.01,-1.1,-0.02,29.5,1.18
194,Exit short,2026-01-05 06:30,Exit Short,6864.7,1,6868,3.3,0.05,4.5,0.07,-1.5,-0.02,32.8,1.31
194,Entry short,2026-01-05 05:57,Short,6868,1,6868,3.3,0.05,4.5,0.07,-1.5,-0.02,32.8,1.31
195,Exit long,2026-01-05 06:53,Exit Long,6869,1,6863.4,5.6,0.08,6.8,0.10,-0.4,-0.01,38.4,1.54
195,Entry long,2026-01-05 06:34,Long,6863.4,1,6863.4,5.6,0.08,6.8,0.10,-0.4,-0.01,38.4,1.54
196,Exit short,2026-01-05 07:03,Exit Short,6870.7,1,6870.5,-0.2,0.00,1,0.01,-0.2,0.00,38.2,1.53
196,Entry short,2026-01-05 07:01,Short,6870.5,1,6870.5,-0.2,0.00,1,0.01,-0.2,0.00,38.2,1.53
197,Exit short,2026-01-05 07:14,Exit Short,6868.7,1,6870.2,1.5,0.02,2.7,0.04,-0.5,-0.01,39.7,1.59
197,Entry short,2026-01-05 07:08,Short,6870.2,1,6870.2,1.5,0.02,2.7,0.04,-0.5,-0.01,39.7,1.59
198,Exit long,2026-01-05 07:32,Exit Long,6865.9,1,6864.5,1.4,0.02,2.6,0.04,-1.8,-0.03,41.1,1.64
198,Entry long,2026-01-05 07:27,Long,6864.5,1,6864.5,1.4,0.02,2.6,0.04,-1.8,-0.03,41.1,1.64
199,Exit long,2026-01-05 07:43,Exit Long,6863,1,6863.4,-0.4,-0.01,0.8,0.01,-0.7,-0.01,40.7,1.63
199,Entry long,2026-01-05 07:40,Long,6863.4,1,6863.4,-0.4,-0.01,0.8,0.01,-0.7,-0.01,40.7,1.63
200,Exit long,2026-01-05 07:57,Exit Long,6865.5,1,6863.2,2.3,0.03,3.5,0.05,-1.2,-0.02,43,1.72
200,Entry long,2026-01-05 07:45,Long,6863.2,1,6863.2,2.3,0.03,3.5,0.05,-1.2,-0.02,43,1.72
201,Exit short,2026-01-05 08:26,Exit Short,6873.4,1,6875,1.6,0.02,2.8,0.04,0,0.00,44.6,1.78
201,Entry short,2026-01-05 08:25,Short,6875,1,6875,1.6,0.02,2.8,0.04,0,0.00,44.6,1.78
202,Exit long,2026-01-05 09:32,Exit Long,6868.8,1,6869.1,-0.3,0.00,0.9,0.01,-1.6,-0.02,44.3,1.77
202,Entry long,2026-01-05 09:28,Long,6869.1,1,6869.1,-0.3,0.00,0.9,0.01,-1.6,-0.02,44.3,1.77
203,Exit short,2026-01-05 10:34,Exit Short,6874.9,1,6874.5,-0.4,-0.01,0.8,0.01,-3.2,-0.05,43.9,1.76
203,Entry short,2026-01-05 10:15,Short,6874.5,1,6874.5,-0.4,-0.01,0.8,0.01,-3.2,-0.05,43.9,1.76
204,Exit short,2026-01-05 11:10,Exit Short,6875.4,1,6877,1.6,0.02,2.8,0.04,-0.1,0.00,45.5,1.82
204,Entry short,2026-01-05 11:08,Short,6877,1,6877,1.6,0.02,2.8,0.04,-0.1,0.00,45.5,1.82
