Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
100,Entry short,2026-01-08 07:26,Short,6911.5,1,6911.5,8.1,0.12,8.1,0.12,-2.9,-0.04,-9.7,-0.39
101,Exit long,2026-01-08 13:17,Exit Long,6911.8,1,6903.5,8.3,0.12,8.3,0.12,-1,-0.01,-1.4,-0.06
101,Entry long,2026-01-08 10:15,Long,6903.5,1,6903.5,8.3,0.12,8.3,0.12,-1,-0.01,-1.4,-0.06
102,Exit short,2026-01-08 14:40,Exit Short,6906.5,1,6914.3,7.8,0.11,7.8,0.11,-3.2,-0.05,6.4,0.26
102,Entry short,2026-01-08 13:22,Short,6914.3,1,6914.3,7.8,0.11,7.8,0.11,-3.2,-0.05,6.4,0.26
103,Exit long,2026-01-08 14:42,Exit Long,6902.8,1,6910.5,-7.7,-0.11,0.8,0.01,-7.7,-0.11,-1.3,-0.05
103,Entry long,2026-01-08 14:41,Long,6910.5,1,6910.5,-7.7,-0.11,0.8,0.01,-7.7,-0.11,-1.3,-0.05
104,Exit long,2026-01-08 14:47,Exit Long,6910.3,1,6901.8,8.5,0.12,8.5,0.12,-1.3,-0.02,7.2,0.29
104,Entry long,2026-01-08 14:46,Long,6901.8,1,6901.8,8.5,0.12,8.5,0.12,-1.3,-0.02,7.2,0.29
105,Exit short,2026-01-08 15:09,Exit Short,6921.5,1,6913.3,-8.2,-0.12,0.3,0.00,-8.2,-0.12,-1,-0.04
105,Entry short,2026-01-08 15:07,Short,6913.3,1,6913.3,-8.2,-0.12,0.3,0.00,-8.2,-0.12,-1,-0.04
106,Exit short,2026-01-08 15:54,Exit Short,6910,1,6918.3,8.3,0.12,8.3,0.12,-5.5,-0.08,7.3,0.29
106,Entry short,2026-01-08 15:12,Short,6918.3,1,6918.3,8.3,0.12,8.3,0.12,-5.5,-0.08,7.3,0.29
107,Exit short,2026-01-08 16:16,Exit Short,6911.5,1,6919.8,8.3,0.12,8.3,0.12,-2.5,-0.04,15.6,0.62
107,Entry short,2026-01-08 16:06,Short,6919.8,1,6919.8,8.3,0.12,8.3,0.12,-2.5,-0.04,15.6,0.62
108,Exit long,2026-01-08 16:42,Exit Long,6919.5,1,6911.3,8.2,0.12,8.2,0.12,-0.8,-0.01,23.8,0.95
108,Entry long,2026-01-08 16:38,Long,6911.3,1,6911.3,8.2,0.12,8.2,0.12,-0.8,-0.01,23.8,0.95
109,Exit short,2026-01-08 17:52,Exit Short,6930.3,1,6922.5,-7.8,-0.11,7,0.10,-7.8,-0.11,16,0.64
109,Entry short,2026-01-08 16:50,Short,6922.5,1,6922.5,-7.8,-0.11,7,0.10,-7.8,-0.11,16,0.64
110,Exit short,2026-01-08 18:05,Exit Short,6920.8,1,6929,8.2,0.12,8.2,0.12,-0.3,0.00,24.2,0.97
110,Entry short,2026-01-08 17:55,Short,6929,1,6929,8.2,0.12,8.2,0.12,-0.3,0.00,24.2,0.97
111,Exit long,2026-01-08 18:48,Exit Long,6922.3,1,6914,8.3,0.12,8.3,0.12,-0.7,-0.01,32.5,1.30
111,Entry long,2026-01-08 18:16,Long,6914,1,6914,8.3,0.12,8.3,0.12,-0.7,-0.01,32.5,1.30
112,Exit long,2026-01-08 20:30,Exit Long,6921.3,1,6913.5,7.8,0.11,7.8,0.11,-6.2,-0.09,40.3,1.61
112,Entry long,2026-01-08 19:02,Long,6913.5,1,6913.5,7.8,0.11,7.8,0.11,-6.2,-0.09,40.3,1.61
113,Exit short,2026-01-08 21:35,Exit Short,6928.8,1,6921,-7.8,-0.11,4,0.06,-7.8,-0.11,32.5,1.30
113,Entry short,2026-01-08 20:33,Short,6921,1,6921,-7.8,-0.11,4,0.06,-7.8,-0.11,32.5,1.30
114,Exit short,2026-01-08 23:29,Exit Short,6925.5,1,6933.2,7.7,0.11,7.7,0.11,-0.5,-0.01,40.2,1.61
114,Entry short,2026-01-08 21:45,Short,6933.2,1,6933.2,7.7,0.11,7.7,0.11,-0.5,-0.01,40.2,1.61
115,Exit long,2026-01-09 01:20,Exit Long,6916.3,1,6924.2,-7.9,-0.11,1.6,0.02,-7.9,-0.11,32.3,1.29
115,Entry long,2026-01-08 23:40,Long,6924.2,1,6924.2,-7.9,-0.11,1.6,0.02,-7.9,-0.11,32.3,1.29
116,Exit long,2026-01-09 02:45,Exit Long,6922.7,1,6914.5,8.2,0.12,8.2,0.12,-1.7,-0.02,40.5,1.62
116,Entry long,2026-01-09 01:29,Long,6914.5,1,6914.5,8.2,0.12,8.2,0.12,-1.7,-0.02,40.5,1.62
117,Exit short,2026-01-09 11:34,Exit Short,6930.3,1,6922.3,-8,-0.12,7.5,0.11,-8,-0.12,32.5,1.30
117,Entry short,2026-01-09 02:49,Short,6922.3,1,6922.3,-8,-0.12,7.5,0.11,-8,-0.12,32.5,1.30
118,Exit short,2026-01-09 13:30,Exit Short,6938.6,1,6930.7,-7.9,-0.11,6.9,0.10,-7.9,-0.11,24.6,0.98
118,Entry short,2026-01-09 11:37,Short,6930.7,1,6930.7,-7.9,-0.11,6.9,0.10,-7.9,-0.11,24.6,0.98
119,Exit short,2026-01-09 14:18,Exit Short,6934.1,1,6942.2,8.1,0.12,8.1,0.12,-5.9,-0.08,32.7,1.31
119,Entry short,2026-01-09 13:39,Short,6942.2,1,6942.2,8.1,0.12,8.1,0.12,-5.9,-0.08,32.7,1.31
120,Exit long,2026-01-09 14:37,Exit Long,6940.1,1,6931.9,8.2,0.12,8.2,0.12,-5.1,-0.07,40.9,1.64
120,Entry long,2026-01-09 14:22,Long,6931.9,1,6931.9,8.2,0.12,8.2,0.12,-5.1,-0.07,40.9,1.64
121,Exit long,2026-01-09 15:00,Exit Long,6940.3,1,6932.6,7.7,0.11,7.7,0.11,-3.3,-0.05,48.6,1.94
121,Entry long,2026-01-09 14:50,Long,6932.6,1,6932.6,7.7,0.11,7.7,0.11,-3.3,-0.05,48.6,1.94
122,Exit long,2026-01-09 15:12,Exit Long,6929.3,1,6921.8,7.5,0.11,7.5,0.11,-1,-0.01,56.1,2.24
122,Entry long,2026-01-09 15:11,Long,6921.8,1,6921.8,7.5,0.11,7.5,0.11,-1,-0.01,56.1,2.24
123,Exit short,2026-01-09 15:40,Exit Short,6947.3,1,6955.6,8.3,0.12,8.3,0.12,-0.7,-0.01,64.4,2.58
123,Entry short,2026-01-09 15:35,Short,6955.6,1,6955.6,8.3,0.12,8.3,0.12,-0.7,-0.01,64.4,2.58
124,Exit short,2026-01-09 16:50,Exit Short,6961.1,1,6952.8,-8.3,-0.12,4,0.06,-8.3,-0.12,56.1,2.24
124,Entry short,2026-01-09 16:13,Short,6952.8,1,6952.8,-8.3,-0.12,4,0.06,-8.3,-0.12,56.1,2.24
125,Exit short,2026-01-09 18:37,Exit Short,6969.8,1,6962.1,-7.7,-0.11,5.5,0.08,-7.7,-0.11,48.4,1.94
125,Entry short,2026-01-09 16:56,Short,6962.1,1,6962.1,-7.7,-0.11,5.5,0.08,-7.7,-0.11,48.4,1.94
126,Exit short,2026-01-09 21:25,Exit Short,6961.1,1,6968.8,7.7,0.11,7.7,0.11,-7,-0.10,56.1,2.24
126,Entry short,2026-01-09 18:44,Short,6968.8,1,6968.8,7.7,0.11,7.7,0.11,-7,-0.10,56.1,2.24
127,Exit long,2026-01-11 23:01,Exit Long,6953.5,1,6961.3,-7.8,-0.11,1.2,0.02,-7.8,-0.11,48.3,1.93
127,Entry long,2026-01-09 21:27,Long,6961.3,1,6961.3,-7.8,-0.11,1.2,0.02,-7.8,-0.11,48.3,1.93
128,Exit long,2026-01-12 00:34,Exit Long,6947.2,1,6955.2,-8,-0.12,6.8,0.10,-8,-0.12,40.3,1.61
128,Entry long,2026-01-11 23:05,Long,6955.2,1,6955.2,-8,-0.12,6.8,0.10,-8,-0.12,40.3,1.61
129,Exit long,2026-01-12 01:26,Exit Long,6931.6,1,6939.5,-7.9,-0.11,4.7,0.07,-7.9,-0.11,32.4,1.30
129,Entry long,2026-01-12 00:40,Long,6939.5,1,6939.5,-7.9,-0.11,4.7,0.07,-7.9,-0.11,32.4,1.30
130,Exit long,2026-01-12 03:48,Exit Long,6925.5,1,6933.2,-7.7,-0.11,7,0.10,-7.7,-0.11,24.7,0.99
130,Entry long,2026-01-12 01:28,Long,6933.2,1,6933.2,-7.7,-0.11,7,0.10,-7.7,-0.11,24.7,0.99
131,Exit long,2026-01-12 08:20,Exit Long,6918.5,1,6926.6,-8.1,-0.12,4.5,0.06,-8.1,-0.12,16.6,0.66
131,Entry long,2026-01-12 03:49,Long,6926.6,1,6926.6,-8.1,-0.12,4.5,0.06,-8.1,-0.12,16.6,0.66
132,Exit long,2026-01-12 08:40,Exit Long,6911.3,1,6919,-7.7,-0.11,2,0.03,-7.7,-0.11,8.9,0.36
132,Entry long,2026-01-12 08:22,Long,6919,1,6919,-7.7,-0.11,2,0.03,-7.7,-0.11,8.9,0.36
133,Exit long,2026-01-12 09:56,Open,6918.8,1,6912.3,6.5,0.09,6.7,0.10,-1.4,-0.02,15.4,0.62
133,Entry long,2026-01-12 08:41,Long,6912.3,1,6912.3,6.5,0.09,6.7,0.10,-1.4,-0.02,15.4,0.62
