time,open,high,low,close,VWAP,VWAP Upper,VWAP Lower,VWAP Upper (2),VWAP Lower (2),VWAP Upper (3),VWAP Lower (3),VWAP Upper (4),VWAP Lower (4),VWAP Upper (5),VWAP Lower (5),Plot,E50,E200,E20,Volume,%D,%D,%D,%D
1765452960,6850.9,6851,6850.2,6850.2,6842.188276305374,6863.576622781959,6820.799929828789,6875.774664131885,6808.601888478862,6884.1294869743015,6800.247065636446,,,,,,6850.167863401647,6849.846079456709,6844.033168429827,22,43.58974358974448,43.58974358974448,56.132075471698755,66.41509433962344
1765453020,6850,6851.2,6849.9,6850.9,6842.193234829011,6863.576826201381,6820.809643456641,6875.7721556559345,6808.614314002088,6884.125121035767,6800.261348622255,,,,,,6850.237590696728,6849.887409674093,6844.087884219231,24,65.38461538461091,65.3846153846109,63.20754716981172,66.41509433962344
1765453080,6851.2,6851.2,6850.4,6850.9,6842.199185185178,6863.577344622218,6820.821025748138,6875.769576176156,6808.6287941942,6884.12041970625,6800.277950664106,,,,,,6850.300677297039,6849.927119098638,6844.142164026249,28,67.94871794871078,67.94871794871078,71.22641509433889,66.79245283018912
1765453140,6851.2,6851.4,6850.7,6850.9,6842.204427006211,6863.578032196448,6820.830821815974,6875.767666406505,6808.6411876059165,6884.116730933941,6800.2921230784805,,,,,,6850.357755649702,6849.965271290848,6844.196011324844,24,77.94871794871078,76.92307692306616,72.16981132075308,66.9811320754711
1765453200,6851.2,6851.9,6851.2,6851.9,6842.208115441532,6863.578823307382,6820.837407575682,6875.766805137125,6808.649425745939,6884.114737897222,6800.301492985842,,,,,,6850.504636064016,6850.041143004933,6844.25739768879,16,85.64102564102205,84.61538461537744,80.18867924528026,69.2452830188669
1765453260,6852.2,6852.7,6850.9,6851.4,6842.213790553193,6863.580261342132,6820.847319764253,6875.7658267139495,6808.661754392436,6884.112104365879,6800.315476740507,,,,,,6850.589908819824,6850.094431514543,6844.314310854616,24,81.92982456140247,80.90418353575784,79.82075471697812,68.89069616135195
1765453320,6851.7,6852.5,6850.9,6851.2,6842.222201970435,6863.5822555427185,6820.8621483981515,6875.7641610956625,6808.680242845207,6884.107932022335,6800.336471918535,,,,,,6850.648012741745,6850.137787141424,6844.369176903584,36,75.43859649122766,75.43859649122766,78.14033018867715,69.70071567989487
1765453380,6851,6851.7,6851,6851.7,6842.226246984088,6863.58298281569,6820.869511152486,6875.7629962196515,6808.689497748524,6884.105471153871,6800.347022814305,,,,,,6850.748202004436,6850.19905039078,6844.427589836623,18,64.68590831918276,66.66666666666667,77.69345829195518,73.25959661678513
1765453440,6851.9,6852.7,6851.7,6852.4,6842.2331176499465,6863.58512361663,6820.881111683263,6875.7624395195035,6808.70379578039,6884.103066850239,6800.363168449654,,,,,,6850.905516099252,6850.285362140161,6844.491115017207,28,72.51798851968312,75.43859649122766,77.13486842105122,78.40273259596486
1765453500,6852.5,6853.2,6852.3,6852.7,6842.242940713787,6863.588934003315,6820.8969474242585,6875.76282080125,6808.723060626324,6884.101099429972,6800.384781997602,,,,,,6851.076419327895,6850.380053820939,6844.556524459302,38,80.62537820601982,84.72052223582125,80.72789167686621,80.43927048155928
1765453560,6852.4,6855.2,6852.4,6854.9,6842.261092568953,6863.598358962711,6820.923826175195,6875.767268702902,6808.754916435005,6884.102138387963,6800.420046749943,,,,,,6851.440569868095,6850.557306612274,6844.6389425911,64,89.29473304473021,91.90515047307973,87.34991548638904,83.85140960408678
1765453620,6855.2,6855.5,6854.7,6855.3,6842.2749411649265,6863.607518329304,6820.942364000549,6875.773753743363,6808.77612858649,6884.106791698198,6800.443090631655,,,,,,6851.808134642562,6850.743294588264,6844.723891255713,44,91.47727272727315,93.52662841034959,93.17128709723475,86.07168165323162
1765453680,6855.4,6855.5,6854.2,6855.4,6842.289720861892,6863.616889774472,6820.962551949313,6875.780040794927,6808.799400928858,6884.110966151403,6800.468475572382,,,,,,6852.150217057557,6850.925910486763,6844.808959851285,48,95.8031400966159,96.83762565118296,94.76618342897294,88.40823277214326
1765453740,6855.2,6856.2,6855.2,6856.2,6842.299564472711,6863.623972522223,6820.975156423198,6875.78554898796,6808.813579957461,6884.1153958823015,6800.48373306312,,,,,,6852.535910671123,6851.132737526498,6844.899725111434,30,97.88647342995041,98.42492723848547,97.67316017315885,90.86106296082276
1765453800,6857.2,6857.2,6855.7,6856.2,6842.325139214529,6863.644153692697,6821.006124736362,6875.8026541372765,6808.847624291782,6884.130394167811,6800.519884261248,,,,,,6852.884871559588,6851.33145370193,6844.989767142419,74,93.98435702783286,94.86881820292352,95.85158817086472,90.45622691026439
1765453860,6856.4,6857.4,6855.9,6857.3,6842.341913056199,6863.6576676770455,6821.026158435352,6875.814308984247,6808.869517128151,6884.140775633015,6800.543050479382,,,,,,6853.305359982484,6851.5655143410695,6845.08785664726,48,94.18816137566434,94.95759947815016,96.31504628138252,92.6023681253719
1765453920,6857.2,6857.9,6857.2,6857.4,6842.361180684137,6863.67467949258,6821.047681875694,6875.830034281771,6808.892327086503,6884.155619753819,6800.566741614455,,,,,,6853.695325698438,6851.7943177002435,6845.18596137517,52,91.49998933265351,92.6427846633353,95.30494527128286,94.73402956737809
1765453980,6857.3,6857.4,6856.4,6857.2,6842.375335897179,6863.686361367099,6821.0643104272585,6875.840305580413,6808.910366213945,6884.1649249046,6800.5857468897575,,,,,,6854.029104203349,6852.006305241411,6845.281690766603,40,92.62432795699266,93.87566137566482,93.36050082683893,95.82180386204904
1765454040,6857.4,6857.7,6856.9,6857.4,6842.391302762101,6863.700079020486,6821.0825265037165,6875.852740480345,6808.929865043857,6884.176481206277,6800.606124317926,,,,,,6854.350141898268,6852.217822682924,6845.378250999538,44,90.11485826002014,91.9708994709003,94.98366013072106,95.88449978681422
1765454100,6857.2,6858.2,6857.2,6857.9,6842.412861166409,6863.71930323353,6821.106419099288,6875.870633474935,6808.955088857883,6884.193462407404,6800.6322599254145,,,,,,6854.688223622242,6852.440653165946,6845.478025891972,58,90.30303030302946,92.91585127201574,94.47132616487457,96.41266385480112
1765454160,6857.7,6858,6857.2,6858,6842.431276069447,6863.73554047812,6821.127011660775,6875.885628773691,6808.976923365204,6884.207607058329,6800.654945080566,,,,,,6855.0036308963145,6852.658666767282,6845.577802578092,50,92.8030303030303,95.32325867942309,95.32258064516182,96.59711848749154
1765454220,6858.2,6859.2,6858.2,6858.4,6842.450978539934,6863.754652899038,6821.14730418083,6875.9044046819645,6808.997552397904,6884.226152478489,6800.675804601379,,,,,,6855.327094620475,6852.883817090134,6845.679971481852,50,89.16666666666515,94.14865550481913,95.32527751678981,96.17927012296103
1765454280,6858.2,6859.2,6857.9,6858.9,6842.47278554496,6863.775513012268,6821.170058077652,6875.924724770966,6809.020846318954,6884.246102687884,6800.6994684020365,,,,,,6855.667371323287,6853.1197458316965,6845.785310354507,56,88.80952380952208,94.06924315619875,95.98601106587245,96.05164675370436
1765454340,6858.8,6859.4,6857.9,6858.2,6842.489203556924,6863.791324345654,6821.187082768193,6875.940190107976,6809.038217005871,6884.261331041074,6800.717076072773,,,,,,6855.908574054402,6853.318971485355,6845.884232184351,42,79.04761904761752,89.28088336783901,93.93531982163373,95.09164675370451
1765454400,6857.9,6859.7,6857.4,6857.4,6842.522510248366,6863.823071760964,6821.221948735769,6875.971048248617,6809.073972248116,6884.291580089476,6800.753440407257,,,,,,6856.05061462065,6853.479011819263,6845.975991290452,86,62.48196248196191,78.89704498400033,89.14888015616097,94.26564554011215
1765454460,6857.7,6858.4,6857.4,6857.9,6842.536588127584,6863.835717500883,6821.2374587542845,6875.982877221593,6809.090299033574,6884.302849633038,6800.77032662213,,,,,,6856.2267465615405,6853.652383904782,6846.071003312042,38,47.1572871572875,69.43722943722813,86.9239610623099,92.86088363534957
1765454520,6857.7,6858.4,6857.7,6857.7,6842.551523539033,6863.8493030451145,6821.2537440329515,6875.995692919676,6809.10735415839,6884.315138039239,6800.787909038827,,,,,,6856.367056412822,6853.811113947732,6846.163664640233,40,34.77633477633493,60.33670033669816,83.02248677248659,91.62051383565776
1765454580,6857.9,6858.9,6857.7,6858.7,6842.579522848488,6863.875299992558,6821.283745704417,6876.020547895036,6809.13849780194,6884.339210841938,6800.819834855037,,,,,,6856.5892415163635,6854.00283496939,6846.263555758637,74,44.675324675325385,65.94276094275988,83.56481481481424,91.33095154609532
1765454640,6858.9,6861.2,6858.9,6860.7,6842.597134216584,6863.894001352496,6821.300267080672,6876.039870890946,6809.154397542222,6884.358959615912,6800.835308817256,,,,,,6856.980742324329,6854.265468892159,6846.378587186855,42,58.69047619047774,73.70719776380166,87.87262872628705,91.37899293560012
1765454700,6860.5,6860.5,6859.7,6860.2,6842.62062799616,6863.918998090817,6821.322257901503,6876.065724785425,6809.175531206894,6884.385400603651,6800.855855388669,,,,,,6857.28733829344,6854.498195602271,6846.488717966243,56,73.72807017543902,81.5775681341723,90.00677506775084,90.8314715311827
1765454760,6860.3,6861.2,6859.9,6860.2,6842.646376256577,6863.947183949287,6821.345568563867,6876.095300836536,6809.197451676619,6884.415928841501,6800.876823671653,,,,,,6857.564734646446,6854.721795774731,6846.5979712095395,60,78.28947368421136,82.96645702306144,92.60388437217716,90.19545455154373
1765454820,6859.9,6860.2,6858.9,6859.7,6842.661736572762,6863.962842764695,6821.360630380828,6876.111129889781,6809.212343255742,6884.431874496005,6800.8915986495185,,,,,,6857.768093251546,6854.917019469839,6846.70236984532,38,69.29824561403655,74.48320413436795,91.86991869918711,89.62634886048697
1765454880,6859.4,6859.5,6858.6,6858.7,6842.681307920124,6863.982015238214,6821.380600602033,6876.130074880563,6809.232540959684,6884.450663676693,6800.911952163555,,,,,,6857.856846275208,6855.065371647493,6846.797968491971,50,56.14035087719508,60.5943152454788,87.80487804878067,87.8377309743083
1765454940,6858.6,6859.9,6858.4,6859.9,6842.7009518583845,6864.001382349319,6821.40052136745,6876.14928411368,6809.252619603089,6884.4697647742005,6800.932138942569,,,,,,6858.051432344236,6855.254964916218,6846.902367149405,50,53.508771929825194,56.705426356588134,87.19512195121933,87.74082040520233
1765455000,6860.2,6861.4,6860.2,6860.7,6842.718206301534,6864.020482468589,6821.41593013448,6876.169436845113,6809.266975757956,6884.490638472868,6800.9457741302,,,,,,6858.30367688288,6855.468495703818,6847.01230844702,40,60.36036036036169,62.50000000000002,87.82764227642292,88.9776954052026
1765455060,6860.9,6861.9,6860.2,6861.9,6842.736538095233,6864.0410733936105,6821.432002796856,6876.191316180965,6809.281760009501,6884.513400281894,6800.9596759085725,,,,,,6858.646183846415,6855.720711558571,6847.130935471346,42,82.29018492176414,83.33333333333336,90.87642276422775,90.47769540520275
1765455120,6862.2,6862.4,6861.4,6861.9,6842.75021651201,6864.057220378855,6821.443212645166,6876.208871021665,6809.291562002356,6884.531919407152,6800.968513616869,,,,,,6858.956071099137,6855.963036595489,6847.2486172604185,30,89.52702702702834,90.83333333333486,95.03179765130989,91.80224028906964
1765455180,6861.7,6863.4,6861.7,6863.2,6842.7699824111005,6864.081382348058,6821.458582474143,6876.235540124604,6809.304424697597,6884.560305724978,6800.979659097223,,,,,,6859.360254803982,6856.24683908194,6847.37571991173,42,94.50000000000121,95.55555555555658,97.32924648786785,92.59023518051292
1765455240,6863.4,6863.7,6862.9,6862.9,6842.792404672582,6864.109841439294,6821.4749679058705,6876.267442095308,6809.317367249856,6884.594565832305,6800.990243512859,,,,,,6859.697373394079,6856.5077473532365,6847.4994193546645,46,89.46855345911972,91.32275132275151,97.31080677155505,92.45619870501291
1765455300,6863.2,6863.5,6862.7,6863.4,6842.808784873785,6864.130396546081,6821.487173201489,6876.290378202938,6809.327191544632,6884.619132762428,6800.998436985142,,,,,,6860.050004499404,6856.778031770757,6847.626117208412,34,91.74842767295513,92.98941798941716,96.76732851068518,93.06650413239137
1765455360,6863.3,6864.2,6863.2,6863.4,6842.836502558752,6864.166186804926,6821.506818312578,6876.330772351573,6809.342232765931,6884.662680260235,6801.010324857269,,,,,,6860.369051689937,6857.037716799355,6847.751805517509,56,88.48405985686105,89.99796499796223,96.2946530380094,93.35663644547908
1765455420,6863.2,6863.7,6863.2,6863.4,6842.851143520048,6864.184835493549,6821.517451546547,6876.351706697186,6809.35058034291,6884.685180124335,6801.017106915761,,,,,,6860.657713433752,6857.287218101341,6847.876492326134,30,88.91780524831633,89.63306808134111,95.19020526189684,94.05327282360744
1765455480,6863.2,6863.9,6863.2,6863.4,6842.871705298009,6864.211127030691,6821.532283565327,6876.381265987611,6809.362144608407,6884.71697760194,6801.026432994078,,,,,,6860.918883582918,6857.526935038543,6848.000185614372,42,84.13793103447942,86.7020335985826,95.12716349672746,95.56291733181709
1765455540,6863.5,6865.2,6863.2,6865.2,6842.892871319876,6864.239016427073,6821.546726212679,6876.41298980852,6809.372752831231,6884.751327741019,6801.034414898732,,,,,,6861.326608955974,6857.827839546836,6848.137235928201,42,88.7356321839056,90.80459770114764,95.67064175759735,96.6198279009229
1765455600,6865.4,6866.4,6864.7,6866.2,6842.924946911419,6864.283829013279,6821.56606480956,6876.465066461995,6809.384827360844,6884.808379783033,6801.041514039805,,,,,,6861.790741436357,6858.156159564607,6848.281162335148,60,91.99999999999967,94.56896551724127,96.74666251103804,97.06554218663716
1765455660,6866.4,6867.7,6866.2,6867.7,6842.954387990757,6864.327274056444,6821.5815019250695,6876.516498140782,6809.392277840732,6884.865281760191,6801.043494221323,,,,,,6862.353527966228,6858.530427816975,6848.43589410937,52,98.66666666666787,99.16666666666747,98.1959378733572,97.06554218663715
1765455720,6867.4,6868.4,6867.4,6868.4,6842.986092543772,6864.375665616713,6821.5965194708315,6876.574406509875,6809.39777857767,6884.929708491492,6801.042476596052,,,,,,6862.929382445635,6858.917469863368,6848.594970650331,54,98.66666666666787,99.16666666666747,99.677419354839,97.43591255700753
1765455780,6868.7,6869.8,6868.2,6868.5,6843.033761687727,6864.451125161757,6821.616398213697,6876.665715268039,6809.401808107415,6885.031872875083,6801.035650500371,,,,,,6863.459917450813,6859.293255358922,6848.7535764618815,78,93.89671361502292,95.48611111111067,97.88183924434156,96.95183402211208
1765455840,6868.7,6869.7,6868.7,6868.9,6843.073044804124,6864.513576049933,6821.632513558315,6876.74137902606,6809.404710582188,6885.116586543953,6801.029503064295,,,,,,6863.978020550736,6859.669990442885,6848.914105733102,64,89.35125906956586,92.36111111110891,96.91870560378749,97.06175255308312
1765455900,6869.2,6869.4,6868.7,6869.4,6843.1071241156305,6864.567362615293,6821.646885615968,6876.806404884632,6809.407843346629,6885.189310548562,6801.024937682699,,,,,,6864.494399545903,6860.051559445125,6849.077339950368,56,87.3310570493612,90.77380952380526,96.34399296010855,97.07306769597707
1765455960,6869.7,6869.9,6868.9,6869.2,6843.134198455414,6864.610527768216,6821.657869142611,6876.8587468294245,6809.409650081403,6885.247937967238,6801.02045894359,,,,,,6864.9425519701035,6860.410321819826,6849.237679871082,44,89.95175636966246,92.44216995741073,95.22934327858016,97.2626101796374
1765456020,6868.8,6869.9,6868.8,6869.2,6843.157491582488,6864.647547547876,6821.6674356171,6876.903595090636,6809.411388074339,6885.298148202116,6801.016834962859,,,,,,6865.348023211046,6860.755015081793,6849.396742182867,38,91.0146238504437,92.32642921667252,95.91027370754924,97.45215266329774
1765456080,6869.3,6869.4,6868.5,6868.5,6843.185203438124,6864.690926354689,6821.679480521559,6876.955908955541,6809.414497920706,6885.356581969825,6801.013824906422,,,,,,6865.64821147666,6861.058739980546,6849.548959376629,46,84.06046689629142,87.43224932249622,94.8150356123125,97.30836181362481
1765456140,6868.9,6869.4,6868.9,6869.2,6843.215490854793,6864.73858476142,6821.692396948166,6877.013474255043,6809.417507454543,6885.420932812319,6801.010048897267,,,,,,6865.986477050312,6861.378005079348,6849.705541373628,50,81.23674765466224,86.7951907131043,94.15735388979456,96.97502848029157
1765456200,6868.9,6869.7,6868.4,6869.7,6843.254006708904,6864.798861689791,6821.709151728017,6877.086161796078,6809.42185162173,6885.502120772988,6801.00589264482,,,,,,6866.340145902663,6861.704357821335,6849.864859769057,64,82.05266805267381,89.04090657822326,94.91486071418042,96.99407609933917
1765456260,6869.9,6870.7,6868.4,6869.2,6843.290709035075,6864.857163393098,6821.724254677053,6877.156781894158,6809.424636175993,6885.58117812776,6801.000239942391,,,,,,6866.612512959552,6861.99830457344,6850.018924631455,60,71.02702702703077,88.85572139303655,93.40713277333123,96.30600270484376
1765456320,6869.4,6869.9,6868.7,6869.7,6843.326960602114,6864.914140622847,6821.739780581381,6877.225579228422,6809.428341975806,6885.658071424021,6800.995849780207,,,,,,6866.9065593443565,6862.300331845069,6850.175745949133,60,62.84057971014848,87.8938640132679,94.03983340603128,95.84728710851348
1765456380,6869.8,6871.4,6869.4,6871.2,6843.36338792743,6864.9734072157735,6821.753368639087,6877.297871341158,6809.428904513703,6885.739285125666,6800.987490729194,,,,,,6867.315458454418,6862.64933843938,6850.343269885793,58,63.28502415459252,87.8938640132679,94.92740018602157,96.38040778900275
1765456440,6871,6871.7,6870.4,6870.9,6843.398028266909,6865.0308281718235,6821.765228361995,6877.368284367595,6809.427772166223,6885.818596830452,6800.977459703366,,,,,,6867.656843363521,6862.972893794698,6850.507068532122,54,75.20421607378304,89.71204583144862,93.90523269833622,96.44903884834604
1765456500,6871.2,6871.4,6868.4,6868.4,6843.432369955567,6865.085564420352,6821.779175490782,6877.4346518885495,6809.430088022585,6885.892930976356,6800.971808934778,,,,,,6867.727620186043,6863.185721489024,6850.649641691228,56,56.36363636363697,68.57509492705553,90.8379551482997,95.12666494026493
1765456560,6868.7,6869.9,6868.4,6869.9,6843.464464987284,6865.135329382205,6821.793600592364,6877.494494232434,6809.434435742135,6885.959675636699,6800.96925433787,,,,,,6867.934513501658,6863.44902652867,6850.803031000461,54,40.404040404038156,52.427262659817636,89.439353749698,94.6343102002036
1765456620,6869.8,6870,6869.3,6869.9,6843.498310483307,6865.188620178938,6821.808000787676,6877.558874927227,6809.437746039387,6886.031652152084,6800.964968814531,,,,,,6868.121702691977,6863.702005880487,6850.9551980841225,56,30.303030303028617,39.09392932648457,86.63732818905116,94.12257311100157
1765456680,6870.4,6871.4,6870.4,6870.7,6843.52737249838,6865.2362165882605,6821.818528408499,6877.6170417332705,6809.437703263489,6886.09705895588,6800.95768604088,,,,,,6868.3672548165505,6863.976437022429,6851.112527183053,46,53.53535353535241,54.57431457431256,86.26838678562734,94.31304930147759
1765456740,6870.9,6871.4,6870.7,6871.4,6843.555265339961,6865.282041396591,6821.828489283331,6877.673093366388,6809.437437313534,6886.1601152635085,6800.950415416413,,,,,,6868.656087691164,6864.2675571391965,6851.27418035291,44,68.68686868686672,68.68686868686673,91.43356643356562,94.50215186557998
1765456800,6871.5,6872.2,6870.7,6870.7,6843.582224216479,6865.3268209206635,6821.837627512294,6877.728036228518,6809.436412204439,6886.222019316091,6800.942429116866,,,,,,6868.850746006292,6864.519809800405,6851.4289677604565,42,73.71079213184426,73.71079213184429,92.04663579663529,93.89316460870532
1765456860,6870.8,6870.9,6869.2,6870.2,6843.624788641787,6865.394261145016,6821.855316138558,6877.809663432014,6809.43991385156,6886.3133636285875,6800.936213654986,,,,,,6868.979246386645,6864.742562357252,6851.578537738461,70,66.26794258373184,66.26794258373185,91.74521308141976,93.6422708670505
1765456920,6870.4,6870.4,6869.2,6869.4,6843.653621259402,6865.439466394029,6821.8677761247745,6877.864206197372,6809.4430363214315,6886.374301953086,6800.932940565718,,,,,,6869.019318159346,6864.925206970693,6851.72054142182,48,44.73684210526418,44.7368421052642,88.66587862277461,92.78023174639955
1765456980,6869.2,6869.4,6869.2,6869.2,6843.672440836537,6865.468425901815,6821.876455771259,6877.898948634356,6809.445933038718,6886.413005300481,6800.931876372593,,,,,,6869.036525953694,6865.092845913018,6851.859819976227,32,31.578947368422714,31.578947368422735,83.75557153855488,91.40570600114201
1765457040,6868.9,6870.7,6868.9,6869.7,6843.704754706603,6865.5189468528115,6821.890562560395,6877.959853311196,6809.4496561020105,6886.481022118309,6800.928487294897,,,,,,6869.099713958104,6865.273518622312,6852.001972805102,54,27.192982456142243,27.192982456142243,81.7603698150923,90.51141554433313
1765457100,6869.9,6870.2,6869.4,6869.4,6843.7298325096035,6865.55809013212,6821.901574887087,6878.007018307462,6809.452646711745,6886.533681441258,6800.925983577949,,,,,,6869.128312628761,6865.4353414214365,6852.140602503866,42,23.47155768208603,27.192982456142243,80.13618190904506,90.61103559808161
1765457160,6869.7,6870.4,6869.2,6869.2,6843.765574444743,6865.613781616134,6821.917367273352,6878.074087268567,6809.4570616209185,6886.608543194891,6800.9226056945945,,,,,,6869.13513999745,6865.582975091184,6852.276533958018,60,19.48431685274035,27.192982456142243,79.52898550724635,89.77005700480953
1765457220,6869.4,6869.4,6868.2,6868.4,6843.787292817673,6865.646388820014,6821.928196815332,6878.112904508849,6809.461681126497,6886.651613884763,6800.922971750583,,,,,,6869.06512666436,6865.693446656236,6852.405007791022,38,9.747474747474627,17.45614035087652,78.07971014492719,88.5040163162336
1765457280,6868.6,6868.7,6867.7,6868.2,6843.820687611137,6865.695338365883,6821.946036856391,6878.170725124449,6809.4706500978255,6886.715510575521,6800.925864646753,,,,,,6868.982733648707,6865.791742865796,6852.530864302647,60,8.400673400673556,12.38791423001924,75.36231884057939,86.62726561595349
1765457340,6867.5,6868.5,6867.2,6868.2,6843.8513274739225,6865.739565180283,6821.963089767562,6878.222700747192,6809.479954200653,6886.772793601239,6800.929861346606,,,,,,6868.908187586925,6865.886184322039,6852.655717973543,56,14.379379379378308,12.037037037035523,72.10144927536227,84.34725396094193
1765457400,6868.1,6868.4,6867.9,6867.9,6843.88889192015,6865.794312686429,6821.983471153871,6878.287247967199,6809.490535873101,6886.844052954027,6800.933730886273,,,,,,6868.812169721504,6865.965157485881,6852.777186356224,68,19.379379379378094,15.037037037035825,68.57789855072414,82.41344250323856
1765457460,6867.7,6868.7,6867.5,6868.4,6843.913086531903,6865.82944386217,6821.996729201636,6878.328616402087,6809.497556661719,6886.889693484222,6800.936479579584,,,,,,6868.772915462313,6866.060641506042,6852.901670927091,44,27.10424710424408,19.33333333333091,66.66566022544231,80.94734634824945
1765457520,6868.2,6868.2,6867.7,6867.9,6843.92618150451,6865.848327149445,6822.004035859575,6878.350800837572,6809.501562171448,6886.914138980124,6800.938224028896,,,,,,6868.689780656378,6866.132773211687,6853.021179525282,24,24.76190476189956,17.333333333329694,63.67394179894074,79.54658207788883
1765457580,6868.2,6868.4,6867.4,6867.7,6843.943582996863,6865.873349305559,6822.013816688168,6878.380169153487,6809.5069968402395,6886.9464841178215,6800.940681875905,,,,,,6868.595515831961,6866.194233085738,6853.138142238227,32,23.303571428568258,15.999999999997575,60.16516986911617,78.06882024144696
1765457640,6867.9,6868.2,6867.5,6867.7,6843.958756857227,6865.895104805687,6822.022408908767,6878.405678245043,6809.5118354694105,6886.97456416241,6800.9429495520435,,,,,,6868.51022860987,6866.25328276865,6853.254172977365,28,17.083333333332188,12.504504504503513,57.28139793929199,76.32510164848216
1765457700,6867.9,6868.4,6867.4,6867.4,6843.976111085936,6865.920011937761,6822.0322102341115,6878.434892892317,6809.517329279555,6887.006729162562,6800.945493009311,,,,,,6868.404492551787,6866.298252071841,6853.366888730533,32,13.446969696967782,9.742599742598232,52.74436090225472,74.53924306262354
1765457760,6867.5,6869.3,6867.4,6869.2,6844.011395611846,6865.971466562877,6822.051324660814,6878.4955695271365,6809.527221696555,6887.073722242383,6800.949068981308,,,,,,6868.480255165903,6866.412046108239,6853.4930489796925,64,39.9846681096604,25.45688545688395,54.649122807017065,74.17888270226321
1765457820,6869.3,6870.2,6869.2,6869.4,6844.038096529277,6866.012310811539,6822.0638822470155,6878.544479894391,6809.531713164163,6887.128157348399,6800.948035710155,,,,,,6868.567849912008,6866.529220770662,6853.6197975934,46,59.220779220769195,41.90476190475844,58.71345029239668,74.39810192148244
1765457880,6869.7,6870.9,6869.7,6870.4,6844.076019855589,6866.071433092598,6822.08060661858,6878.61569220433,6809.536347506848,6887.207650500037,6800.944389211141,,,,,,6868.742340396579,6866.681016034558,6853.753504385484,64,84.76190476189724,68.82882882882687,65.55555555555406,75.53482688173669
1765457940,6870.7,6870.9,6869.7,6869.7,6844.104390551742,6866.1155795213535,6822.09320158213,6878.668835730585,6809.539945372899,6887.2669564218395,6800.941824681644,,,,,,6868.833546073095,6866.799407562614,6853.88056809556,48,74.92063492063463,72.30373230373145,70.55555555555458,76.26988011678995
1765458000,6869.4,6870.4,6869.4,6870.4,6844.154294326711,6866.191993340166,6822.116595313257,6878.7603685587765,6809.548220094646,6887.368844735907,6800.939743917515,,,,,,6868.982732161372,6866.94060726604,6854.012197035037,86,79.04761904762078,80.18018018018084,71.38888888888715,77.69170071038967
1765458060,6870.2,6870.9,6869.2,6869.2,6844.199651935678,6866.261622843816,6822.13768102754,6878.843840627364,6809.555463243992,6887.461798013356,6800.937505858,,,,,,6869.00342433648,6867.029210902666,6854.1332153853555,78,67.61904761905109,69.36936936937114,64.16666666666544,78.02779848428762
1765458120,6869.4,6869.4,6868.2,6869.4,6844.233854330171,6866.311681814565,6822.156026845777,6878.902942801758,6809.564765858584,6887.5270941628505,6800.940614497492,,,,,,6869.041193447291,6867.12218302413,6854.254863071528,62,64.7619047619065,66.66666666666667,55.16666666666502,78.81828298887073
1765458180,6869.2,6869.7,6867.2,6867.2,6844.262059311016,6866.352339918433,6822.171778703599,6878.950703077351,6809.573415544681,6887.579718939624,6800.9443996824075,,,,,,6868.865841690406,6867.125234670243,6854.35801157295,52,36.19047619047793,37.83783783783806,38.499999999998366,78.13627105366189
1765458240,6867,6868.7,6867,6867.9,6844.294770510862,6866.398304100393,6822.1912369213305,6879.004225600674,6809.58531542105,6887.638418409084,6800.95112261264,,,,,,6868.773856767511,6867.155617624351,6854.465915863206,62,26.739926739924346,27.512127512124454,25.326923076920597,78.02032902467629
1765458300,6867.7,6867.9,6866.9,6866.9,6844.323675274765,6866.438101263893,6822.209249285637,6879.050234835818,6809.597115713713,6887.688682487821,6800.958668061709,,,,,,6868.595394218224,6867.145593403789,6854.564992230829,56,7.6923076923053015,7.6923076923053015,15.3269230769206,77.37974931453141
1765458360,6866.7,6866.8,6865.4,6865.7,6844.360584299724,6866.485989665449,6822.235178933999,6879.104384913089,6809.616783686359,6887.747121384075,6800.974047215373,,,,,,6868.319642387917,6867.088903466385,6854.653717392337,76,9.510489510488222,9.510489510488222,5.429864253392734,74.69663141402224
1765458420,6865.4,6866.7,6865.2,6866.4,6844.392315058112,6866.526786161691,6822.257843954533,6879.15035171295,6809.634278403274,6887.796629487786,6800.988000628438,,,,,,6868.136819303353,6867.061887644174,6854.747313269689,66,8.835725677831203,8.835725677831203,9.715578539106343,72.38562475518953
1765458480,6866.2,6866.2,6864.7,6865.4,6844.42134851449,6866.563155328949,6822.279541700032,6879.190904527819,6809.651792501161,6887.840047814717,6801.002649214263,,,,,,6867.876169845891,6866.996715579697,6854.832195235667,62,12.59916653804539,12.59916653804539,7.721988795517591,68.67430473952172
1765458540,6865.7,6865.7,6864.9,6864.9,6844.44453774045,6866.59194075421,6822.29713472669,6879.222881535495,6809.666193945405,6887.874210837745,6801.014864643155,,,,,,6867.592725098663,6866.914491439316,6854.912416787574,50,11.856253537065824,11.856253537065824,8.388655462183651,64.2801605953774
1765458600,6865.2,6865.4,6864.7,6864.7,6844.46008834235,6866.610977135823,6822.309199548877,6879.243905900851,6809.676270783849,6887.896596835802,6801.023579848898,,,,,,6867.317227470219,6866.8276486377745,6854.99040549843,34,4.83870967741754,4.83870967741754,7.285714285712423,59.24637681159372
