timestamp,open,high,low,close,ticks
2026-01-09 06:40:00,6922.5,6922.5,6922.0,6922.3,26
2026-01-09 06:41:00,6922.5,6922.5,6922.3,6922.3,11
2026-01-09 06:42:00,6922.5,6922.8,6922.5,6922.5,22
2026-01-09 06:43:00,6922.3,6922.5,6922.0,6922.5,20
2026-01-09 06:44:00,6922.7,6922.8,6922.5,6922.5,16
2026-01-09 06:45:00,6922.3,6923.0,6922.3,6923.0,27
2026-01-09 06:46:00,6923.3,6923.3,6923.3,6923.3,5
2026-01-09 06:47:00,6923.5,6923.5,6923.3,6923.3,10
2026-01-09 06:48:00,6923.5,6923.5,6923.0,6923.4,28
2026-01-09 06:49:00,6923.5,6923.7,6923.2,6923.3,31
2026-01-09 06:50:00,6923.0,6923.0,6922.3,6922.5,28
2026-01-09 06:51:00,6922.3,6922.5,6921.8,6922.0,35
2026-01-09 06:52:00,6922.3,6922.3,6922.0,6922.0,20
2026-01-09 06:53:00,6922.3,6922.3,6921.3,6921.8,49
2026-01-09 06:54:00,6921.7,6922.0,6921.5,6922.0,37
2026-01-09 06:55:00,6921.8,6921.8,6921.5,6921.8,16
2026-01-09 06:56:00,6922.0,6922.0,6921.8,6921.8,31
2026-01-09 06:57:00,6921.5,6921.8,6921.5,6921.5,29
2026-01-09 06:58:00,6921.3,6921.5,6921.3,6921.5,24
2026-01-09 06:59:00,6921.7,6921.8,6921.7,6921.8,11
2026-01-09 07:00:00,6921.9,6922.0,6921.0,6921.2,64
2026-01-09 07:01:00,6921.3,6921.8,6921.0,6921.5,65
2026-01-09 07:02:00,6921.3,6921.3,6921.0,6921.0,29
2026-01-09 07:03:00,6921.3,6921.3,6921.0,6921.0,13
2026-01-09 07:04:00,6920.5,6921.3,6920.3,6921.0,76
2026-01-09 07:05:00,6920.8,6921.0,6920.8,6920.8,46
2026-01-09 07:06:00,6921.0,6921.3,6920.3,6920.6,41
2026-01-09 07:07:00,6920.3,6920.4,6919.8,6919.8,42
2026-01-09 07:08:00,6920.1,6920.8,6919.8,6919.8,33
2026-01-09 07:09:00,6920.1,6920.8,6920.1,6920.6,39
2026-01-09 07:10:00,6920.8,6921.3,6920.3,6921.1,88
2026-01-09 07:11:00,6921.2,6921.2,6920.3,6920.6,63
2026-01-09 07:12:00,6920.7,6920.8,6920.3,6920.3,42
2026-01-09 07:13:00,6920.4,6920.8,6920.3,6920.8,36
2026-01-09 07:14:00,6921.1,6921.1,6920.7,6920.7,58
2026-01-09 07:15:00,6920.6,6920.8,6920.1,6920.6,93
2026-01-09 07:16:00,6920.3,6920.6,6919.8,6919.8,69
2026-01-09 07:17:00,6919.6,6920.3,6919.6,6920.1,88
2026-01-09 07:18:00,6919.9,6920.1,6918.8,6918.8,60
2026-01-09 07:19:00,6918.7,6918.8,6918.3,6918.3,25
2026-01-09 07:20:00,6918.6,6918.6,6917.3,6917.3,49
2026-01-09 07:21:00,6917.2,6917.6,6917.1,6917.1,74
2026-01-09 07:22:00,6917.3,6917.6,6916.6,6916.8,64
2026-01-09 07:23:00,6916.7,6916.9,6916.3,6916.8,73
2026-01-09 07:24:00,6917.1,6917.3,6916.6,6916.6,49
2026-01-09 07:25:00,6916.3,6916.8,6916.1,6916.3,73
2026-01-09 07:26:00,6916.1,6916.3,6915.6,6915.6,50
2026-01-09 07:27:00,6915.8,6915.8,6915.1,6915.8,62
2026-01-09 07:28:00,6916.1,6916.6,6915.8,6915.8,72
2026-01-09 07:29:00,6916.1,6916.1,6915.6,6916.1,38
2026-01-09 07:30:00,6915.9,6915.9,6914.8,6915.6,80
2026-01-09 07:31:00,6915.7,6915.7,6915.1,6915.1,22
2026-01-09 07:32:00,6915.2,6915.6,6914.9,6915.6,62
2026-01-09 07:33:00,6916.1,6916.1,6915.8,6916.1,32
2026-01-09 07:34:00,6915.8,6916.4,6915.8,6916.1,40
2026-01-09 07:35:00,6916.3,6916.8,6916.1,6916.8,35
2026-01-09 07:36:00,6917.1,6917.1,6916.3,6916.6,57
2026-01-09 07:37:00,6916.8,6917.3,6916.4,6917.3,66
2026-01-09 07:38:00,6917.6,6917.8,6917.1,6917.8,32
2026-01-09 07:39:00,6917.6,6918.3,6917.6,6918.1,64
2026-01-09 07:40:00,6918.3,6918.6,6918.1,6918.1,54
2026-01-09 07:41:00,6917.8,6918.3,6917.8,6918.3,17
2026-01-09 07:42:00,6918.2,6919.1,6918.2,6918.6,46
2026-01-09 07:43:00,6918.8,6919.1,6918.8,6918.8,24
2026-01-09 07:44:00,6918.6,6918.6,6918.3,6918.3,44
2026-01-09 07:45:00,6918.1,6918.8,6918.1,6918.4,66
2026-01-09 07:46:00,6918.6,6918.6,6918.3,6918.6,65
2026-01-09 07:47:00,6919.1,6919.6,6919.1,6919.6,24
2026-01-09 07:48:00,6919.8,6920.3,6919.3,6919.3,82
2026-01-09 07:49:00,6919.6,6919.6,6918.8,6918.8,50
2026-01-09 07:50:00,6919.1,6919.3,6918.8,6918.8,23
2026-01-09 07:51:00,6918.3,6919.3,6918.3,6919.0,97
2026-01-09 07:52:00,6918.9,6919.6,6918.8,6919.6,59
2026-01-09 07:53:00,6919.8,6920.1,6919.8,6920.1,55
2026-01-09 07:54:00,6920.2,6920.6,6920.1,6920.1,56
2026-01-09 07:55:00,6919.9,6919.9,6919.6,6919.8,44
2026-01-09 07:56:00,6920.1,6920.6,6919.9,6920.3,58
2026-01-09 07:57:00,6920.4,6920.7,6920.2,6920.2,31
2026-01-09 07:58:00,6920.1,6920.1,6919.3,6919.8,54
2026-01-09 07:59:00,6919.6,6919.6,6919.1,6919.3,96
2026-01-09 08:00:00,6919.6,6920.3,6918.8,6919.8,295
2026-01-09 08:01:00,6919.6,6920.8,6919.6,6920.8,244
2026-01-09 08:02:00,6920.9,6922.1,6920.8,6921.3,200
2026-01-09 08:03:00,6921.1,6921.1,6920.3,6920.6,218
2026-01-09 08:04:00,6920.3,6920.3,6919.3,6919.6,136
2026-01-09 08:05:00,6919.3,6920.1,6919.3,6920.1,176
2026-01-09 08:06:00,6919.8,6920.7,6919.6,6920.7,142
2026-01-09 08:07:00,6920.8,6922.8,6920.6,6922.8,219
2026-01-09 08:08:00,6922.7,6922.8,6922.1,6922.3,130
2026-01-09 08:09:00,6922.4,6922.8,6922.3,6922.8,128
2026-01-09 08:10:00,6922.7,6923.3,6922.6,6923.1,110
2026-01-09 08:11:00,6922.8,6922.8,6921.5,6922.3,139
2026-01-09 08:12:00,6922.6,6922.8,6922.1,6922.7,128
2026-01-09 08:13:00,6922.8,6923.8,6922.6,6923.8,166
2026-01-09 08:14:00,6923.6,6923.7,6921.8,6922.1,155
2026-01-09 08:15:00,6922.3,6923.1,6921.8,6922.6,180
2026-01-09 08:16:00,6922.5,6923.6,6922.3,6923.4,179
2026-01-09 08:17:00,6923.3,6923.8,6923.2,6923.3,162
2026-01-09 08:18:00,6923.1,6923.2,6921.9,6922.8,196
2026-01-09 08:19:00,6923.1,6923.3,6922.6,6923.1,166
2026-01-09 08:20:00,6923.3,6923.3,6922.3,6922.9,180
2026-01-09 08:21:00,6922.8,6922.8,6922.1,6922.3,143
2026-01-09 08:22:00,6922.4,6922.7,6921.3,6921.8,206
2026-01-09 08:23:00,6921.3,6921.6,6920.8,6921.3,172
2026-01-09 08:24:00,6921.4,6921.8,6920.6,6920.6,109
2026-01-09 08:25:00,6920.3,6921.3,6920.1,6920.4,165
2026-01-09 08:26:00,6920.3,6921.1,6920.2,6920.3,186
2026-01-09 08:27:00,6920.1,6921.3,6920.1,6921.3,144
2026-01-09 08:28:00,6921.5,6921.7,6921.3,6921.3,109
2026-01-09 08:29:00,6921.1,6921.3,6920.3,6920.3,154
2026-01-09 08:30:00,6920.6,6921.1,6918.8,6919.1,160
2026-01-09 08:31:00,6918.8,6918.8,6917.2,6917.6,160
2026-01-09 08:32:00,6917.8,6918.1,6916.6,6917.3,129
2026-01-09 08:33:00,6917.6,6917.8,6916.6,6917.1,173
2026-01-09 08:34:00,6916.9,6917.7,6916.8,6917.6,134
2026-01-09 08:35:00,6917.8,6920.1,6917.8,6920.1,208
2026-01-09 08:36:00,6919.9,6920.4,6919.3,6919.8,197
2026-01-09 08:37:00,6919.7,6920.1,6919.3,6919.7,109
2026-01-09 08:38:00,6919.8,6919.8,6919.1,6919.6,154
2026-01-09 08:39:00,6919.8,6920.6,6919.8,6920.3,118
2026-01-09 08:40:00,6920.4,6921.1,6920.1,6920.6,127
2026-01-09 08:41:00,6920.8,6921.3,6920.6,6921.3,167
2026-01-09 08:42:00,6921.2,6921.3,6920.3,6920.6,105
2026-01-09 08:43:00,6920.7,6920.8,6920.3,6920.3,128
2026-01-09 08:44:00,6920.1,6920.3,6919.3,6919.8,120
2026-01-09 08:45:00,6919.6,6919.8,6919.3,6919.3,88
2026-01-09 08:46:00,6919.1,6919.4,6918.7,6918.7,70
2026-01-09 08:47:00,6918.6,6918.8,6917.1,6917.1,218
2026-01-09 08:48:00,6916.8,6917.1,6915.8,6916.1,147
2026-01-09 08:49:00,6916.3,6916.3,6915.1,6916.1,180
2026-01-09 08:50:00,6915.8,6916.8,6915.1,6916.6,171
2026-01-09 08:51:00,6916.3,6916.8,6915.6,6915.9,96
2026-01-09 08:52:00,6915.8,6916.6,6915.4,6916.1,138
2026-01-09 08:53:00,6916.2,6916.3,6915.3,6915.3,119
2026-01-09 08:54:00,6915.4,6916.8,6915.3,6916.6,124
2026-01-09 08:55:00,6916.7,6917.6,6916.1,6916.1,246
2026-01-09 08:56:00,6916.2,6916.6,6915.8,6916.5,109
2026-01-09 08:57:00,6916.6,6917.1,6916.3,6916.6,154
2026-01-09 08:58:00,6916.8,6916.8,6915.8,6916.1,81
2026-01-09 08:59:00,6916.2,6916.8,6916.1,6916.3,92
2026-01-09 09:00:00,6916.6,6917.3,6916.1,6917.3,217
2026-01-09 09:01:00,6917.1,6917.1,6915.8,6916.1,164
2026-01-09 09:02:00,6916.3,6916.6,6915.8,6916.6,138
2026-01-09 09:03:00,6916.3,6916.8,6916.1,6916.1,96
2026-01-09 09:04:00,6916.2,6916.3,6915.3,6916.1,134
2026-01-09 09:05:00,6916.2,6917.7,6916.2,6917.6,125
2026-01-09 09:06:00,6917.3,6917.6,6916.6,6916.8,148
2026-01-09 09:07:00,6916.6,6917.3,6916.6,6917.1,133
2026-01-09 09:08:00,6916.9,6917.1,6916.3,6916.8,132
2026-01-09 09:09:00,6917.1,6917.3,6916.3,6916.6,133
2026-01-09 09:10:00,6916.7,6916.9,6916.3,6916.8,98
2026-01-09 09:11:00,6916.9,6917.1,6916.3,6916.6,84
2026-01-09 09:12:00,6916.7,6917.1,6916.5,6917.1,75
2026-01-09 09:13:00,6917.3,6917.3,6916.6,6916.8,110
2026-01-09 09:14:00,6916.6,6917.8,6916.3,6917.8,82
2026-01-09 09:15:00,6917.6,6918.3,6917.6,6918.1,152
2026-01-09 09:16:00,6918.2,6918.3,6917.3,6917.3,66
2026-01-09 09:17:00,6917.6,6919.3,6917.3,6919.3,73
2026-01-09 09:18:00,6919.1,6919.3,6917.8,6918.3,70
2026-01-09 09:19:00,6918.6,6919.4,6918.3,6919.3,88
2026-01-09 09:20:00,6919.6,6920.1,6919.1,6919.1,58
2026-01-09 09:21:00,6919.0,6919.1,6918.3,6918.6,125
2026-01-09 09:22:00,6918.7,6919.6,6918.7,6919.5,143
2026-01-09 09:23:00,6919.6,6920.1,6919.3,6920.1,100
2026-01-09 09:24:00,6920.0,6920.3,6919.8,6920.1,83
2026-01-09 09:25:00,6920.3,6920.6,6920.1,6920.6,146
2026-01-09 09:26:00,6920.4,6921.3,6920.3,6921.1,127
2026-01-09 09:27:00,6920.8,6921.1,6920.8,6920.8,54
2026-01-09 09:28:00,6921.1,6921.9,6921.1,6921.8,48
2026-01-09 09:29:00,6921.6,6922.1,6921.6,6922.1,39
2026-01-09 09:30:00,6922.3,6923.8,6922.1,6923.8,95
2026-01-09 09:31:00,6923.9,6924.7,6923.8,6924.6,136
2026-01-09 09:32:00,6924.8,6925.3,6924.6,6925.1,84
2026-01-09 09:33:00,6925.2,6925.8,6924.7,6924.8,104
2026-01-09 09:34:00,6924.9,6925.1,6924.6,6924.8,117
2026-01-09 09:35:00,6924.9,6925.3,6924.6,6924.8,179
2026-01-09 09:36:00,6925.1,6925.1,6924.6,6924.8,127
2026-01-09 09:37:00,6925.0,6925.8,6924.5,6925.8,148
2026-01-09 09:38:00,6926.1,6926.3,6925.6,6925.6,128
2026-01-09 09:39:00,6925.8,6925.8,6925.1,6925.3,108
2026-01-09 09:40:00,6925.1,6925.1,6924.1,6924.1,144
2026-01-09 09:41:00,6924.3,6924.8,6923.6,6923.8,58
2026-01-09 09:42:00,6924.1,6925.3,6923.8,6924.3,119
2026-01-09 09:43:00,6924.6,6925.3,6924.1,6924.1,99
2026-01-09 09:44:00,6923.9,6923.9,6923.3,6923.8,48
2026-01-09 09:45:00,6923.6,6924.3,6923.6,6924.1,46
2026-01-09 09:46:00,6924.3,6925.6,6924.1,6925.6,75
2026-01-09 09:47:00,6925.4,6926.1,6925.4,6925.8,45
2026-01-09 09:48:00,6925.9,6926.3,6925.1,6925.1,56
2026-01-09 09:49:00,6924.8,6924.8,6924.1,6924.6,47
2026-01-09 09:50:00,6924.3,6924.8,6924.2,6924.3,61
2026-01-09 09:51:00,6924.6,6924.6,6923.8,6924.3,109
2026-01-09 09:52:00,6924.6,6924.6,6923.6,6923.9,82
2026-01-09 09:53:00,6924.1,6925.1,6924.1,6925.1,45
2026-01-09 09:54:00,6924.9,6925.9,6924.9,6925.6,102
2026-01-09 09:55:00,6925.3,6925.6,6925.1,6925.3,149
2026-01-09 09:56:00,6925.4,6925.6,6925.3,6925.6,65
2026-01-09 09:57:00,6925.3,6925.6,6925.2,6925.3,30
2026-01-09 09:58:00,6925.4,6925.8,6925.3,6925.8,67
2026-01-09 09:59:00,6926.1,6926.1,6925.8,6926.1,22
2026-01-09 10:00:00,6926.3,6927.1,6926.1,6926.3,109
2026-01-09 10:01:00,6926.3,6926.3,6925.7,6925.8,26
2026-01-09 10:02:00,6925.6,6926.8,6925.3,6926.8,76
2026-01-09 10:03:00,6926.7,6926.7,6925.7,6925.7,67
2026-01-09 10:04:00,6925.8,6926.1,6925.1,6925.1,88
2026-01-09 10:05:00,6925.3,6926.3,6925.2,6926.1,105
2026-01-09 10:06:00,6925.8,6926.1,6925.3,6925.7,111
2026-01-09 10:07:00,6925.6,6925.8,6925.1,6925.6,79
2026-01-09 10:08:00,6925.3,6925.8,6925.1,6925.8,39
2026-01-09 10:09:00,6926.1,6926.3,6926.1,6926.3,36
2026-01-09 10:10:00,6926.6,6926.6,6926.1,6926.3,54
2026-01-09 10:11:00,6926.4,6926.6,6926.1,6926.1,66
2026-01-09 10:12:00,6926.3,6926.8,6926.3,6926.3,70
2026-01-09 10:13:00,6926.6,6926.6,6926.1,6926.1,65
2026-01-09 10:14:00,6926.3,6926.8,6925.3,6925.6,101
2026-01-09 10:15:00,6925.8,6925.8,6925.6,6925.8,26
2026-01-09 10:16:00,6925.9,6926.4,6925.6,6926.1,83
2026-01-09 10:17:00,6926.3,6926.4,6926.1,6926.1,76
2026-01-09 10:18:00,6926.3,6926.6,6925.8,6925.8,86
2026-01-09 10:19:00,6926.1,6926.1,6925.6,6925.6,47
2026-01-09 10:20:00,6925.8,6926.3,6925.8,6926.3,52
2026-01-09 10:21:00,6926.6,6927.1,6926.6,6926.9,32
2026-01-09 10:22:00,6927.1,6927.1,6926.7,6927.1,81
2026-01-09 10:23:00,6926.8,6926.8,6926.6,6926.8,29
2026-01-09 10:24:00,6926.9,6927.1,6926.8,6927.1,17
2026-01-09 10:25:00,6926.8,6927.3,6926.8,6927.1,59
2026-01-09 10:26:00,6927.2,6927.3,6927.1,6927.1,29
2026-01-09 10:27:00,6926.8,6927.6,6926.8,6927.1,43
2026-01-09 10:28:00,6927.3,6927.3,6926.6,6926.8,61
2026-01-09 10:29:00,6927.1,6927.1,6926.6,6926.6,36
2026-01-09 10:30:00,6926.8,6926.8,6926.1,6926.1,65
2026-01-09 10:31:00,6926.3,6926.3,6925.8,6926.1,84
2026-01-09 10:32:00,6925.9,6926.6,6925.9,6926.3,48
2026-01-09 10:33:00,6926.4,6927.1,6926.3,6926.7,85
2026-01-09 10:34:00,6926.8,6927.1,6926.6,6927.1,99
2026-01-09 10:35:00,6927.2,6927.2,6926.3,6926.3,51
2026-01-09 10:36:00,6926.4,6926.6,6925.6,6925.8,125
2026-01-09 10:37:00,6925.9,6926.3,6925.8,6926.1,37
2026-01-09 10:38:00,6926.2,6926.3,6926.1,6926.1,43
2026-01-09 10:39:00,6926.3,6926.3,6926.1,6926.1,36
2026-01-09 10:40:00,6925.8,6926.1,6925.6,6925.6,59
2026-01-09 10:41:00,6925.8,6925.8,6925.3,6925.3,69
2026-01-09 10:42:00,6925.6,6925.8,6925.3,6925.3,45
2026-01-09 10:43:00,6925.6,6925.6,6924.3,6924.8,59
2026-01-09 10:44:00,6924.7,6925.1,6924.7,6925.1,32
2026-01-09 10:45:00,6925.3,6925.3,6924.8,6925.1,61
2026-01-09 10:46:00,6925.3,6925.6,6925.3,6925.6,9
2026-01-09 10:47:00,6925.8,6926.1,6925.6,6925.6,53
2026-01-09 10:48:00,6925.8,6926.1,6925.6,6926.1,31
2026-01-09 10:49:00,6926.3,6926.6,6926.1,6926.3,59
2026-01-09 10:50:00,6926.6,6926.6,6926.1,6926.6,40
2026-01-09 10:51:00,6926.7,6926.8,6925.8,6925.8,62
2026-01-09 10:52:00,6925.6,6925.6,6925.1,6925.3,76
2026-01-09 10:53:00,6925.4,6925.8,6925.1,6925.8,65
2026-01-09 10:54:00,6925.9,6926.3,6925.8,6925.8,44
2026-01-09 10:55:00,6925.7,6925.8,6925.6,6925.8,48
2026-01-09 10:56:00,6926.1,6926.1,6925.3,6925.3,46
2026-01-09 10:57:00,6925.6,6926.1,6925.6,6925.8,44
2026-01-09 10:58:00,6925.6,6925.8,6925.6,6925.8,21
2026-01-09 10:59:00,6926.1,6926.1,6925.1,6925.1,33
2026-01-09 11:00:00,6925.3,6926.3,6925.3,6925.8,119
2026-01-09 11:01:00,6925.5,6925.5,6924.3,6924.6,95
2026-01-09 11:02:00,6924.3,6924.6,6924.2,6924.6,31
2026-01-09 11:03:00,6924.8,6925.1,6924.6,6924.6,55
2026-01-09 11:04:00,6924.7,6925.3,6924.7,6925.1,72
2026-01-09 11:05:00,6925.2,6926.1,6925.1,6925.8,91
2026-01-09 11:06:00,6925.6,6925.7,6925.1,6925.2,72
2026-01-09 11:07:00,6925.3,6925.6,6924.8,6924.8,111
2026-01-09 11:08:00,6924.7,6925.3,6924.7,6925.1,70
2026-01-09 11:09:00,6925.2,6925.3,6924.1,6924.3,115
2026-01-09 11:10:00,6924.6,6924.8,6924.6,6924.8,63
2026-01-09 11:11:00,6924.9,6925.3,6924.8,6925.1,62
2026-01-09 11:12:00,6925.3,6925.3,6924.7,6924.8,66
2026-01-09 11:13:00,6924.9,6925.1,6924.6,6924.6,67
2026-01-09 11:14:00,6924.7,6924.8,6924.6,6924.6,18
2026-01-09 11:15:00,6924.7,6924.7,6924.6,6924.6,28
2026-01-09 11:16:00,6924.5,6924.6,6924.5,6924.6,14
2026-01-09 11:17:00,6924.8,6925.3,6924.8,6925.1,73
2026-01-09 11:18:00,6925.0,6925.8,6925.0,6925.8,48
2026-01-09 11:19:00,6926.1,6926.3,6925.8,6926.3,22
2026-01-09 11:20:00,6926.6,6926.6,6926.1,6926.3,62
2026-01-09 11:21:00,6926.6,6926.7,6926.3,6926.6,50
2026-01-09 11:22:00,6926.8,6927.3,6926.8,6927.3,47
2026-01-09 11:23:00,6927.1,6927.3,6926.8,6926.8,57
2026-01-09 11:24:00,6927.1,6927.3,6927.1,6927.1,18
2026-01-09 11:25:00,6927.3,6928.6,6927.1,6928.3,68
2026-01-09 11:26:00,6928.1,6928.8,6928.1,6928.8,61
2026-01-09 11:27:00,6928.7,6928.8,6928.3,6928.3,46
2026-01-09 11:28:00,6928.1,6928.6,6928.1,6928.6,92
2026-01-09 11:29:00,6928.8,6928.8,6928.6,6928.6,11
2026-01-09 11:30:00,6928.8,6929.1,6928.6,6928.6,53
2026-01-09 11:31:00,6928.8,6929.1,6928.3,6928.6,81
2026-01-09 11:32:00,6928.8,6929.8,6928.8,6929.8,62
2026-01-09 11:33:00,6930.1,6930.1,6929.6,6930.1,58
2026-01-09 11:34:00,6930.3,6931.1,6930.3,6930.8,49
2026-01-09 11:35:00,6931.1,6931.3,6930.8,6931.1,42
2026-01-09 11:36:00,6930.8,6931.1,6930.6,6930.6,75
2026-01-09 11:37:00,6930.7,6931.1,6930.1,6930.1,92
2026-01-09 11:38:00,6929.9,6930.3,6929.3,6930.3,86
2026-01-09 11:39:00,6930.6,6931.1,6930.3,6930.8,57
2026-01-09 11:40:00,6931.1,6931.1,6930.3,6930.3,51
2026-01-09 11:41:00,6930.1,6930.1,6929.1,6929.1,48
2026-01-09 11:42:00,6929.3,6931.6,6929.1,6930.9,150
2026-01-09 11:43:00,6930.8,6930.8,6929.8,6930.3,149
2026-01-09 11:44:00,6930.6,6931.3,6930.3,6931.3,99
2026-01-09 11:45:00,6931.6,6931.6,6930.4,6930.6,62
2026-01-09 11:46:00,6930.7,6930.7,6930.1,6930.1,80
2026-01-09 11:47:00,6930.2,6930.2,6929.1,6929.3,140
2026-01-09 11:48:00,6929.1,6929.4,6928.8,6929.2,67
2026-01-09 11:49:00,6929.1,6929.6,6928.7,6929.1,59
2026-01-09 11:50:00,6929.3,6929.3,6928.6,6928.6,32
2026-01-09 11:51:00,6928.4,6928.6,6928.3,6928.6,130
2026-01-09 11:52:00,6928.3,6929.1,6928.3,6928.7,68
2026-01-09 11:53:00,6928.8,6929.1,6928.6,6928.6,73
2026-01-09 11:54:00,6928.3,6928.3,6928.1,6928.1,58
2026-01-09 11:55:00,6927.8,6927.8,6926.8,6927.1,49
2026-01-09 11:56:00,6926.9,6927.3,6926.6,6927.3,43
2026-01-09 11:57:00,6927.1,6927.3,6926.6,6926.6,99
2026-01-09 11:58:00,6926.3,6926.7,6926.1,6926.3,69
2026-01-09 11:59:00,6926.1,6926.9,6926.1,6926.8,74
2026-01-09 12:00:00,6926.2,6927.1,6925.8,6926.8,132
2026-01-09 12:01:00,6926.6,6926.8,6925.9,6926.8,154
2026-01-09 12:02:00,6926.6,6927.6,6926.6,6927.6,59
2026-01-09 12:03:00,6927.4,6927.6,6927.1,6927.3,109
2026-01-09 12:04:00,6927.6,6928.1,6927.6,6928.1,30
2026-01-09 12:05:00,6928.3,6928.9,6928.3,6928.7,65
2026-01-09 12:06:00,6928.8,6929.3,6928.6,6928.8,39
2026-01-09 12:07:00,6928.6,6928.8,6928.1,6928.2,71
2026-01-09 12:08:00,6928.1,6928.2,6927.3,6927.6,55
2026-01-09 12:09:00,6927.7,6927.8,6927.3,6927.6,64
2026-01-09 12:10:00,6927.3,6927.3,6926.1,6926.3,110
2026-01-09 12:11:00,6926.1,6926.3,6925.8,6926.1,47
2026-01-09 12:12:00,6925.8,6926.8,6925.8,6926.8,74
2026-01-09 12:13:00,6926.6,6926.8,6926.3,6926.3,40
2026-01-09 12:14:00,6926.2,6926.3,6926.1,6926.3,37
2026-01-09 12:15:00,6926.1,6926.1,6924.8,6925.3,73
2026-01-09 12:16:00,6925.4,6926.6,6924.6,6926.1,101
2026-01-09 12:17:00,6926.0,6926.6,6925.6,6926.6,72
2026-01-09 12:18:00,6926.3,6926.3,6925.2,6925.6,67
2026-01-09 12:19:00,6925.3,6925.4,6924.8,6925.3,56
2026-01-09 12:20:00,6925.1,6925.1,6924.6,6924.6,69
2026-01-09 12:21:00,6924.8,6925.8,6924.8,6925.6,59
2026-01-09 12:22:00,6925.8,6926.1,6925.6,6925.7,72
2026-01-09 12:23:00,6925.8,6926.3,6925.8,6926.1,25
2026-01-09 12:24:00,6925.8,6926.3,6925.8,6926.3,47
2026-01-09 12:25:00,6926.1,6926.6,6926.1,6926.3,47
2026-01-09 12:26:00,6926.6,6926.6,6926.3,6926.6,64
2026-01-09 12:27:00,6926.3,6926.6,6925.3,6925.8,67
2026-01-09 12:28:00,6925.6,6925.6,6924.6,6924.8,54
2026-01-09 12:29:00,6924.6,6925.4,6924.6,6925.4,67
2026-01-09 12:30:00,6925.3,6925.6,6925.1,6925.3,55
2026-01-09 12:31:00,6925.1,6925.8,6924.9,6925.8,52
2026-01-09 12:32:00,6925.7,6925.8,6924.3,6924.3,92
2026-01-09 12:33:00,6924.1,6924.8,6924.1,6924.8,81
2026-01-09 12:34:00,6925.1,6925.1,6924.6,6925.1,78
2026-01-09 12:35:00,6924.8,6925.1,6924.3,6924.6,76
2026-01-09 12:36:00,6924.8,6924.8,6924.4,6924.6,48
2026-01-09 12:37:00,6924.3,6924.3,6923.8,6924.3,89
2026-01-09 12:38:00,6924.2,6924.8,6924.2,6924.8,113
2026-01-09 12:39:00,6925.1,6925.1,6924.8,6925.1,30
2026-01-09 12:40:00,6925.3,6926.1,6925.1,6926.1,64
2026-01-09 12:41:00,6926.3,6926.6,6925.8,6926.3,42
2026-01-09 12:42:00,6926.1,6926.4,6926.1,6926.1,69
2026-01-09 12:43:00,6926.3,6926.3,6925.8,6926.3,50
2026-01-09 12:44:00,6926.1,6926.8,6926.1,6926.6,59
2026-01-09 12:45:00,6926.8,6927.4,6926.8,6927.3,66
2026-01-09 12:46:00,6927.4,6928.3,6927.4,6928.1,58
2026-01-09 12:47:00,6928.3,6929.1,6928.3,6928.8,39
2026-01-09 12:48:00,6928.9,6929.1,6928.6,6928.7,43
2026-01-09 12:49:00,6928.6,6929.6,6928.6,6929.3,52
2026-01-09 12:50:00,6929.1,6929.8,6929.1,6929.8,30
2026-01-09 12:51:00,6929.6,6929.6,6929.1,6929.3,31
2026-01-09 12:52:00,6929.8,6929.8,6929.1,6929.1,43
2026-01-09 12:53:00,6928.9,6929.1,6928.2,6928.3,85
2026-01-09 12:54:00,6928.1,6928.8,6928.1,6928.8,81
2026-01-09 12:55:00,6928.6,6928.8,6928.3,6928.8,70
2026-01-09 12:56:00,6928.6,6930.1,6928.6,6929.8,52
2026-01-09 12:57:00,6929.7,6930.3,6929.7,6929.8,90
2026-01-09 12:58:00,6930.1,6930.3,6929.6,6930.1,25
2026-01-09 12:59:00,6930.3,6930.3,6930.3,6930.3,6
2026-01-09 13:00:00,6930.2,6930.6,6930.1,6930.6,55
2026-01-09 13:01:00,6930.8,6931.3,6930.6,6930.8,108
2026-01-09 13:02:00,6930.6,6930.6,6929.3,6929.6,57
2026-01-09 13:03:00,6929.5,6929.5,6928.3,6928.3,73
2026-01-09 13:04:00,6928.1,6929.1,6928.1,6929.0,158
2026-01-09 13:05:00,6929.1,6929.1,6928.6,6929.1,59
2026-01-09 13:06:00,6929.3,6930.1,6929.3,6930.1,58
2026-01-09 13:07:00,6930.2,6930.3,6930.1,6930.3,21
2026-01-09 13:08:00,6930.1,6930.8,6929.3,6930.8,65
2026-01-09 13:09:00,6930.6,6931.1,6930.6,6931.1,60
2026-01-09 13:10:00,6930.8,6931.1,6930.6,6930.6,62
2026-01-09 13:11:00,6930.3,6930.6,6928.8,6929.8,87
2026-01-09 13:12:00,6929.7,6931.3,6929.6,6931.3,91
2026-01-09 13:13:00,6931.1,6931.6,6930.8,6930.8,104
2026-01-09 13:14:00,6931.1,6931.1,6930.8,6931.1,28
2026-01-09 13:15:00,6931.0,6931.1,6929.6,6929.6,76
2026-01-09 13:16:00,6929.3,6929.4,6928.8,6928.8,93
2026-01-09 13:17:00,6929.1,6930.9,6928.8,6930.8,149
2026-01-09 13:18:00,6930.9,6932.8,6930.4,6932.3,183
